"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Central Luzon","Pampanga","Angeles","Angeles","15.15","120.5833","1","Philippine Daily Inquirer","National","0","Labour Day protests were staged by 500 members of militant and labour groups from Pampanga and Bataan in Angeles City on May 1. The protesters demanded wage increases, more jobs and an end to labour contractualization."
"2018-05-01","Protests","Protest with intervention","Protesters (Philippines)","Labour Group (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","Labour Group (Philip","Police Forces of the","nan","Bicol Region","Sorsogon","Sorsogon City","Sorsogon City","12.9738","123.9933","2","Philippine Daily Inquirer","National","0","Labour Day protests were staged in Sorsogon province on May 1. There were reports that authorities tried to block or delay the protests."
"2018-05-01","Protests","Protest with intervention","Protesters (Philippines)","Farmers (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","Farmers (Philippines","Police Forces of the","nan","Davao Region","Davao de Oro","Nabunturan","Nabunturan","7.6077","125.9663","2","Philippine Daily Inquirer","National","0","Labour Day protests were staged by 600 farm workers in the town of Nabunturan, Davao de Oro on May 1. Thei rally was stopped by the police."
"2018-05-01","Protests","Protest with intervention","Protesters (Philippines)","Labour Group (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","Labour Group (Philip","Police Forces of the","nan","Calabarzon","Laguna","Santa Cruz","Santa Cruz","14.2814","121.4161","2","Philippine Daily Inquirer","National","0","Labour Day protests were staged in Laguna province on May 1. There were reports that authorities tried to block or delay the protests."
"2018-05-01","Protests","Protest with intervention","Protesters (Philippines)","Labour Group (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","Labour Group (Philip","Police Forces of the","nan","Bicol Region","Camarines Norte","Daet","Daet","14.1122","122.9553","2","Philippine Daily Inquirer","National","0","Labour Day protests were staged in Camarines Norte province on May 1. There were reports that authorities tried to block or delay the protests."
"2018-05-01","Protests","Protest with intervention","Protesters (Philippines)","Labour Group (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","Labour Group (Philip","Police Forces of the","nan","Bicol Region","Camarines Sur","Pili","Pili","13.5833","123.3","2","Philippine Daily Inquirer","National","0","Labour Day protests were staged in Camarines Sur province on May 1. There were reports that authorities tried to block or delay the protests."
"2018-05-01","Protests","Protest with intervention","Protesters (Philippines)","Labour Group (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","Labour Group (Philip","Police Forces of the","nan","Caraga","Agusan del Sur","Prosperidad","Prosperidad","8.6465","125.9079","2","Philippine Daily Inquirer","National","0","Labour Day protests were staged in Agusan del Sur province on May 1. There were reports that authorities tried to block or delay the protests."
"2018-05-01","Protests","Peaceful protest","Protesters (Philippines)","Bagong Alyansang Makabayan (Bayan)","","","Protesters (Philippi","Bagong Alyansang Mak","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","0","Around 7000 workers and activists belonging to leftist groups like Bayan and Nagkaisa held their Labour Day march near Malacanang Palace in Manila, Metro Manila on 1 May. They criticized the president for not getting rid of contractualization and demanded a pay hike and more job security."
"2018-05-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Balayan","Balayan","13.9371","120.7322","2","Philippine Star","National","1","A drug suspect was killed during a police raid in Balayan, Batangas on 2 May. His companion was arrested."
"2018-05-02","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Police Forces of the","nan","Calabarzon","Laguna","Pangil","Dambo","14.4","121.4","1","Philippine Daily Inquirer","National","1","Police officers clashed with New People's Army rebels at a checkpoint in Barangay Dambo, Pangil, Laguna on 2 May. One rebel was killed while 5 others were captured. A number of firearms and equipment were recovered."
"2018-05-02","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Basilan","Sumisip","Mahatalang","6.5452","122.0465","1","Philippine News Agency","National","9","The military launched an air and ground assault on the Abu Sayyaf in Barangay Mahatalang, Sumisip, Basilan on 2 May. Nine rebels were killed and several others appear to have been wounded."
"2018-05-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Sur","Bantay","Barangay 5","17.5806","120.3891","1","Philippine Star","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed in Barangay Zone 5 of Bantay, Ilocus Sur on 2 May. He had previously surrendered to the police for being involved with drugs."
"2018-05-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Philippine Star","National","1","A drug suspect was killed during a police raid in San Jose del Monte, Bulacan on 3 May."
"2018-05-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","General Trias","General Trias","14.3333","120.9","1","Philippine Star","National","1","A drug suspect was killed during a police raid in General Trias, Cavite on 3 May."
"2018-05-03","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Police Forces of the","nan","Bicol Region","Masbate","Dimasalang","Dimasalang","12.1672","123.8522","2","Philippine News Agency","National","0","Police officers clashed with suspected New People's Army rebels at Dimasalang, Masbate on 3 May. 1 police officer was injured."
"2018-05-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Women (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Star","National","1","A drug suspect was shot dead in a vigilante-style attack in Quezon City, Metro Manila on 3 May. She had just been released from prison. She was previously arrested for drug charges."
"2018-05-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Philippine Star","National","3","3 drug suspects were killed during a police raid in Cebu City, Cebu on 3 May."
"2018-05-03","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Cagayan Valley","Cagayan","Santo Nino","Balanni","17.8653","121.5035","1","Philippine Daily Inquirer","National","0","Soldiers of the 5th Industry Division had a series of encounters with around 30 New People's Army rebels in Barangay Balani, Sto. Nino, Cagayan on 3 May 2018. Around 5 soldiers were injured."
"2018-05-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Lian","Lian","14.0336","120.6492","2","Philippine Daily Inquirer","National","2","Drug suspects were killed during a police raid at Lian, Batangas on 4 May."
"2018-05-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Ilocos Region","Pangasinan","Asingan","Dupac","16.0238","120.68","1","Manila Times","National","1","A village chairman candidate was killed by unidentified gunmen in Barangay Dupac, Asingan, Pangasinan on 4 May. Gunmen had previously warned him about running for office."
"2018-05-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Bukidnon","Malitbog","San Luis","8.5252","125.0168","1","Manila Times","National","1","The New People's Army and the 8th Infantry Battalion had a firefight in Barangay San Luis, Malitbog, Bukidnon on 5 May. One unidentified rebel was killed."
"2018-05-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-); Health Workers (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","BARMM","Maguindanao","Datu Odin Sinsuat","Tenorio","7.1562","124.2232","1","Philippine News Agency","National","1","Five civilians, two of whom were councilors, were ambushed by unidentified gunmen along a highway in Barangay Tenorio, Datu Odin Sinsuat, Maguindanao on 5 May. A nurse was killed, while two of her companions were injured."
"2018-05-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Iloilo","Miagao","Cabalaunan","10.7237","122.1438","1","Philippine News Agency","National","1","Soldiers of the 61st Infantry Battalion had an encounter with New People's Army rebels in Barangay Cabalaunan, Miagao, Iloilo on 5 May. One rebel was killed."
"2018-05-05","Battles","Armed clash","Police Forces of the Philippines (2016-)","","MILF: Moro Islamic Liberation Front","Drug Suspects (Philippines)","Police Forces of the","nan","MILF: Moro Islamic L","Drug Suspects (Phili","Soccsksargen","Sultan Kudarat","Lambayong","Lambayong","6.8167","124.6149","2","Philippine Star","National","1","MILF soldier and drug suspect was killed during a police raid at his house in Lambayong, Sultan Kudarat on 5 May."
"2018-05-05","Battles","Armed clash","Police Forces of the Philippines (2016-)","","MILF: Moro Islamic Liberation Front","Drug Suspects (Philippines)","Police Forces of the","nan","MILF: Moro Islamic L","Drug Suspects (Phili","Soccsksargen","Sultan Kudarat","Lambayong","Lambayong","6.8167","124.6149","2","Philippine Star","National","1","MILF commander and drug suspect was killed during a police raid in Lambayong, Sultan Kudarat."
"2018-05-05","Strategic developments","Disrupted weapons use","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Saudi-Ampatuan","Datu Saudi-Ampatuan","6.9572","124.4444","2","Philippine News Agency","National","0","Defusal: Bomb experts from the Army's 2nd Mechanized Battalion defused two improvised explosive devices along a highway in Datu-Saudi Ampatuan, Maguindanao on 5 May. They believe that the BIFF planted these bombs."
"2018-05-05","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Bicol Region","Masbate","Baleno","Cajunday","12.3869","123.5047","1","Philippine Star; Philippine News Agency","National","0","Five police officers were wounded by an improvised explosive device set off by unidentified assailants in Barangay Cajunday, Baleno, Masbate on 5 May."
"2018-05-05","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","Calabarzon","Rizal","Cainta","Cainta","14.5786","121.1222","2","Philippine Star","National","0","An unidentified drug suspect wounded a policeman during a police raid in Cainta, Rizal on 5 May."
"2018-05-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Iloilo","Calinog","Caratagan","11.1577","122.4254","1","Philippine News Agency","National","0","Soldiers of the 61st Infantry Battalion were attacked with gunfire and explosives by New People's Army rebels in Barangay Caratagan, Calinog, Iloilo on 5 May. Three soldiers were wounded."
"2018-05-05","Battles","Armed clash","Police Forces of the Philippines (2016-)","","MILF: Moro Islamic Liberation Front","Drug Suspects (Philippines)","Police Forces of the","nan","MILF: Moro Islamic L","Drug Suspects (Phili","Soccsksargen","Sultan Kudarat","Lambayong","Lambayong","6.8167","124.6149","2","Philippine Star","National","1","MILF soldier and drug suspect was killed during a police raid at his house in Lambayong, Sultan Kudarat on 5 May."
"2018-05-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Sur","Dimataling","Dimataling","7.5344","123.3738","2","Philippine Star","National","0","A town councilor survived an ambush from unidentified armed men in Dimataling town area, Zamboanga del Sur on 6 May."
"2018-05-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Silang","Sabutan","14.2476","120.982","1","Manila Times","National","1","An unidentified drug suspect was killed during a police raid at Barangay Sabutan, Silang City, Cavite province on June 5."
"2018-05-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Ibaan","Ibaan","13.822","121.134","2","Philippine Daily Inquirer","National","1","An unidentified drug suspect was killed during a police raid in Ibaan, Batangas on 7 May."
"2018-05-07","Protests","Peaceful protest","Protesters (Philippines)","Health Workers (Philippines)","","","Protesters (Philippi","Health Workers (Phil","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Bulatlat","National","0","The Alliance of Health Workers held a demonstration in front of the Department of Health's headquarters at Manila, Metro Manila on May 7. They demanded that the government raise the minimum wage and end labor contractualization."
"2018-05-07","Strategic developments","Looting/property destruction","NPA: New People's Army","","Civilians (Philippines)","Government of the Philippines (2016-)","NPA: New People's Ar","nan","Civilians (Philippin","Government of the Ph","Western Visayas","Negros Occidental","Kabankalan","Kabankalan","9.9839","122.8142","1","Business Mirror (Philippines)","National","0","Property destruction: The New People's Army burnt a bunk house and a backhoe owned by the government in Barangay Tan-Awan, Kabankalan, Negros Occidental on 7 May."
"2018-05-07","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Patikul","6.0891","121.1052","2","Philippine Daily Inquirer","National","3","The military launched an air and ground assault on the Abu Sayyaf in Patikul, Sulu on 7 May. They were trying to rescue hostages. 3 rebels were killed, while 7 soldiers of the 21st Infantry Battalion were injured."
"2018-05-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Makilala","Luayon","6.9084","125.0993","1","Philippine Daily Inquirer","National","0","Two soldiers from the 39th Infantry Battalion were wounded after a firefight with New People's Army rebels in Barangay Luayon, Makilala, Cotabato on 8 May."
"2018-05-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao del Norte","Tagum","Tagum","7.4475","125.8046","1","Philippine News Agency","National","1","A drug suspect was killed during a police raide in Tagum, Davao del Norte on 8 May."
"2018-05-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","South Cotabato","Polomolok","Polomolok","6.2833","125.0833","2","Philippine News Agency","National","1","A drug suspect was killed during a police raid in Polomolok, South Cotabato on 8 May."
"2018-05-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Kawit","Kawit","14.4443","120.9016","2","Philippine Star","National","1","A drug suspect was killed during a police raid in Kawit, Cavite on 8 May."
"2018-05-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Lucena","Lucena","13.9313","121.6172","1","Philippine Star","National","1","A drug suspect was killed during a police raid in Lucena, Quezon on 8 May."
"2018-05-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","South Cotabato","Tboli","Kimatu","6.176","124.8734","1","Mindanao Times","Subnational","0","Troops of the 27th Infantry Battalion recovered an encampment after driving off New People's Army rebels in Barangay Kimatu, T'boli, South Cotabato on 8 May."
"2018-05-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Bauan","Bauan","13.7917","121.0085","2","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Bauan, Batangas on 8 May."
"2018-05-08","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Police Forces of the","nan","Bicol Region","Sorsogon","Pilar","Pilar","12.9667","123.6833","2","Philippine Star","National","1","Suspected New People's Army rebels killed a police officer in Pilar, Sorsogon on 8 May."
"2018-05-09","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Tanza","Tanza","14.3983","120.8554","2","Philippine Star","National","1","A drug suspect was killed during a police raid in Tanza, Cavite on 9 May."
"2018-05-09","Strategic developments","Agreement","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","ASG: Abu Sayyaf","nan","Military Forces of t","Police Forces of the","BARMM","Basilan","Tuburan","Tuburan","6.6438","122.2736","2","Mindanao Times","National","0","Agreement: An Abu Sayyaf leader and five of his followers surrendered to government forces in Tuburan, Basilan on 9 May. They brought firearms."
"2018-05-09","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Makilala","Luayon","6.9084","125.0993","1","Mindanao Times","Subnational","0","Soldiers of the 39th Infantry Battalion were reportedly wounded after a firefight with New People's Army rebels in Barangay Luayon, Makilala, Cotabato on 9 May."
"2018-05-09","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Cagayan Valley","Isabela","Mallig","Mallig","17.2128","121.6107","2","Philippine Star","National","1","A village chairman seeking reelection was killed by unidentified gunmen in Mallig town area, Isabela on 9 May."
"2018-05-09","Strategic developments","Disrupted weapons use","Military Forces of the Philippines (2016-)","","","","Military Forces of t","nan","nan","nan","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine News Agency","National","0","Defusal: Military bomb experts defused an improvised explosive device in Cotabato City, Soccskargen on 9 May."
"2018-05-09","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-) Special Action Force","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Parang","Gimba Lagasan","5.9062","120.9584","1","Thai News Service","Regional","2","Soldiers from the 4th Special Forces Battalion clashed with Abu Sayyaf rebels as they tried to rescue hostages in Barangay Gimba Lagasan, Parang, Sulo on 9 May. 2 rebels were killed, but the hostages were not saved."
"2018-05-09","Strategic developments","Agreement","Moro Muslim Militia (Philippines)","","Moro Muslim Militia (Philippines)","","Moro Muslim Militia ","nan","Moro Muslim Militia ","nan","Soccsksargen","Sultan Kudarat","President Quirino","Katiku","6.7002","124.7327","1","Philippine News Agency","National","0","Agreement: The military settled a 'rido' between two families in Barangay Katiku, President Quirino, Sultan Kudarat on 9 May."
"2018-05-10","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Military Forces of the Philippines (2016-)","NPA: New People's Ar","nan","Civilians (Philippin","Military Forces of t","Western Visayas","Negros Occidental","Toboso","San Isidro","10.7398","123.4485","1","Philippine Star","National","1","The New People's Army killed a suspected military asset in Barangay San Isidro, Toboso, Negros Occidental in 10 May. The asset's companion was injured."
"2018-05-10","Protests","Peaceful protest","Protesters (Philippines)","Lawyers (Philippines)","","","Protesters (Philippi","Lawyers (Philippines","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","0","Supreme Court employees held a protest in front of the Supreme Court in Manila, Metro Manila on 10 May. They were calling for the removal of the Chief Justice."
"2018-05-10","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Saudi-Ampatuan","Datu Saudi-Ampatuan","6.9572","124.4444","2","Philippine News Agency","National","3","Bangsamoro Islamic Freedom Fighters rebels attacked a military detachment in Datu-Saudi Ampatuan town area, Maguindanao on 10 May. Three soldiers were injured by rocket-propelled grenades. Three rebels were killed by a mortar round."
"2018-05-10","Strategic developments","Disrupted weapons use","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","Military Forces of the Philippines (2016-)","BIFF: Bangsamoro Isl","nan","Military Forces of t","Military Forces of t","BARMM","Maguindanao","Ampatuan","Ampatuan","6.7855","124.4237","2","Philippine News Agency","National","0","Defusal: Bomb experts from the army, along with CAFGUs, defused an IED planted by the Bangsamoro Islamic Freedom Fighters in Ampatuan, Maguindanao on 10 May."
"2018-05-10","Strategic developments","Agreement","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Paglas","Datu Paglas","6.7666","124.85","2","Philippine News Agency","National","0","Agreement: A Bangsamoro Islamic Freedom Fighters leader and 10 of his followers surrendered to the 33rd Infantry Battalion in Datu Paglas town area, Maguindanao on 10 May. They surrendered firearms."
"2018-05-10","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Quezon","Sariaya","Sariaya","13.9624","121.5265","1","Philippine Daily Inquirer","National","1","A town councilor was killed by unidentified armed men in Sariaya, Quezon on 10 May."
"2018-05-10","Strategic developments","Looting/property destruction","NPA: New People's Army","","Civilians (Philippines)","Labour Group (Philippines)","NPA: New People's Ar","nan","Civilians (Philippin","Labour Group (Philip","Western Visayas","Negros Occidental","Moises Padilla","Magallon Cadre","10.2894","123.0925","1","Philippine Star","National","0","Property Destruction: The New People's Army burned a truck in Barangay Magallon Cadre, Moises Padilla, Negros Occidental on 10 May."
