"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2019-02-05","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Northern Mindanao","Lanao del Norte","Kauswagan","Kauswagan","8.1916","124.0847","2","Philippine Daily Inquirer","National","0","Unidentified armed men set off explosives at Kauswagan town, Lanao del Norte province on February 5, 2019 (the eve of Bangsamaro law plebiscite). The governor accused the MILF of perpetrating the attacks. The MILF denied these accusations, however, as they stand to benefit from the passage of the law."
"2019-02-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Government of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","Cotabato","President Roxas","President Roxas","7.1544","125.0558","2","Philippine Daily Inquirer","National","1","A village official accused of drug dealing was shot and killed in a vigilante-style attack at President Roxas town, Cotabato province on February 5, 2019."
"2019-02-05","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Maimbung","Maimbung","5.9332","121.0249","2","Philippine Daily Inquirer","National","1","An Abu Sayyaf rebel was killed, while two others were wounded, during an attack by soldiers from the 41st Infantry Battalion at Maimbung town area, Sulu province on February 5, 2019. One soldier was wounded."
"2019-02-05","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Northern Mindanao","Lanao del Norte","Lala","Lala","7.9552","123.7628","2","Philippine Daily Inquirer","National","0","Unidentified armed men set off explosives at Lala town, Lanao del Norte province on February 5, 2019 (the eve of Bangsamaro law plebiscite). The governor accused the MILF of perpetrating the attacks. The MILF denied these accusations, however, as they stand to benefit from the passage of the law."
"2019-02-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Star","National","1","A drug suspect was shot and killed during a police raid at Sampaloc District, Manila, Metro Manila on February 5, 2019."
"2019-02-06","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Misamis Oriental","Gingoog City","Gingoog City","8.8333","125.1167","1","Sunstar (Philippines)","National","1","A soldier from the 23rd Infantry Battalion died during an attack by members of the NPA at Barangay Malinao, Gingoog City, Misamis Oriental province on February 6, 2019."
"2019-02-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Antipolo","Antipolo","14.6257","121.1225","1","Manila Times","National","1","A drug suspect was killed during a police raid at Antipolo City, Rizal province on February 6, 2019."
"2019-02-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Caloocan","Caloocan","14.6495","120.9678","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay 12, Caloocan City, Metro Manila on February 6, 2019."
"2019-02-06","Battles","Armed clash","Unidentified Armed Group (Philippines)","","MILF: Moro Islamic Liberation Front","","Unidentified Armed G","nan","MILF: Moro Islamic L","nan","Soccsksargen","Cotabato","Carmen","Malapag","7.4043","124.8048","1","Philippine Daily Inquirer","National","1","A member of the MILF was shot and killed by unidentified assailants at Barangay Malapag, Carmen town, Cotabato province on February 6, 2019. His son and grand daughter were also wounded. The killing may have been related to a rido or clan feud."
"2019-02-07","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Police Forces of the","nan","Western Visayas","Negros Occidental","Salvador Benedicto","Igmaya-an","10.5498","123.2206","1","Philippine Star","National","0","A police officer was wounded during an attack by suspected members of the NPA at Barangay Igmaya-an, Salvador Benedicto town, Negros Occidental province on February 7, 2019."
"2019-02-08","Strategic developments","Looting/property destruction","NPA: New People's Army","","Civilians (Philippines)","Labour Group (Philippines)","NPA: New People's Ar","nan","Civilians (Philippin","Labour Group (Philip","Calabarzon","Quezon","Infanta","Magsaysay","14.7072","121.5964","1","Manila Bulletin","National","0","Members of the NPA burned down heavy equipment owned by Northern Builders Corporation at Barangay Magsaysay, Infanta town, Quezon province on February 8, 2019. The equipment was being used to construct the controversial Kaliwa Dam."
"2019-02-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Sur","Labangan","New Labangan","7.8679999999999986","123.5001","1","Philippine News Agency","National","1","A village chairman was killed by unidentified assailants at Barangay New Labangan, Labangan town, Zamobanga del Sur province on February 8, 2019."
"2019-02-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Makilala","New Baguio","6.9081","125.0813","1","Philippine News Agency","National","0","Two soldiers from the 39th Infantry Battalion were wounded during an attack by members of the NPA at Barangay New Baguio, Makilala town, Cotabato province on February 8, 2019. Air strikes targeted members of the NPA during the attack."
"2019-02-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Cavite City","Cavite City","14.4836","120.8987","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay 48A, Cavite City, Cavite province on February 10, 2019."
"2019-02-11","Violence against civilians","Attack","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pasig","Pasig","14.5869","121.0614","1","Rappler","National","0","Two companions of a drug suspect, who are also police, were wounded during a raid by PDEA agents at Barangay Buting, Pasig City, Metro Manila on February 11, 2019."
"2019-02-12","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","KMP: Kilusang Magbubukid ng Pilipinas; Farmers (Philippines); Women (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","KMP: Kilusang Magbub","Caraga","Agusan del Norte","Butuan","Butuan","8.9491","125.5436","1","Front Line Defenders; ProtectDefenders.eu","Local partner-Other","1","On 12 February 2019, a woman farmer belonging to the Kilusang Magbubukid ng Pilipinas (KMP) was shot dead by unidentified assailants in Barangay Anticala, Butuan City, Agusan del Norte."
"2019-02-12","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","","Unidentified Armed G","nan","Military Forces of t","nan","BARMM","Maguindanao","Guindulungan","Macasampen","6.9625","124.3919","1","Philippine Daily Inquirer","National","0","A militiaman was wounded by an anti-personnel mine set off at Barangay Macasampen, Guindulungan town, Maguindanao province on February 12, 2019."
"2019-02-12","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Government of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Manila Bulletin","National","1","A village chairman accused of involvement in the drug trade was shot and killed in a vigilante-style attack by unidentified armed men at Barangay 202-A, Manila, Metro Manila on February 12, 2019. A bystander was wounded by a stray bullet."
"2019-02-13","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Santo Tomas","Santa Elena","14.0963","121.2007","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Santa Elena, Santo Tomas town, Batangas province on February 13, 2019."
"2019-02-13","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","1","Manila Times","National","1","A drug suspect was killed during a police raid at Malolos City, Bulacan province on either February 12 or 13, 2019."
"2019-02-13","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","NCR","Metro Manila","Makati","Makati","14.5502","121.0326","1","Manila Bulletin","National","1","A police officer was killed by unidentified assailants at Barangay Palanan, Makati City, Metro Manila on February 13, 2019."
"2019-02-13","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Manila Times","National","1","A drug suspect was killed during a police raid at Barangay San Isidro, San Jose del Monte City, Bulacan province on February 13, 2019."
"2019-02-13","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Manila Times","National","1","A drug suspect was killed during a police raid at Barangay Citrus, San Jose del Monte City, Bulacan province on February 13, 2019."
"2019-02-13","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Meycauayan","Meycauayan","14.7369","120.9608","1","Manila Times","National","1","A drug suspect was killed during a police raid at Barangay Banga, Meycauayan City, Bulacan province on either February 12 or 13, 2019."
"2019-02-13","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Tarlac","La Paz","Balanoy","15.4247","120.7244","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Balanoy, La Paz town, Tarlac province on February 13, 2019."
"2019-02-14","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Calabarzon","Laguna","Luisiana","San Buenaventura","14.1927","121.5576","1","Philippine News Agency","National","1","A member of the NPA was killed during an attack by members from the 202nd Infantry Battalion at Barangay San Buenaventura, Luisiana town, Laguna province on February 14, 2019. Several members of the NPA were supposedly wounded."
"2019-02-14","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines); Anakbayan; LFS: League of Filipino Students","","","Protesters (Philippi","Students (Philippine","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Rappler","National","0","University groups like the One La Salle for Human Rights and Democracy held a protest against the arrest of Maria Ressa, a prominent journalist, at Manila, Metro Manila on February 14, 2019. They criticized the administration for clamping down on press freedom. On the same day, student groups like League of Filipino Students and Anakbayan held a similar protest at the University of Santo Tomas in Manila, Metro Manila. As well, student groups held another protest at the Polytechnic University of the Philippines in Manila, Metro Manila. [size=no report]"
"2019-02-14","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Igasan","6.082999999999998","121.0958","1","Philippine News Agency","National","5","A soldier from the 6th Special Forces Battalion was killed, while three others were wounded, during an attack by Abu Sayyaf rebels at Barangay Igasan, Patikul town, Sulu province on February 14, 2019. Later that day, four Abu Sayyaf rebels were killed, while five were wounded, during an attack by soldiers in the same location."
"2019-02-14","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines); Journalists (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Rappler","National","0","Student groups like UP Solidaridad held a protest against the arrest of Maria Ressa, a prominent journalist, at the University of the Philippines Diliman in Quezon City, Metro Manila on February 14, 2019. They criticized the administration for clamping down on press freedom. [size= no report]"
"2019-02-14","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Rappler","National","0","Student groups like the College Editors Guild of the Philippines held a protest against the arrest of Maria Ressa, a prominent journalist, at the University of the Philippines Cebu in Cebu City, Cebu province on February 14, 2019. They criticized the administration for clamping down on press freedom. [size= no report]"
"2019-02-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Nagcarlan","Oples","14.1333","121.4166","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Oples, Nagcarlan town, Laguna province on February 14, 2019."
"2019-02-15","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Lumban","Lewin","14.3029","121.4899","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Lewin, Lumban town, Laguna province on February 15, 2019."
"2019-02-15","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Santa Cruz","Bagumbayan","14.2694","121.3967","1","Philippine Daily Inquirer","National","1","A drug suspect was shot and killed during a police raid at Barangay Bagumbayan, Santa Cruz town, Laguna province on February 15, 2019."
"2019-02-15","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Baliuag","Pagala","14.9698","120.8861","1","Philippine Daily Inquirer","National","1","A drug suspect was shot and killed during a police raid at Barangay Pagala, Baliuag town, Bulacan province at around February 15, 2019."
"2019-02-15","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay San Francisco, San Pablo City, Laguna province on February 15, 2019."
"2019-02-15","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Dasmarinas","Dasmarinas","14.3294","120.9366","1","Philippine Daily Inquirer","National","1","A drug suspect was shot and killed in a vigilante-style attack at Barangay Paliparan 3, Dasmarinas City, Cavite province at around February 15, 2019."
"2019-02-16","Explosions/Remote violence","Shelling/artillery/missile attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Students (Philippines); Teachers (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Students (Philippine","BARMM","Sulu","Patikul","Tanum","6.0735","121.0636","1","Manila Standard","National","0","Mortar attacks launched by unidentified assailants hit an elementary school at Barangay Tanum, Patikul town, Sulu province on February 16, 2019. No one was wounded."
"2019-02-17","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Barangay Majada Labas, Calamba City, Laguna province on February 17, 2019."
"2019-02-17","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Binan","Binan","14.3426","121.0807","1","Philippine Daily Inquirer","National","1","A drug suspect was shot and killed during a police raid in Barangay Santo Nino, Binan City, Laguna province on February 17, 2019."
"2019-02-17","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine Daily Inquirer","National","1","One police officer was killed, while another one was wounded, by unidentified assailants at Barangay Rosary Heights X, Cotabato City, Maguindanao province on February 17, 2019."
"2019-02-17","Battles","Armed clash","Unidentified Armed Group (Philippines)","","MILF: Moro Islamic Liberation Front","","Unidentified Armed G","nan","MILF: Moro Islamic L","nan","Soccsksargen","Cotabato","Mlang","Gaunan","6.9135","124.8398","1","Manila Bulletin","National","1","An MILF commander was shot and killed by unidentified assailants at Barangay Gaunan, Mlang town, Cotabato province on February 17, 2019. His companion was wounded."
"2019-02-18","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Los Banos","Bayog","14.1872","121.2476","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Bayog, Los Banos town, Laguna province on February 18, 2019."
"2019-02-18","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Cabuyao","Cabuyao","14.2726","121.1262","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Mamatid, Cabuyao town, Laguna province on February 18, 2019."
"2019-02-18","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Bukidnon","Malaybalay","Malaybalay","8.1575","125.1277","1","Sunstar (Philippines)","National","1","A member of the NPA was killed during an attack by soldiers from the 403rd Infantry Battallion at Barangay Dalwangan, Malaybalay City, Bukindnon province on February 18, 2019."
"2019-02-18","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Batangas City","Batangas City","13.7567","121.0584","1","Philippine Daily Inquirer","National","2","Two drug suspects were killed during a police raid at Barangay Gulod Itaas, Batangas City, Batangas province on February 18, 2019."
"2019-02-18","Violence against civilians","Abduction/forced disappearance","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Lumad Ethnic Group (Philippines); Women (Philippines)","Military Forces of t","nan","Civilians (Philippin","Lumad Ethnic Group (","Northern Mindanao","Bukidnon","Kitaotao","Sinuda","7.5932","125.1579","1","Davao Today","National","0","Two Lumad minors, both girls, were abducted by soldiers from the 88th Infantry Battalion at Barangay Sinuda, Kitaotao town, Bukidnon province on February 18, 2019. They were accused of working with the NPA."
"2019-02-18","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Farmers (Philippines); KMP: Kilusang Magbubukid ng Pilipinas; Anakpawis","Unidentified Armed G","nan","Civilians (Philippin","Farmers (Philippines","Ilocos Region","Pangasinan","Bayambang","Sangcagulis","15.7936","120.4491","1","Sunday Punch","National","1","A farmer-activist belonging to KMP and Anakpawis was shot by unidentified assailants at Barangay Sangcagulis, Bayambang town, Pangasinan province on February 18, 2019. The killing may be related to a land dispute."
"2019-02-18","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Misamis Occidental","Aloran","San Pedro","8.3583","123.6708","1","Manila Times","National","1","A member of the NPA was killed during an attack by soldiers from the 10th Infantry Battalion at Barangay San Pedro, Aloran town, Misamis Occidental province on February 18, 2019."
"2019-02-18","Protests","Peaceful protest","Protesters (Philippines)","KMP: Kilusang Magbubukid ng Pilipinas; KADAMAY: Kalipunan ng Damayang Mahihirap","","","Protesters (Philippi","KMP: Kilusang Magbub","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Manila Bulletin","National","0","Protesters from KMP, Kadamay, Anakpawis, Bantay Bigas, and Amihan held a protest against the government's rice tarrification law in front of the Department of Agriculture office at Quezon City, Metro Manila on February 18, 2019. [size=no report]"
"2019-02-18","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Eastern Visayas","Leyte","Albuera","Albuera","10.9158","124.6945","2","Philippine Daily Inquirer","National","0","A village chairman survived an assassination attempt by unidentified assailants at Albuera town, Leyte province on February 18, 2019."
