"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2016-09-01","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","3","Abante; Philippine Star","National","1","A drug suspect was killed during a police raid at Bulacan province, Central Luzon on September 1."
"2016-09-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","3","Three drug suspect were killed during a police raid at Manila, Metro Manila on 2 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Pangasinan","Pozorrubio","Alipangpang","16.1074","120.556","1","Manila Times","National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants in Barangay Alipangpang, Pozorrubio town, Pangasinan on September 2."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Bulatlat","National","1","A drug suspect was shot dead in a vigilante-style attack at Barangay Bagong Silangan, Quezon City, Metro Manila on 2 Sept 2016."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","","Anti-Drug Vigilantes","nan","Civilians (Philippin","nan","NCR","Metro Manila","Pasig","Pasig","14.5869","121.0614","1","GMA News; Foundation for Media Alternatives","Local partner-National","1","A civilian became a victim of an attack by unidentified anti-drug vigilantes at Pasig, Metro Manila on 02 Sep 16."
"2016-09-02","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Ilocos Region","Pangasinan","Santa Barbara","Payas","15.9703","120.4242","1","Philippine Daily Inquirer","National","1","A village captain was shot dead by an unidentified assailant at his house in Barangay Payas, Santa Barbara town, Pangasinan on September 2."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","2","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","3","Three drug suspects were killed in a vigilante-style attack by unidentified men. Their bodies were found in Cabanatuan City, Nueva Ecija on 2 Sept 2016 with a cloth wrapped around their heads."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Palayan","Palayan","15.5415","121.0848","2","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men near Palayan City, Nueva Ecija on 2 Sept 2016."
"2016-09-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Pampanga","San Fernando","San Fernando","15.0342","120.6844","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","3","Three drug suspects were killed during a police raid at Barangay Quebiawan, San Fernando city, Pampanga on September 2. 15 companions were arrested."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Sur","Tagudin","Tagudin","16.9333","120.4666","2","Foundation for Media Alternatives; Philippine Daily Inquirer; Philippine Star","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men in Tagudin town, Ilocos Sur province on 2 Sept 2016."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Bacoor","Bacoor","14.459","120.929","2","Philippine Daily Inquirer","National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men as reported in the Philippine Daily Inquirer Kill List. His/Her body was found at Bacoor City, Cavite on 2 Sept 2016 with a note on his body saying 'Pusher ako, huwag tularan, next ka na' (I'm a pusher, don't emulate me, you're next) as reported in the Philippine Daily Inquirer Kill List."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Santa Maria","San Gabriel","14.8009","120.977","1","Philippine Star","National","1","An unidentified drug suspect was killed in a vigilante-style attack by unidentified assailants in Barangay San Gabriel, Santa Maria town, Bulacan on September 2."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Lapu-Lapu","Lapu-Lapu","10.2841","123.9945","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Lapu-Lapu City, Cebu on 2 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","Former Police Forces of the Philippines (2016-)","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","Former Police Forces","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Caloocan","Caloocan","14.6495","120.9678","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by a former policeman and now gun-for-hire at Caloocan, Metro Manila on 02 Sep 16."
"2016-09-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Marikina","Marikina","14.6481","121.1133","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed during a police raid at Marikina City, Metro Manila on 2 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Las Pinas","Las Pinas","14.4505","120.9827","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Las Pinas City, Metro Manila on 2 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Sorsogon","Sorsogon City","Sorsogon City","12.9738","123.9933","1","Philippine Star","National","1","A drug suspect was killed during a police operation at Sorsogon City, Bicol Region in the week of September 2."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Pangasinan","San Carlos","San Carlos","15.9294","120.3486","1","Manila Times","National","1","A drug suspect was killed in a vigilante-stlye attack by unidentified assailants in San Carlos City, Pangasinan on September 2."
"2016-09-02","Explosions/Remote violence","Grenade","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Manila Times","National","0","A sidewalk vendor was wounded by a grenade blast thrown by an unidentified assailant near Padama Hotel in Cotabato City, Maguindanao on September 2."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Liloan","Liloan","10.3991","123.9992","2","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed in a vigilante-style attack by unidentified armed men at Liloan town, Cebu on 2 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-02","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Philippine Daily Inquirer","National","15","An improvised explosion device set off by unidentified assailants killed 15 civilians at the night market of Davao City, Davao del Sur on September 2. At least 67 civilians were wounded."
"2016-09-02","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","BARMM","Maguindanao","Parang","Parang","7.3703","124.2697","2","Philippine Daily Inquirer","National","1","A police officer was killed by an unidentified assailant in Parang town, Maguindanao on September 2. His colleague was seriously wounded."
"2016-09-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","CAR","Apayao","Luna","Quirino","18.338","121.3852","1","Philippine Star","National","1","An alleged member of a drug syndicate was killed during a police operation at Barangay Quirino, Luna town, Apayao on September 2."
"2016-09-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Sur","Sinait","Sinait","17.8664","120.4583","2","Philippine Star","National","1","A drug suspect was killed during a police operation at Sinait town, Ilocos Sur in the week of September 2."
"2016-09-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","3","Three drug suspects were killed during a police raid at Quezon City, Metro Manila on 2 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Eastern Visayas","Leyte","Ormoc","Ormoc","11.0063","124.6075","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","4","Four drug suspects were killed in a vigilante-style attack by unidentified armed men at Ormoc City, Leyte on 2 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Albay","Camalig","Libod","13.1799","123.6316","1","Philippine Star","National","1","A drug suspect was killed during a police operation at Barangay Libod, Camalig town, Albay on September 2."
"2016-09-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Danao","Danao","10.54","123.9403","1","Foundation for Media Alternatives; Sunstar (Philippines)","Local partner-National","3","Three drug suspects were killed in vigilante-style attacks by unidentified assailants at Danao, Cebu on 03 Sep 16."
"2016-09-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Sunstar (Philippines); Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified gunmen at Cebu City, Cebu on 03 Sep 16."
"2016-09-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Malabon","Malabon","14.6665","120.9653","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by an unidentified assailant at Malabon, Metro Manila on 03 Sep 16."
"2016-09-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Lucena","Lucena","13.9313","121.6172","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","2","Two drug suspects were killed during a police raid at Barangay 4, Lucena City, Quezon on 3 Sept 2016. Their companion was arrested."
"2016-09-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Mandaue","Mandaue","10.3352","123.9397","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Mandaue City, Cebu on 3 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Norte","Paracale","Paracale","14.25","122.8333","2","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants in Paracale town, Camarines Norte on September 3."
"2016-09-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-) Criminal Investigation and Detection Group","Private Security Forces (Philippines)","Civilians (Philippines)","Farmers (Philippines)","Police Forces of the","Private Security For","Civilians (Philippin","Farmers (Philippines","Central Luzon","Nueva Ecija","Laur","San Isidro","15.5247","121.1824","1","Front Line Defenders; ProtectDefenders.eu; Bulatlat","Local partner-Other","4","Four farmer activists were shot dead in Barangay San Isidro, Laur, Nueva Ecija on 3 Sept 2016 by armed men affiliated with the Palayan city Mayor and a Colonel of the CIDG police as reported by human rights group Karapatan. All slain farmers were members of ALMANA 3100 farmers' organisation. Two others were injured."
"2016-09-03","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Farmers (Philippines)","Military Forces of t","nan","Civilians (Philippin","Farmers (Philippines","Central Luzon","Nueva Ecija","Palayan","Palayan","15.5415","121.0848","1","Philippine Daily Inquirer","National","0","Suspected Army members opened fire on around 100 farmers in the Fort Magsaysay Military Reservation, Palayan, Nueva Ecija on 3 Sept 2016. Five farmers were wounded. All farmers were members of the peasant organisation Alyansa ng mga Magbubukid na Nagkakaisa."
"2016-09-03","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","Central Luzon","Zambales","Olongapo","Olongapo","14.8341","120.2805","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed during a shootout with the police near the public market of Olongapo City, Zambales on September 3. 1 police officer was wounded during the shootout."
"2016-09-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Catanduanes","Virac","Danacop","13.5935","124.2196","1","Philippine Star","National","1","A drug suspect was killed during a police operation at Barangay Danacop, Virac town, Catanduanes on September 4."
"2016-09-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Sur","Libmanan","Taban-Fundado","13.6911","123.055","1","Philippine Star","National","1","A drug suspect was killed during a police operation at Barangay Taban-Fundado, Libmanan town, Camarines Sur on September 4."
"2016-09-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Carranglan","Piut","15.999","120.9532","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants in Barangay Piut, Carranglan town, Nueva Ecija on September 4."
"2016-09-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","San Isidro","Malapit","15.2994","120.9156","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants in Barangay Mapalit, San Isidro town, Nueva Ecija on September 4."
"2016-09-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Norte","Paracale","Bagumbayan","14.302","122.777","1","Philippine Star","National","1","A drug suspect was killed during a police operation at Barangay Bagumbayan, Paracale town, Camarines Norte on September 4. His companion was arrested."
"2016-09-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Las Pinas","Las Pinas","14.4505","120.9827","2","Philippine Daily Inquirer","National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men as reported in the Philippine Daily Inquirer Kill List. His/Her body was found at Las Pinas City, Metro Manila on 4 Sept 2016 with a note on his body saying he was a drug pusher and a thief as reported in the Philippine Daily Inquirer Kill List."
"2016-09-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","La Union","Agoo","Macalva Norte","16.3596","120.3777","1","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants somewhere in Barangay Macalva Norte and Sur, Agoo town, La Union on September 4."
"2016-09-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Las Pinas","Las Pinas","14.4505","120.9827","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","3","Three drug suspects were killed during a police raid at Las Pinas City, Metro Manila on 4 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Norzagaray","Norzagaray","14.9109","121.0493","2","Philippine Star","National","1","A drug suspect was killed during a police operation at Norzagaray town, Bulacan on September 4."
"2016-09-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants in Baguio City, Benguet on September 4."
"2016-09-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants in Barangay Quezon Hill, Baguio City, Benguet on September 4."
"2016-09-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Tarlac","Capas","Capas","15.3311","120.5898","2","Philippine Star","National","1","A drug suspect was killed during a police operation at Capas town, Tarlac province at around September 4."
"2016-09-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Pangasinan","Urdaneta","Urdaneta","15.9761","120.5711","1","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack in Barangay San Vicente, Urdaneta City, Pangasinan province on September 5."
"2016-09-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao de Oro","Nabunturan","Nabunturan","7.6077","125.9663","2","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed during a police raid at Nabunturan town, Davao de Oro on 5 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pasig","Pasig","14.5869","121.0614","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Pasig City, Metro Manila on 5 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-09-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Mandaluyong","Mandaluyong","14.5832","121.0409","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed during a police raid at Mandaluyong City, Metro Manila on 5 Sept 2016 as reported in the Philippine Daily Inquirer Kill List."
