"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2020-06-02","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Police Forces of the","nan","Northern Mindanao","Bukidnon","Cabanglasan","Mandaing","8.0578","125.2975","2","Sunstar (Philippines); Philippine Daily Inquirer","National","0","On 2 June 2020, four police officers were unhurt after suspected NPA militants detonated a bomb between Barangay Mandaing and Barangay Anlogan in Cabanglasan, Bukidnon as the police were arriving in their patrol car. The police officers then fired at the suspected militants, who reportedly fled. The police were en route to Barangay Cabulohan, the site of a grenade attack suspected to have been carried out by the militants the day before. There were no reported NPA casualties."
"2020-06-03","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Soccsksargen","South Cotabato","Tantangan","Tantangan","6.615","124.7489","1","ABS CBN; Sunstar (Philippines); Rappler","National","1","On 3 June 2020, a key witness in the trial on the 2009 Ampatuan Massacre, who was also acquitted in December 2019, was wounded in an attack by unidentified assailants in Tantangan, South Cotabato. The witness is under the government's Witness Protection Program and was with a police security escort and a driver. The security escort fired back at the assailants, who then fled. The security escort later died, while the driver was severely wounded. The masterminds of the 2009 Ampatuan Massacre - including key members of the Ampatuan family - as well as around 40 others were convicted for crimes related to the massacre in December 2019."
"2020-06-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Northern Mindanao","Misamis Oriental","Cagayan de Oro","Cagayan de Oro","8.4822","124.6472","1","ABS CBN; Mindanao Goldstar Daily; Sunstar (Philippines); GMA News; Rappler; Manila Bulletin; Philippine Daily Inquirer","Subnational-National","1","On 3 June 2020, the mayor of Lumbaca-Unayan, Lanao del Sur and his entourage were attacked by unidentified assailants in Barangay Iponan, Cagayan de Oro, Misamis Oriental. The mayor and his driver were wounded, while the mayor's wife later died at the hospital. Police are considering rido (clan feud) and political interests as possible motives for the attack."
"2020-06-03","Protests","Peaceful protest","Protesters (Philippines)","Anakpawis; BAYAN: Bagong Alyansang Makabayan; CEGP: College Editors Guild of the Philippines; KARAPATAN: Alliance for the Advancement of People's Rights; KMP: Kilusang Magbubukid ng Pilipinas; LFS: League of Filipino Students; NUJP: National Union of Journalists of the Philippines; Pamalakaya: National Federation of Small Fisherfolk Organization in the Philippines; Farmers (Philippines); Fishermen (Philippines); Journalists (Philippines); Students (Philippines)","","","Protesters (Philippi","Anakpawis; BAYAN: Ba","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","ABS CBN; Manila Bulletin; GMA News; Sunstar (Philippines)","National","0","On 3 June 2020, demonstrators led by BAYAN, Anakpawis, KMP, Pamalakaya, KARAPATAN, CEGP and other groups, including students and journalists, staged a demonstration at the University of the Philippines Diliman campus and in front of the House of Representatives along Commonwealth Avenue, both in Quezon City, in order to condemn the Anti-Terrorism Bill being pushed for by President Rodrigo Duterte's allies in Congress. The bill's opponents claim that the resulting law will be used to target activists, exacerbate State red-tagging and quash legitimate dissent. [size=no report]"
"2020-06-03","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Caraga","Surigao del Norte","Alegria","Camp Eduard","9.4621","125.6259","1","Mindanao Goldstar Daily; Manila Bulletin","Subnational-National","0","On 3 June 2020, the NPA and the military engaged in a 45-minute firefight in Barangay Camp Eduard, Alegria, Surigao del Norte. There were no reported casualties on both sides. The military said it overran an NPA camp and retrieved several weapons and other items."
"2020-06-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Palayan","Palayan","15.5415","121.0848","1","Punto","Subnational","1","On 4 June 2020, a drug suspect was killed during a police raid in Barangay Malate, Palayan, Nueva Ecija. Police said they retrieved sachets of shabu (crystal meth) from the slain suspect."
"2020-06-04","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","Calabarzon","Laguna","Los Banos","Los Banos","14.1702","121.2418","1","Philippine Daily Inquirer","National","0","On 4 June 2020, students from the University of the Philippines Los Banos, led by local student group Defend UPLB, staged a demonstration outside campus in Los Banos, Laguna, in order to condemn the Anti-Terrorism Bill being pushed for by President Rodrigo Duterte's allies in Congress. The bill's opponents claim that the resulting law will be used to target activists, exacerbate State red-tagging and quash legitimate dissent. [size=no report]"
"2020-06-04","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Mimaropa Region","Oriental Mindoro","Baco","Mangangan I","13.3347","121.0602","1","GMA News","National","1","On 4 June 2020, a suspected NPA militant was killed during a 10-minute firefight between the NPA and the military in Barangay Mangangan (assumed Mangangan I), Baco, Oriental Mindoro. The military also reported retrieving weapons and other items from the rebels."
"2020-06-04","Protests","Peaceful protest","Protesters (Philippines)","ACT: Alliance of Concerned Teachers; Anakbayan; BAYAN: Bagong Alyansang Makabayan; Kalikasan People's Network for the Environment; KADAMAY: Kalipunan ng Damayang Mahihirap; KARAPATAN: Alliance for the Advancement of People's Rights; KMP: Kilusang Magbubukid ng Pilipinas; KMU: Kilusang Mayo Uno; Migrante; Farmers (Philippines); Labour Group (Philippines); Students (Philippines); Teachers (Philippines)","","","Protesters (Philippi","ACT: Alliance of Con","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer; Rappler; Manila Bulletin; ABS CBN","National","0","On 4 June 2020, hundreds of demonstrators led by such groups as BAYAN, ACT, Anakbayan, Kalikasan, KADAMAY, KARAPATAN, KMP, KMU, and Migrante, as well as students and other supporters, staged a demonstration at the University of the Philippines Diliman campus and in front of the Commission on Human Rights headquarters, both in Quezon City, in order to condemn the Anti-Terrorism Bill being pushed for by President Rodrigo Duterte's allies in Congress. The bill's opponents claim that the resulting law will be used to target activists, exacerbate State red-tagging and quash legitimate dissent. [size=hundreds]"
"2020-06-04","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","Soccsksargen","Sultan Kudarat","Lambayong","Lambayong","6.8167","124.6149","1","GMA News; Manila Bulletin; Sunstar (Philippines); Philippine News Agency; Philippine Star; Philippine Daily Inquirer","National","5","On 4 June 2020, five BIFF militants were killed, nine militants were wounded, and 15 others were arrested during a clash between the armed group and the military in Barangay Baumol, Lambayong, Sultan Kudarat. The gun battled lasted for seven hours. The armed group was described in conflicting reports as either the BIFF or a crime group allied with the BIFF. The group is coded as the BIFF."
"2020-06-05","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Kan Ague","6.0818","121.1037","1","Abante; Philippine Star; Rappler; Manila Bulletin; GMA News; ABS CBN; Philippine News Agency; Manila Times; Sunstar (Philippines); Philippine Daily Inquirer","National","6","On 5 June 2020, four government soldiers and two Abu Sayyaf militants were killed, while 17 other government soldiers were wounded during a 40-minute firefight between the Abu Sayyaf and the military in Barangay Kan Ague, Patikul, Sulu."
"2020-06-05","Protests","Protest with intervention","Protesters (Philippines)","Anakbayan; BAYAN: Bagong Alyansang Makabayan; KABATAAN: Kabataan Partylist; NUSP: National Union of Students in the Philippines; Students (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","Anakbayan; BAYAN: Ba","Police Forces of the","nan","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Cebu Daily News; GMA News; ABS CBN; Bulatlat; Abante; Rappler; Philippine Daily Inquirer; Sunstar (Philippines)","Subnational-National","0","On 5 June 2020, seven demonstrators taking part in a demonstration against the Anti-Terrorism Bill at the University of the Philippines Visayas campus in Cebu City, Cebu were arrested by the police for allegedly violating COVID-19 (coronavirus) quarantine rules. The demonstrators, led by such groups as BAYAN, Anakbayan, Kabataan, and the National Union of Students of the Philippines (NUSP), were opposing the Anti-Terrorism Bill being pushed for by President Rodrigo Duterte's allies in Congress, claiming that the resulting law will be used to target activists, exacerbate State red-tagging and quash legitimate dissent. Several groups condemned the arrests. [size=no report]"
"2020-06-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Bukidnon","Kitaotao","Sinuda","7.5932","125.1579","1","Manila Bulletin","National","0","On 5 June 2020, an NPA militant was wounded and arrested during a 30-minute firefight between the NPA and the military in Barangay Sinuda, Kitaotao, Bukidnon. The military also reported retrieving explosives from the arrested rebel."
"2020-06-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Tanza","Bagtas","14.3344","120.854","1","Philippine Daily Inquirer","National","1","On 5 June 2020, a drug suspect was killed during a police raid in Barangay Bagtas, Tanza, Cavite."
"2020-06-05","Protests","Peaceful protest","Protesters (Philippines)","Catholic Christian Group (Philippines); Students (Philippines)","","","Protesters (Philippi","Catholic Christian G","nan","nan","Western Visayas","Negros Occidental","Bacolod","Bacolod","10.6666","122.95","1","Rappler","National","0","On 5 June 2020, students and religious groups, including priests from the local Catholic diocese, staged a demonstration in Bacolod City, Negros Occidental, outside the office of the city congressman, in order to protest the congressman's affirmative vote for the passage of the Anti-Terrorism Bill. The opponents of the bill, which is being pushed for by President Rodrigo Duterte's allies in Congress, claim that the resulting law will be used to target activists, exacerbate State red-tagging and quash legitimate dissent. [size=no report]"
"2020-06-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Plaridel","Santa Ines","14.8735","120.8604","1","Philippine Star","National","1","On 5 June 2020, a drug suspect was killed while two others were arrested during a police raid in Barangay Santa Ines, Plaridel, Bulacan. Police said the slain suspect was on their drug watchlist."
"2020-06-06","Protests","Peaceful protest","Protesters (Philippines)","Anakbayan; Students (Philippines)","","","Protesters (Philippi","Anakbayan; Students ","nan","nan","Bicol Region","Camarines Sur","Naga","Naga","13.6191","123.1813","1","Philippine Daily Inquirer","National","0","On 6 June 2020, some 165 demonstrators, including students from the University of Nueva Caceres and the Ateneo de Naga University, as well as youth groups like Anakbayan, staged a demonstration at the Plaza Quince Martires in Naga, Camarines Sur, in order to condemn the Anti-Terrorism Bill being pushed for by President Rodrigo Duterte's allies in Congress. The bill's opponents claim that the resulting law will be used to target activists, exacerbate State red-tagging and quash legitimate dissent. [size=some 165]"
"2020-06-06","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Iloilo","Igbaras","Corucuan","10.7497","122.2268","1","Manila Bulletin","National","0","On 6 June 2020, the NPA and the military engaged in a brief firefight in Barangay Corucuan, Igbaras, Iloilo. There were no reported casualties on either side. The military said that with the encounter, they were able to ward off an NPA attack on a nearby hydro-power plant."
"2020-06-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (China)","Civilians (Philippines); Drug Suspects (China); Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (China)","Civilians (Philippin","NCR","Metro Manila","Paranaque","Paranaque","14.479","121.0208","1","Manila Bulletin; Philippine Star; Philippine Daily Inquirer; Philippine News Agency","National","2","On 6 June 2020, a Chinese drug suspect and his Filipino companion were killed during a police raid along Diosdado Macapagal Avenue in Paranaque. Police said they recovered 36 packs of shabu (crystal meth) from the slain suspects."
"2020-06-07","Battles","Armed clash","Armed Drug Suspects (Philippines)","ASG: Abu Sayyaf","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Police Forces of the Philippines (2016-); Military Forces of the Philippines (2016-)","Armed Drug Suspects ","ASG: Abu Sayyaf","Police Forces of the","Police Forces of the","BARMM","Tawi-Tawi","Bongao","Tubig Basag","5.0595","119.7522","1","Sunstar (Philippines); Philippine News Agency","National","1","On 7 June 2020, a drug suspect also reported to be an Abu Sayyaf militant was killed, while two others were arrested, during an anti-drug operation carried out by a joint law enforcement team composed of the Philippine Drug Enforcement Agency, the police and the military in Barangay Tubig Basag, Bongao, Tawi-Tawi. No police officers or soldiers were wounded during the shootout. Authorities said they recovered several grams of shabu and other drug paraphernalia from the suspects."
"2020-06-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Imus","Imus","14.4297","120.9366","1","Philippine Daily Inquirer; Abante","National","1","On 7 June 2020, a drug suspect was killed during a police raid in Barangay Buhay na Tubig, Imus, Cavite."
"2020-06-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Cavite City","Cavite City","14.4836","120.8987","1","Abante; Philippine Daily Inquirer","National","1","On 7 June 2020, a drug suspect was killed during a police raid in Barangay 48A, Cavite City, Cavite. Police said the slain suspect had previously been arrested on drug charges."
"2020-06-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","Western Visayas","Negros Occidental","Bacolod","Bacolod","10.6666","122.95","1","Panay News; Sunstar (Philippines)","Subnational-National","0","On 7 June 2020, a police officer was wounded in an attack by unidentified assailants in Barangay Estefania, Bacolod, Negros Occidental. The motive for the attack was unclear, though police said it might be related to the police officer's work. The police officer was driving home and is assumed off-duty."
"2020-06-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Santa Rosa","Santa Rosa","14.3122","121.1113","1","Abante; Philippine Daily Inquirer; GMA News","National","1","On 7 June 2020, a drug suspect was killed during a police raid in Barangay Macabling, Santa Rosa, Laguna. Police said the slain suspect resisted arrest."
"2020-06-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","General Mariano Alvarez","Aldiano Olaes","14.3095","121.0104","1","Abante; Philippine Daily Inquirer","National","1","On 7 June 2020, a drug suspect was killed during a police raid in Barangay Aldiano Olaes, General Mariano Alvarez, Cavite."
"2020-06-07","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","","NPA: New People's Ar","nan","Civilians (Philippin","nan","Northern Mindanao","Bukidnon","Quezon","Linabo","7.6253","125.2369","1","Philippine News Agency","National","1","On 7 June 2020, a civilian was shot dead by suspected NPA militants in Barangay Linabo (Quezon, Bukidnon, Northern Mindanao). The motive for the attack was unclear."
"2020-06-08","Violence against civilians","Attack","Armed Drug Suspects (Philippines)","","Civilians (Philippines)","","Armed Drug Suspects ","nan","Civilians (Philippin","nan","Calabarzon","Cavite","Bacoor","Bacoor","14.459","120.929","1","Abante","National","1","On 8 June 2020, a teenager suspected of being a police informant was hacked to death by two drug suspects in Barangay Banalo, Bacoor, Cavite."
"2020-06-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","South Cotabato","General Santos","General Santos","6.1127","125.1716","1","GMA News; Manila Bulletin; ABS CBN","National","7","On 8 June 2020, seven drug suspects were killed while five others were arrested during simultaneous police raids in Barangays Fatima, San Isidro, Apopong and Baluan in General Santos, South Cotabato. Police said they retrieved several sachets of shabu (crystal meth) from the suspects."
"2020-06-08","Battles","Armed clash","Unidentified Armed Group (Philippines)","ASG: Abu Sayyaf","Police Forces of the Philippines (2016-)","","Unidentified Armed G","ASG: Abu Sayyaf","Police Forces of the","nan","Zamboanga Peninsula","Zamboanga Sibugay","Titay","Poblacion Muslim","7.8558","122.5716","1","Philippine Daily Inquirer; Sunstar (Philippines); Manila Bulletin","National","1","On 8 June 2020, the leader of the Abral Abdusalam crime group, said by authorities to have close ties with the Abu Sayyaf, was killed in a firefight with the police in Barangay Poblacion Muslim, Titay, Zamboanga Sibugay."
"2020-06-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","ABS CBN","National","1","On 8 June 2020, an official of the Manila Traffic and Parking Bureau was shot dead by unidentified assailants in Barangay 33, Tondo, Manila. The motive for the attack was unclear."
"2020-06-09","Protests","Peaceful protest","Protesters (Philippines)","ACT: Alliance of Concerned Teachers; Teachers (Philippines)","","","Protesters (Philippi","ACT: Alliance of Con","nan","nan","NCR","Metro Manila","Pasig","Pasig","14.5869","121.0614","1","Twitter","New media","0","On 9 June 2020, teachers led by the Alliance of Concerned Teachers staged a demonstration outside the Department of Education headquarters in Pasig to oppose the department's decision to shift the public education system to online distance learning in the coming school year as a response to the COVID-19 (coronavirus) pandemic. [size=no report]"
"2020-06-09","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Zamboanga Peninsula","Zamboanga del Norte","Leon B. Postigo","Tinuyop","8.0553","122.9327","1","Sunstar (Philippines)","National","0","On 9 June 2020, the NPA and the military engaged in a firefight in Barangay Tinuyop, Leon B. Postigo, Zamboanga del Norte. There were no reported casualties on both sides. The military said they retrieved weapons and other items from the rebels."
"2020-06-09","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Lupao","Lupao","15.874","120.8996","1","GMA News","National","1","Around 9 June 2020 (as reported), a drug suspect was killed during a police raid in Lupao, Nueva Ecija. Police said they retrieved several sachets of shabu (crystal meth) from the slain suspect."
"2020-06-09","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","NCR","Metro Manila","Paranaque","Paranaque","14.479","121.0208","1","ABS CBN; Philippine Star; Manila Bulletin","National","1","On 9 June 2020, a police officer was shot dead by unidentified motorcycle-riding assailants, suspected of being drug suspects, in Barangay San Martin de Porres, Paranaque. Police noted that the slain officer was an anti-drug operative, and that he received several death threats from drug suspects while he was in the Manila Police District anti-drug unit."
"2020-06-09","Violence against civilians","Sexual violence","Police Forces of the Philippines (2016-) Prison Guards","","Civilians (Philippines)","Drug Suspects (Philippines); Former Government of the Philippines (2016-); Prisoners (Philippines); Women (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Sunstar (Philippines)","National","0","On 9 June 2020, a police lieutenant colonel heading the Philippine National Police (PNP) Custodial Center in Camp Crame allegedly committed sexual assault against a prominent female detainee - the former vice mayor of Ozamiz City held in the facility on drug charges - at the said Custodial Center in Quezon City (Metro Manila, National Capital Region). On 7 October 2020, the PNP Women and Children Protection Center filed charges of rape and other acts of sexual violence against the lieutenant colonel before the Office of the Ombudsman."
"2020-06-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Police Forces of the Philippines (2016-)","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Bukidnon","Manolo Fortich","Manolo Fortich","8.3659","124.8637","1","Sunstar (Philippines)","National","1","On 10 June 2020, a drug suspect was killed during a raid by Philippine Drug Enforcement Agency (PDEA) and police operatives in Manolo Fortich, Bukidnon. Authorities said the slain suspect was high on the provincial drug watchlist had previously entered into a plea bargaining agreement to deal with previous drug charges. Authorities said they recovered several sachets of shabu (crystal meth) from the suspect during the operation."
"2020-06-10","Violence against civilians","Attack","Dawlah Islamiyah","BIFF: Bangsamoro Islamic Freedom Fighters","Civilians (Philippines)","Military Forces of the Philippines (2016-)","Dawlah Islamiyah","BIFF: Bangsamoro Isl","Civilians (Philippin","Military Forces of t","BARMM","Maguindanao","Sultan Kudarat","Simuay","7.2772","124.3072","1","Manila Times","National","1","Around 10 June 2020 (as reported), a soldier was shot dead by suspected Dawlah Islamiyah militants (also linked to the BIFF, according to the report) in Barangay Simuay, Sultan Kudarat, Maguindanao. The soldier was reportedly off-duty and on personal time off."
"2020-06-11","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Imus","Imus","14.4297","120.9366","1","Manila Bulletin","National","1","On 11 June 2020, a drug suspect was killed during a police raid in Barangay Alapan II-C, Imus, Cavite. Police said they recovered sachets of shabu (crystal meth) from the slain suspect."
"2020-06-11","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Former Government of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Sur","Bato","Masoli","13.3575","123.394","2","ABS CBN","National","1","On 11 June 2020, a drug suspect and former barangay councilor was shot dead in a vigilante-style attack by unidentified assailants in the vicinity of Barangay Masoli, Bato, Camarines Sur, where his body was found. The slain suspect was abducted earlier that day, and it is uncertain where he was killed. Police said the slain suspect was a high-value target on their drug watchlist."
