"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-07-02","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Police Forces","Cagayan Valley","Isabela","Cauayan","Cauayan","16.9347","121.7725","2","Philippine Daily Inquirer","National","1","A retired police officer was shot and killed by unidentified assailants at Barangay San Fermin, Cauayan City, Isabela province on July 2."
"2018-07-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","2","Philippine Daily Inquirer","National","1","The aide of a regional lawmaker was shot and killed in a vigilante-style attack by unidentified assailants at Barangay Cabantian, Davao City, Davao del Sur province on July 2. The lawmaker, a drug suspect, was unhurt."
"2018-07-02","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Mamasapano","Mamasapano","6.9208","124.5154","2","Philippine Star","National","4","Four BIFF rebels were killed in an encounter with the military at Mamasapano town area, Maguindanao province on July 2."
"2018-07-03","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao de Oro","Pantukan","Pantukan","7.2517","126.1578","2","Philippine Daily Inquirer","National","1","A suspected NPA rebel was killed by soldiers from the 46th Infantry Battalion in Pantukan town area, Davao de Oro province on July 3."
"2018-07-03","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Paglas","Datu Paglas","6.7666","124.85","2","Philippine Star","National","4","Four BIFF rebels were killed during an encounter with soldiers in Datu Paglas town, Maguindanao province on July 3. Two soldiers and a militiaman were wounded."
"2018-07-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Lawyers (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Lawyers (Philippines","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Philippine Star","National","1","A lawyer and former state prosecutor was shot and killed by an unidentified assailant at his house in Cebu City, Cebu province on July 3. His wife was critically wounded."
"2018-07-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","1","Philippine Daily Inquirer","National","1","A mayor was shot and killed by an unidentified assailant at Cabanatuan City, Nueva Ecija province on July 3."
"2018-07-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","2","Mindanao Times","Subnational","1","A drug suspect was shot and killed in a police raid at Barangay Ubalde, Agdao District, Davao City, Davao del Sur on July 3."
"2018-07-03","Explosions/Remote violence","Grenade","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Military Forces of t","nan","Zamboanga Peninsula","Basilan","Isabela City","Isabela City","6.704","121.9711","2","Philippine Daily Inquirer","National","0","An unidentified assailant threw a grenade at a checkpoint set up by the 4th Special Forces Battalion at Barangay Sumagdang, Isabela City, Basilan province on July 3. No one was hurt by the explosion."
"2018-07-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Morong","Morong","14.5333","121.2166","2","Philippine News Agency","National","1","A drug suspect and police officer was shot and killed in a joint police and PDEA raid at Morong town, Rizal province on July 3. Victim assumed to be off-duty and unarmed at time of attack."
"2018-07-04","Explosions/Remote violence","Grenade","Armed Drug Suspects (Philippines)","","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","","Armed Drug Suspects ","nan","Military Forces of t","nan","Zamboanga Peninsula","Basilan","Isabela City","Isabela City","6.704","121.9711","1","Philippine Daily Inquirer","National","0","Two CAFGU members were wounded by a grenade thrown by alleged drug suspects in Isabela City, Basilan province on July 4."
"2018-07-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Plaridel","Agnaya","14.8868","120.8509","1","Philippine News Agency","National","1","A drug suspect was shot and killed in a police raid at Barangay Agnaya, Plaridel town, Bulacan province on July 4."
"2018-07-04","Protests","Peaceful protest","Protesters (Philippines)","LFS: League of Filipino Students; Students (Philippines)","","","Protesters (Philippi","LFS: League of Filip","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","0","The League of Filipino Students held a demonstration against United States' presence in the Philippines in front of the US embassy in Manila, Metro Manila on July 4."
"2018-07-04","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Mamasapano","Pidsandawan","6.9258","124.5331","1","Philippine Star","National","6","Four BIFF rebels were killed during an encounter with soldiers from the 40th Infantry Battalion in Barangay Pidsandawan, Mamasapano town, Maguindanao province on July 4. Two soldiers were killed. Four other soldiers were wounded."
"2018-07-04","Explosions/Remote violence","Remote explosive/landmine/IED","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Mandaue","Mandaue","10.3352","123.9397","2","Sunstar (Philippines)","National","0","A business owned by a drug suspect was damaged by an explosion set off by suspected vigilantes at Barangay Subangdaku, Mandaue City, Cebu province on July 4. No civilians were wounded."
"2018-07-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Camarines Norte","Jose Panganiban","Santa Cruz","14.2333","122.6833","1","Philippine Star","National","3","Three NPA rebels were killed during an encounter with the military at Barangay Santa Cruz, Jose Panganiban town, Camarines Norte on July 5."
"2018-07-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Lucena","Lucena","13.9313","121.6172","2","Philippine Daily Inquirer","National","1","A drug suspect was shot and killed in a police raid at Barangay Cotta, Lucena City, Quezon province on July 6."
"2018-07-06","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Magpet","Don Panaca","7.1556","125.2258","1","Philippine Daily Inquirer","National","3","Three NPA rebels were killed during an encounter with soldiers from the 19th Infantry Battalion at Barangay Don Panaca, Magpet town, Cotabato province on July 6."
"2018-07-06","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-) Scout Ranger","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao Oriental","Tarragona","Ompao","7.0632","126.3479","1","Mindanao Times","Subnational","0","Soldiers of the 4th Scout Ranger Company clashed with NPA rebels and overran a rebel camp at Barangay Ompao, Tarragona town, Davao Oriental province on July 6. No soldiers and an undetermined number of rebels were wounded."
"2018-07-07","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Former NPA: New People's Army","NPA: New People's Ar","nan","Civilians (Philippin","Former NPA: New Peop","Soccsksargen","Cotabato","Magpet","Binay","7.1454","125.1076","1","Sunstar (Philippines)","National","1","A former NPA rebel was shot and killed by alleged NPA rebels at a farmers' event in Barangay Binay, Magpet town, Cotabato province on July 7."
"2018-07-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Sur","Zamboanga City","Zamboanga City","6.9102","122.0738","2","Philippine Star","National","1","A village councilor was shot and killed by an unidentified assailant at Barangay Santa Catalina, Zamboanga City, Zamboanga del Sur on July 7."
"2018-07-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Cavite","Trece Martires","Trece Martires","14.2832","120.8676","2","Philippine News Agency","National","2","A vice mayor and his driver were killed by unidentified assailants at Luciano Village, Trece Martires town, Cavite province on July 7."
"2018-07-07","Violence against civilians","Attack","Moro Muslim Militia (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Moro Muslim Militia ","nan","Civilians (Philippin","Government of the Ph","BARMM","Lanao del Sur","Balabagan","Poblacion","7.5163","124.1365","1","Philippine News Agency","National","1","A town councilor was killed by members of a Moro clan at Barangay Poblacion, Balabagan town, Lanao del Sur on July 7. Five other civilians were wounded. The killing was supposedly related to a rido (clan) conflict."
"2018-07-07","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Panglayahan","6.0611","121.1149","1","Manila Times","National","1","An Abu Sayyaf rebel was killed during an encounter with soldiers from the 32nd Infantry Battalion in Barangay Panglayahan, Patikul town, Sulu province on July 7."
"2018-07-08","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Aguak","Malingao","6.8993","124.3654","1","Philippine Daily Inquirer","National","6","From July 8 to 9, the military clashed with BIFF rebels at Barangay Malingao, Shariff Saydona town, Maguindanao province; leaving at least 12 rebels dead and 9 others wounded. (Fatalities divided between two events)."
"2018-07-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Pampanga","San Simon","Concepcion","14.9933","120.8431","1","Sunstar (Philippines)","National","1","A drug suspect was killed in a police raid at Barangay Concepcion, San Simon town, Pampanga province on the weekend of July 8."
"2018-07-09","Battles","Armed clash","Moro Muslim Militia (Philippines)","","Moro Muslim Militia (Philippines)","Government of the Philippines (2016-)","Moro Muslim Militia ","nan","Moro Muslim Militia ","Government of the Ph","BARMM","Lanao del Sur","Balabagan","Balabagan","7.5263","124.1141","2","Philippine News Agency","National","0","A village councilor was wounded in rido-related shooutout with Moro assailants at Balabagan town, Lanao del Sur province on July 9."
"2018-07-09","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Norte","Pasuquin","Poblacion 1","18.3359","120.6202","1","Philippine Star","National","1","A drug suspect was shot and killed during a police raid at Barangay Poblacion 1, Calatagan town, Batangas province on July 9."
"2018-07-09","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Antipolo","Antipolo","14.6257","121.1225","2","Philippine Star","National","2","Two drug suspects were shot and killed during a police raid at Barangay Dela Paz , Antipolo City, Rizal province on July 9."
"2018-07-09","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Aguak","Malingao","6.8993","124.3654","1","Philippine Daily Inquirer","National","6","From July 8 to 9, the military clashed with BIFF rebels at Barangay Malingao, Shariff Saydona town, Maguindanao province; leaving at least 12 rebels dead and 9 others wounded. (Fatalities divided between two events)."
"2018-07-10","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Government of the Philippines (2016-)","NPA: New People's Ar","nan","Civilians (Philippin","Government of the Ph","Soccsksargen","Cotabato","Magpet","Magpet","7.1001","125.1154","2","Philippine Daily Inquirer","National","0","A village chair was shot and wounded by an alleged NPA rebel at Magpet town, Cotabato province on July 10."
"2018-07-10","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","","NPA: New People's Ar","nan","Military Forces of t","nan","Caraga","Surigao del Sur","Tago","Lindoy","8.9431","126.1348","1","Philippine Daily Inquirer","National","1","A militiaman was killed by suspected NPA rebels at Barangay Lindoy, Tago town, Surigao del Sur province on July 10."
"2018-07-10","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Former Government of the Philippines (2016-); Former Police Forces of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","2","Philippine Daily Inquirer","National","1","A drug suspect, who is also former village councilor and former police officer, was shot and killed in a vigilante-style attack by unidentified assailants at Barangay Kalunasan, Cebu City, Cebu province on July 10."
"2018-07-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Antipolo","Antipolo","14.6257","121.1225","2","Philippine Star","National","2","Two drug suspects were shot and killed during a police raid at Barangay San Jose, Antipolo City, Rizal province on July 10."
"2018-07-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","","Police Forces of the","nan","Civilians (Philippin","nan","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Philippine Daily Inquirer","National","1","A four-year old child was killed by a stray bullet during an anti-drug raid by the police at his neighbor's house in Barangay Ermita, Cebu City, Cebu province on July 10. Locals claim that there was no police raid that day."
"2018-07-11","Explosions/Remote violence","Remote explosive/landmine/IED","BIFF: Bangsamoro Islamic Freedom Fighters","","","","BIFF: Bangsamoro Isl","nan","nan","nan","BARMM","Maguindanao","Datu Paglas","Datu Paglas","6.7666","124.85","2","Philippine Star","National","0","The BIFF set off an explosion at the center of Datu Paglas town, Maguindanao province on July 11. No one was hurt."
"2018-07-11","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Private Security Forces (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Private Security For","Bicol Region","Masbate","Uson","Uson","12.2253","123.7834","2","Philippine Star","National","1","The private bodyguard and aide of a mayor was shot and killed while herding his cattle by unidentified assailants at Uson town, Masbate province on July 11."
"2018-07-11","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","Former Police Forces of the Philippines (2016-)","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","Former Police Forces","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Sur","Zamboanga City","Zamboanga City","6.9102","122.0738","2","Philippine Star; Manila Times; Philippine News Agency","National","1","A vice-mayor was killed allegedly by a former police officer at Barangay Camino Nuevo, Zamboanga City, Zamboanga del Sur province on July 11. Charges have been filed against the former police who is in hiding. Investigators are looking at politics as motive for the killing."
"2018-07-11","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Former Government of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Sunstar (Philippines)","National","1","A drug suspect and former village councilor was shot and killed by unidentified assailants at Cebu City, Cebu province on July 11."
"2018-07-12","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Lumad Ethnic Group (Philippines)","NPA: New People's Ar","nan","Civilians (Philippin","Lumad Ethnic Group (","Calabarzon","Batangas","Calatagan","Calatagan","13.8322","120.6321","2","Philippine Information Agency","National","1","NPA rebels allegedly killed a Lumad tribal leader at Barangay Calatagan, San Miguel town, Surigao del Sur province on July 12."
"2018-07-12","Strategic developments","Disrupted weapons use","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Aguak","Labu-Labu","6.8663","124.4715","1","Philippine News Agency","National","0","Defusal: Soldiers defused an IED allegedly planted by BIFF rebels at Barangay Labu-Labu, Datu Hoffer Ampatuan town, Maguindanao province on July 12."
"2018-07-12","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Central Visayas","Cebu","Tabuelan","Tabuelan","10.8209","123.8689","2","Sunstar (Philippines)","National","1","A police officer was shot and killed by unidentified assailants at Tabuelan town, Cebu province on July 12."
"2018-07-12","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Dasmarinas","Dasmarinas","14.3294","120.9366","2","Philippine Star","National","1","A drug suspect was killed in a police raid at Barangay Salawag, Dasmarinas town, Cavite on July 12."
"2018-07-12","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Star","National","1","A drug suspect was killed in a police raid at Barangay Parian, Calamba town, Laguna province on July 12."
"2018-07-12","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","2","Philippine Star","National","1","A drug suspect was killed in a police raid at Barangay Minuyan Proper, San Jose del Monte City, Bulacan province on July 12."
"2018-07-12","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Indanan","Kuppong","5.9716","120.9279","1","Philippine News Agency","National","3","Three Abu Sayyaf rebels were killed during an encounter with soldiers from the 2nd Special Forces Battalion in Barangay Kuppong, Indanan town, Sulu province on July 12."
"2018-07-13","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Northern Mindanao","Misamis Oriental","Jasaan","Jasaan","8.6541","124.7555","2","Sunstar (Philippines)","National","1","A village chair was shot and killed by unidentified assailants at Jasaan town, Misamis Oriental province on July 13."
"2018-07-14","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Batangas","Lipa","Lipa","13.9411","121.1631","1","Philippine Star","National","1","A village councilor was shot and killed by unidentified assailants at Lipa City, Batangas province on July 14."
"2018-07-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer","National","4","Two drug suspects were killed during a police raid at Barangay Pinyahan, Quezon City, Metro Manila on July 14. Two more drug suspects were killed during a police raid at Barangay Gulod, Quezon City on the same day."
"2018-07-14","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Government of","Calabarzon","Batangas","Santo Tomas","Poblacion II","14.11","121.1431","1","Rappler","National","0","A former vice mayor was critically wounded in an ambush by an unidentified armed man at Barangay Poblacion 2, Santo Tomas town, Batangas province on July 14."
"2018-07-14","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","CAR","Mountain Province","Besao","Tamboan","17.1103","120.8036","1","Business Mirror (Philippines)","National","0","A soldier from the 81st Infantry Battalion was wounded during an encounter with NPA rebels at Barangay Tamboan, Besao town, Mountain Province on July 14."
"2018-07-14","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","CAR","Abra","Sallapadan","Ududiao","17.4781","120.8694","1","Business Mirror (Philippines)","National","0","A soldier from the 81st Infantry Battalion was wounded during an encounter with NPA rebels at Barangay Ududiao, Sallapadan town, Abra province on July 14."
"2018-07-15","Violence against civilians","Sexual violence","NPA: New People's Army","","Civilians (Philippines)","NPA: New People's Army; Women (Philippines)","NPA: New People's Ar","nan","Civilians (Philippin","NPA: New People's Ar","Eastern Visayas","Leyte","Tacloban","Tacloban","11.2433","125.0047","2","Philippine Daily Inquirer","National","0","Around 15 July 2018 (month of), a new female NPA recruit was allegedly raped by the leader of her NPA unit in Leyte (Eastern Visayas). On 29 October 2020, after leaving the rebel group, the woman filed a complaint against the NPA leader in court."
"2018-07-15","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","CAR","Mountain Province","Besao","Tamboan","17.1103","120.8036","1","Philippine Daily Inquirer; Sunstar (Philippines)","National","4","Four soldiers were killed during an encounter with NPA rebels at Barangay Tamboan, Besao town, Mountain Province on July 15. Two other soldiers were wounded."
"2018-07-15","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Calabarzon","Laguna","Santa Rosa","Santa Rosa","14.3122","121.1113","1","Bulatlat","National","0","Within the month of Jul 2018, in Santa Rosa, Laguna, members of the Monde Nissin Labor Association-LIGA (MNLA-LIGA) staged a protest camp outside the company's premises to demand regularization. The protesters were later on dismissed by the company. [size=103]"
"2018-07-15","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Soccsksargen","Sultan Kudarat","Tacurong","Tacurong","6.6925","124.6763","2","Philippine News Agency","National","1","A police officer was shot dead by unidentified assailants at Barangay San Antonio, Tacurong City, Sultan Kudarat province on July 15."
