"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2016-12-20","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Lawyers (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Lawyers (Philippines","Cagayan Valley","Isabela","Ilagan","Ilagan","17.1485","121.8892","2","Philippine Daily Inquirer","National","2","A lawyer and former town councillor and his security aide were shot dead in Isabela on 20 Dec 2016."
"2016-12-20","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Foundation for Media Alternatives; Philippine Daily Inquirer; Philippine Star","Local partner-National","4","Four drug suspects were killed in a police raid in Barangay Parian, Calamba City, Laguna on 20 Dec 2016."
"2016-12-20","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Gapan","Gapan","15.2833","120.9833","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed during a police raid at Gapan City, Nueva Ecija on 20 Dec 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-12-20","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed during a police raid at Payatas and Novaliches, Quezon City, Metro Manila on 20 Dec 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-12-20","Violence against civilians","Abduction/forced disappearance","ASG: Abu Sayyaf","","Civilians (Philippines)","Fishermen (Philippines)","ASG: Abu Sayyaf","nan","Civilians (Philippin","Fishermen (Philippin","BARMM","Sulu","Jolo","Jolo","6.0522","121.0022","2","AP","International","0","The Abu Sayyaf is suspected to have kidnapped four fishermen whose boat was found in the Celebes Sea on 20 Dec 2016. The police is looking into the possibility of the fishermen being taken to Sulu province."
"2016-12-20","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Bocaue","Igulot","14.7962","120.9405","1","Philippine Star","National","1","A drug suspect was killed in a police raid in Barangay Igulot, Bocaue, Bulacan on 20 Dec 2016."
"2016-12-20","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Western Visayas","Negros Occidental","Bacolod","Bacolod","10.6666","122.95","1","Philippine Daily Inquirer","National","0","Two drug suspects were wounded in a vigilante-style attack by unidentified armed men in Purok Sigay, Barangay 2, in Bacolod city, Negros Occidental on 20 Dec 2016. Two more people were wounded in the attack."
"2016-12-21","Strategic developments","Looting/property destruction","Military Forces of the Philippines (2010-2016)","Unidentified Armed Group (Philippines)","Civilians (Philippines)","Lumad Ethnic Group (Philippines); Teachers (Philippines); Students (Philippines)","Military Forces of t","Unidentified Armed G","Civilians (Philippin","Lumad Ethnic Group (","Davao Region","Davao de Oro","Nabunturan","Nabunturan","7.6077","125.9663","2","GCPEA","Other","0","Between 8 December 2016 and 3 January 2017, government forces and paramilitary forces damaged two Lumad run community schools in Davao de Oro."
"2016-12-21","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","2","Two drug suspects were killed during a police raid at Manila, Metro Manila on 21 Dec 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-12-21","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Women (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Mandaluyong","Mandaluyong","14.5832","121.0409","1","Philippine Daily Inquirer","National","0","A female drug suspect was seriously wounded in a vigilante-style attack by unidentified armed men in Barangay Plainview, Mandaluyong, Metro Manila on 21 Dec 2016. A bystander was also wounded in the attack."
"2016-12-21","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Jaen","Jaen","15.3667","120.9","2","Philippine Daily Inquirer","National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men as reported in the Philippine Daily Inquirer Kill List. His/Her body was found at Jaen town, Nueva Ecija on 21 Dec 2016 with a sign saying, 'Adik ako wag tularan merry xmas' (I'm an addict; don't emulate me. Merry Christmas) as reported in the Philippine Daily Inquirer Kill List."
"2016-12-21","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Binan","Binan","14.3426","121.0807","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men in Barangay San Antonio, Binan City, Laguna on 21 Dec 2016. A bystander was also shot dead in the attack and another one wounded."
"2016-12-21","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Cagayan Valley","Cagayan","Sanchez-Mira","Bangan","18.5398","121.2647","1","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men and found dead in Barangay Bangan, Sanchez Mira, Cagayan on 21 Dec 2016."
"2016-12-22","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Baras","Santiago","14.5207","121.2639","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a police raid in Barangay Santiago, Baras, Rizal on 22 Dec 2016."
