"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2020-01-04","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Government of the Philippines (2016-); Umayamnon Ethnic Group (Philippines)","NPA: New People's Ar","nan","Civilians (Philippin","Government of the Ph","Northern Mindanao","Bukidnon","Cabanglasan","Canangaan","8.0992","125.3541","1","Abante; Sunstar (Philippines); Philippine Star; GMA News; Manila Bulletin","National","1","On 4 January 2020, a leader of the Umayamnon tribe serving as Mandatory Representative in a local legislative council was shot dead by suspected NPA militants in Barangay Canangaan, Cabanglasan, Bukidnon. The tribe leader's companion, his son, managed to escape. The military said the incident was a violation of a ceasefire agreement between the government and Communist rebels supposed to be in effect between 23 December 2019 and 7 January 2020."
"2020-01-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Police Forces","Ilocos Region","Ilocos Sur","Santa Cruz","Poblacion Este","17.0839","120.454","1","Philippine Star","National","1","On 5 January 2020, a former police officer was shot dead by unidentified assailants in Barangay Poblacion Este, Santa Cruz, Ilocos Sur."
"2020-01-05","Battles","Armed clash","Anti-Drug Vigilantes (Philippines)","","Armed Drug Suspects (Philippines)","","Anti-Drug Vigilantes","nan","Armed Drug Suspects ","nan","Calabarzon","Batangas","Rosario","Rosario","13.8333","121.25","2","Philippine Star","National","1","On 5 January 2020, an armed drug suspect who had just killed two civilians due to a dispute over money was himself shot dead by pursuing assailants in Rosario, Batangas."
"2020-01-05","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Rappler","National","0","On 5 January 2020, around 3,000 motorcycle taxi drivers demonstrated in support of the government at the Liwasang Bonifacio in Manila, during a so-called mass registration event for a new motorcycle taxi hailing app that seeks to compete with the currently dominant hailing app. Motorcycle taxi drivers registered with the currently dominant app had previously demonstrated against the government's decision to cap the number of drivers who could register with the said app to 10,000, less than half the current number. On the other hand, the new competing app had found advocates among politicians allied with the president, and their 5 January demonstration was led by a local Metro Manila-based group called the Duterte Quezon City Gladiators. [size=around 3,000]"
"2020-01-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Sorsogon","Sorsogon City","Sorsogon City","12.9738","123.9933","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Barangay Ticol, Sorsogon City, Sorsogon on 5 January 2020."
"2020-01-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-); Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Central Visayas","Bohol","Maribojoc","Guiwanon","9.7418","123.8092","1","Manila Bulletin; Philippine Daily Inquirer; Bohol Chronicle; GMA News","Subnational-National","1","On 6 January 2020, a police officer was shot dead while his wife, a local government employee, was wounded in an attack by unidentified assailants in Barangay Guiwanon, Maribojoc, Bohol. The police officer was driving home with his wife and is assumed off-duty."
"2020-01-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Teachers (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","La Union","Bacnotan","Poblacion","16.72","120.3464","1","Abante; Manila Bulletin","National","1","A drug suspect who was also a public high school teacher was shot dead in a vigilante-style attack by unidentified assailants outside the Bacnotan National High School in Barangay Poblacion, Bacnotan, La Union on 6 January 2020."
"2020-01-06","Battles","Armed clash","Unidentified Clan Militia (Philippines)","MNLF: Moro National Liberation Front","Unidentified Clan Militia (Philippines)","","Unidentified Clan Mi","MNLF: Moro National ","Unidentified Clan Mi","nan","BARMM","Basilan","Tabuan-Lasa","Babag","6.3461","121.9781","1","Philippine Star","National","2","On 6 January 2020, a MNLF fighter and his brother were killed in a clash with a rival clan in Barangay Babag, Tabuan-Lasa, Basilan."
"2020-01-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Sur","Narvacan","San Jose","17.4206","120.4771","1","Philippine Star","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified assailants in Barangay San Jose, Narvacan, Ilocos Sur on 6 January 2020."
"2020-01-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Government of","Soccsksargen","Sultan Kudarat","Lambayong","Gansing","6.7604","124.6449","1","GMA News; Manila Bulletin; Tempo (Philippines)","National","1","On 7 January 2020, a former vice governor of Sultan Kudarat was shot dead by unidentified motorcycle-riding assailants in Barangay Gansing (formerly Bilumen), Lambayong, Sultan Kudarat."
"2020-01-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Imus","Imus","14.4297","120.9366","1","ABS CBN; Manila Bulletin","National","2","Two drug suspects were shot dead in a vigilante-style attack by unidentified assailants in Barangay Malagasang I-G, Imus, Cavite on 7 January 2020."
"2020-01-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Tanauan","Tanauan","14.0862","121.1497","1","Abante; Philippine Star; ABS CBN","National","1","A drug suspect was killed while two others were arrested during a police raid in Barangay Sambat, Tanauan, Batangas on 7 January 2020."
"2020-01-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Ildefonso","Malipampang","15.0542","120.9427","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Barangay Malipampang, San Ildefonso, Bulacan on 7 January 2020."
"2020-01-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","South Cotabato","Polomolok","Crossing Palkan","6.2618","125.0053","1","Philippine Star","National","1","A drug suspect was killed during a police raid in Barangay Crossing Palkan, Polomolok, South Cotabato on 7 January 2020."
"2020-01-07","Protests","Peaceful protest","Protesters (Philippines)","BAYAN: Bagong Alyansang Makabayan","","","Protesters (Philippi","BAYAN: Bagong Alyans","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Bulatlat","National","0","On 7 January 2020, different groups such as BAYAN staged a demonstration in front of Camp Aguinaldo, the military's headquarters in Quezon City, in support of the resumption of formal peace talks between the government and the Communist Party of the Philippines-New People's Army-National Democratic Front. [size=no report]"
"2020-01-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Government of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Western Visayas","Capiz","Roxas City","Roxas City","11.5852","122.7511","1","Panay News","Subnational","1","A drug suspect who was also a barangay councilor was shot dead in a vigilante-style attack by unidentified assailants in Barangay Cagay, Roxas City, Capiz on 7 January 2020."
"2020-01-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Spain)","Drug Suspects (Spain)","Police Forces of the","nan","Civilians (Spain)","Drug Suspects (Spain","Caraga","Surigao del Norte","General Luna","Poblacion III","9.7852","126.1549","1","Manila Bulletin; Abante; ABS CBN; Philippine Daily Inquirer","National","1","A drug suspect of Spanish nationality was killed during a police raid in Barangay Poblacion III, General Luna, Surigao del Norte on 8 January 2020."
"2020-01-08","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","CAR","Mountain Province","Tadian","Tadian","16.9957","120.8218","2","Sunstar (Philippines)","National","0","On 8 January 2020, members of the youth demonstrated against the Communist Party of the Philippines in Tadian, Mountain Province. [size=no report]"
"2020-01-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Norzagaray","Bitungol","14.8833","121.0333","1","Manila Bulletin","National","1","A drug suspect was killed during a police raid in Barangay Bitungol, Norzagaray, Bulacan on 8 January 2020."
"2020-01-09","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","","NPA: New People's Ar","nan","Military Forces of t","nan","Eastern Visayas","Eastern Samar","Jipapad","Jipapad","12.286","125.2352","2","Philippine Daily Inquirer","National","1","On 9 January 2020, a Citizen Armed Force Geographical Unit (CAFGU) paramilitary was shot dead by a suspected NPA militant in Jipapad, Eastern Samar."
"2020-01-09","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Matalam","Latagan","7.1243","124.9777","1","Philippine Star; Sunstar (Philippines)","National","0","On 9 January 2020, four NPA militants were wounded in a 10-minute firefight with the military in Barangay Latagan, Matalam, Cotabato. The military reported retrieving weapons and other items after the clash."
"2020-01-09","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Police Forces","Ilocos Region","Pangasinan","Calasiao","Nalsian","16.017","120.3516","1","GMA News; Philippine Daily Inquirer; Abante; Manila Bulletin","National","1","On 9 January 2020, a former provincial police director was shot dead by unidentified assailants in Barangay Nalsian, Calasiao, Pangasinan."
"2020-01-09","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Government of","Calabarzon","Quezon","Tiaong","San Francisco","13.890999999999998","121.3486","1","ABS CBN; Manila Times; Manila Bulletin; Manila Standard","National","3","On 9 January 2020, a former congressman, his bodyguard and his driver were found burned to death in a charred vehicle found in Barangay San Francisco, Tiaong, Quezon, set on fire by unidentified assailants. The victims also reportedly had gunshot wounds. The exact time of the killing of the three victims is unknown."
"2020-01-09","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Central Visayas","Bohol","Alburquerque","Alburquerque","9.6102","123.9573","2","Manila Bulletin; Philippine Daily Inquirer; Bohol Chronicle","Subnational-National","1","On 9 January 2020, a village councilor was shot dead by unidentified assailants outside the mayor's house in Alburquerque, Bohol. The village councilor was reportedly a close friend of the town mayor."
"2020-01-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Meycauayan","Pandayan","14.7494","120.9655","1","Manila Bulletin","National","1","A drug suspect was killed during a police raid in Barangay Pandayan, Meycauayan, Bulacan on 10 January 2020."
"2020-01-10","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","NPA: New People's Ar","nan","Military Forces of t","Police Forces of the","Bicol Region","Camarines Norte","Jose Panganiban","Tamisan","14.2134","122.6954","1","Philippine Daily Inquirer","National","0","On 10 January 2020, NPA militants and a joint military and police team engaged in a 40-minute firefight in Barangay Tamisan, Jose Panganiban, Camarines Norte. The police reported an undetermined number of wounded among the NPA, and none among the government's ranks. The police also said it retrieved weapons and other items after the clash."
"2020-01-10","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine Star; ABS CBN; Philippine Daily Inquirer","National","1","On 10 January 2020, a provincial official of the Commission on Audit was shot dead by unidentified assailants in Barangay Rosary Heights VII, Cotabato City, Maguindanao."
"2020-01-10","Protests","Peaceful protest","Protesters (Philippines)","BAYAN: Bagong Alyansang Makabayan; Bayan Muna; Migrante","","","Protesters (Philippi","BAYAN: Bagong Alyans","nan","nan","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Abante; Manila Bulletin","National","0","On 10 January 2020, different groups such as BAYAN, Bayan Muna, and Migrante demonstrated outside the Department of Foreign Affairs in Pasay against the escalation of US military activity in the Middle East after the US assassination of Iranian general Qassem Soleimani. The demonstrators also rejected the possibility of sending Filipino troops to the Middle East to assist the US military. The demonstrators were heckled by the Philippine Foreign Secretary. [size=no report]"
"2020-01-10","Strategic developments","Disrupted weapons use","Military Forces of the Philippines (2016-)","","NPA: New People's Army","","Military Forces of t","nan","NPA: New People's Ar","nan","Caraga","Surigao del Sur","San Agustin","Buhisan","8.7187","126.1032","1","Manila Bulletin","National","0","On 10 January 2020, government troops seized several weapons in an NPA hideout in Barangay Buhisan, San Agustin, Surigao del Sur. The seized weapons included two calibre-30 rifles, two M1 Garand rifles, 47 rounds of caliber 30 ammunition, 131 rounds of 7.62mm linked ammunition, and 12 rounds of 40mm high explosive ammunition."
"2020-01-10","Violence against civilians","Attack","Armed Drug Suspects (Philippines)","","Civilians (Philippines)","","Armed Drug Suspects ","nan","Civilians (Philippin","nan","Central Visayas","Cebu","Carmen","Puente","10.6085","124.0187","2","Sunstar (Philippines)","National","1","On 10 January 2020, the skinned corpse of a civilian was found in Barangay Puente, Carmen, Cebu, in what appears to a brutal killing of a mentally-disabled individual by two drug suspects who, according to reports, might have suspected that the victim was a police informant whose disability was only a ruse to monitor their activities. The exact time and location of the killing is unknown."
"2020-01-11","Strategic developments","Arrests","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","2","Sunstar (Philippines)","National","0","On 11 January 2020, 56 drug suspects were arrested by the police in simultaneous operations across Metro Cebu."
"2020-01-11","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Western Visayas","Negros Occidental","Bacolod","Bacolod","10.6666","122.95","1","Manila Bulletin","National","1","On 11 January 2020, a village councilor was shot dead by unidentified assailants in Barangay 26, Bacolod City, Negros Occidental."
"2020-01-11","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Zaragoza","Zaragoza","15.449000000000002","120.7962","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Zaragoza, Nueva Ecija on 11 January 2020."
"2020-01-11","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-); Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Norte","Siocon","Santa Maria","7.7569","122.1287","1","Philippine Star; Rappler; CNN","National-International","3","On 11 January 2020, a vice mayor, his police escort and another companion were killed, while yet another companion was wounded in an attack by unidentified armed assailants in Barangay Santa Maria, Siocon, Zamboanga del Norte."
"2020-01-11","Battles","Armed clash","Unidentified Armed Group (Philippines)","","MNLF: Moro National Liberation Front","","Unidentified Armed G","nan","MNLF: Moro National ","nan","Soccsksargen","Cotabato","Matalam","Marbel","7.1158","124.9125","1","GMA News; Philippine Star; Philippine Daily Inquirer","National","1","On 11 January 2020, an MNLF commander and political affairs officer who was also a village chief was wounded along with one of his companions, while their driver, a village watchman, was killed in an attack by unidentified assailants in Barangay Marbel, Matalam, Cotabato. Another individual survived unscathed."
"2020-01-12","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Police Forces","Central Visayas","Bohol","Ubay","Tipolo","10.0434","124.4994","1","Bohol Chronicle","Subnational","1","On 12 January 2020, a former traffic enforcer was shot dead by unidentified assailants near his home in Barangay Tipolo, Ubay, Bohol."
"2020-01-12","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","BARMM","Sulu","Indanan","Tagbak","6.0165","120.9929","1","Manila Bulletin; Philippine Star; Philippine Daily Inquirer","National","2","On 12 January 2020, a police officer leading a local drug enforcement unit, as well as a police informant, were killed, while another police officer was wounded during a firefight with suspected drug traffickers in Barangay Tagbak, Igdanan, Sulu."
"2020-01-12","Battles","Armed clash","NPA: New People's Army","","RPA-ABB: Revolutionary Proletarian Army-Alex Boncayao Brigade","","NPA: New People's Ar","nan","RPA-ABB: Revolutiona","nan","Western Visayas","Iloilo","San Joaquin","Camia","10.6111","122.0785","1","Panay News","Subnational","0","On 12 January 2020, an RPA-ABB militant was wounded during a minutes-long firefight with the NPA in Barangay Camia, San Joaquin, Iloilo. The RPA-ABB split from the Communist Party of the Philippines and the NPA in the 1990s due to ideological disagreements. The RPA-ABB signed a peace deal with the government in 2000, the implementation of which is still an ongoing process."
"2020-01-12","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","Eastern Visayas","Southern Leyte","Macrohon","Flordeliz","10.0498","124.974","1","Sunstar (Philippines)","National","1","A drug suspect was killed during a raid by police and agents of the Philippine Drug Enforcement Agency in Barangay Flordeliz, Macrohon, Southern Leyte on 12 January 2020."
"2020-01-12","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Sur","Iriga","Iriga","13.4167","123.4167","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Barangay San Francisco, Iriga, Camarines Sur on 12 January 2020."
"2020-01-13","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Private Security Forces (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Private Security For","Central Luzon","Bataan","Mariveles","Alas-asin","14.4429","120.5459","1","Abante; Punto","Subnational-National","1","On 13 January 2020, a private security officer was shot dead by unidentified assailants in Barangay Alas-asin, Mariveles, Bataan. The private security officer was at his own home and is presumed off-duty."
"2020-01-13","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Ilocos Region","Ilocos Sur","Nagbukel","Taleb","17.428","120.5617","1","Northern Dispatch (Philippines)","National","0","On 13 January 2020, suspected NPA militants and government troops engaged in a 20-minute firefight in Barangay Taleb, Nagbukel, Ilocos Sur. There were no reported casualties on either side."
"2020-01-14","Strategic developments","Disrupted weapons use","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","Unidentified Armed Group (Philippines)","","Military Forces of t","Police Forces of the","Unidentified Armed G","nan","Soccsksargen","Cotabato","Matalam","Latagan","7.1243","124.9777","1","Philippine Daily Inquirer","National","0","On 14 January 2020, a combined police and military team retrieved two improvised explosive devices (IEDs) and other bomb-making materials buried in a shallow pit near a tomb in Barangay Latagan, Matalam, Cotabato. Residents earlier reportedly saw an unidentified armed group massing in the area and alerted the authorities, though the armed group had left by the time the police and military arrived."
"2020-01-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Plaridel","Plaridel","14.8872","120.8572","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Plaridel, Bulacan sometime on 13-15 January 2020."
"2020-01-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Sur","Del Gallego","Poblacion Zone III","13.9206","122.5896","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Barangay Poblacion Zone III, Del Gallego, Camarines Sur on 14 January 2020."
"2020-01-14","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Taguig","Taguig","14.5333","121.0666","1","Manila Bulletin","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified assailants in Barangay Wawa, Taguig on 14 January 2020."
"2020-01-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Lanao del Norte","Lala","Lanipao","7.9581","123.7744","1","Manila Bulletin","National","1","A drug suspect was killed during a raid by police and agents of the Philippine Drug Enforcement Agency in Barangay Lanipao, Lala, Lanao del Norte on 14 January 2020."
"2020-01-14","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","NPA: New People's Ar","nan","Military Forces of t","Police Forces of the","Bicol Region","Camarines Norte","Labo","Submakin","14.1581","122.6893","1","Abante; GMA News; Manila Bulletin","National","1","On 14 January 2020, a suspected NPA militant was killed while a government soldier was wounded in a 45-minute firefight between the NPA and a combined military and police force in Barangay Submakin, Labo, Camarines Norte. The government forces also reported retrieving rebel weapons."
"2020-01-15","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Manila Bulletin; Philippine Daily Inquirer; Philippine Star","National","3","Three drug suspects were killed, another was arrested, while yet another escaped during a police raid in Barangay Gaya-gaya, San Jose del Monte, Bulacan on 15 January 2020."
