"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-09-12","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Government of","Cagayan Valley","Cagayan","Tuao","Mambacag","17.6897","121.5635","1","Philippine Star","National","1","A former barangay captain was shot dead by unidentified assailants in Barangay Mambacag, Tuao town, Cagayan province on September 12, 2018."
"2018-09-12","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Talisay","Talisay","10.2447","123.8494","1","Sunstar (Philippines)","National","1","A drug suspect was killed during a police raid in Talisay City, Cebu province on September 12, 2018."
"2018-09-12","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","1","Philippine Star","National","1","A drug suspect was killed during a police raid in Barangay Taal, Malolos City, Bulacan province on September 12, 2018."
"2018-09-13","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao Oriental","Lupon","Maragatas","7.1166","126.218","1","Philippine Daily Inquirer","National","3","Two members of the NPA and a soldier were killed during an encounter between the NPA and soldiers from the 10th Infantry Battalion in Barangay Maragatas, Lupon town, Davao Oriental province on September 13, 2018."
"2018-09-13","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Star","National","1","A village chairperson known to be an anti-illegal drug advocate was killed in a vigilante-style attack by unidentified assailants at Manila, Metro Manila on September 13, 2018."
"2018-09-13","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Hagonoy","Hagonoy","14.8","120.7167","2","Philippine Daily Inquirer","National","1","A drug suspect was killed in a vigilante-style attack by an unidentified assailant at Hagonoy town, Bulacan province on September 13, 2018."
"2018-09-13","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Prisoners (Philippines); Police Forces of the Philippines (2016-) Prison Guards","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Philippine Star","National","3","Two jail guards and a drug suspect inmate were killed in a vigilante-style attack by unidentified assailants in Barangay Kalunasan, Cebu City, Cebu province on September 13, 2018. Victim assumed to be off-duty and unarmed at time of attack."
"2018-09-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Masbate","Claveria","Claveria","12.9035","123.2457","2","Sunstar (Philippines)","National","2","Two drug suspects were shot and killed during a police raid at Claveria town, Masbate province on September 14, 2018."
"2018-09-14","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Bakong","6.0697","121.07","1","Sunstar (Philippines)","National","7","Seven alleged Abu Sayyaf rebels were killed during an encounter with soldiers at Barangay Bakong, Patikul town, Sulu province on September 14, 2018. Seventeen soldiers and six rebels were wounded."
"2018-09-14","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Batangas City","Batangas City","13.7567","121.0584","1","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants at Batangas City, Batangas province on September 14, 2018."
"2018-09-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Santa Maria","Santa Maria","14.8208","120.9636","2","Philippine Star","National","1","A drug suspect was killed during a police raid at Santa Maria town, Bulacan province on either September 13 or 14, 2018."
"2018-09-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Philippine Star","National","1","A drug suspect was killed during a police raid at San Jose del Monte City, Bulacan province on either September 13 or 14, 2018."
"2018-09-14","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Soccsksargen","Cotabato","Mlang","Mlang","6.9466","124.8783","2","Philippine Star","National","1","A police officer was shot and killed by an unidentified assailant at Mlang town, Cotabato province on either September 13 or 14, 2018."
"2018-09-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Lucena","Lucena","13.9313","121.6172","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Lucena City, Quezon province on either September 13 or 14, 2018."
"2018-09-15","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Lumad Ethnic Group (Philippines)","Military Forces of t","nan","Civilians (Philippin","Lumad Ethnic Group (","Caraga","Agusan del Norte","Buenavista","Lower Olave","8.8274","125.3989","1","Philippine Daily Inquirer","National","1","A Lumad civilian was allegedly killed by soldiers belonging to the 23rd Infantry Battalion in Barangay Lower Olave, Buenavista town, Agusan del Norte province on September 15, 2018. He was tagged by the military as a member of the NPA. His father is missing."
"2018-09-15","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Makilala","Batasan","6.9378","125.1678","1","Mindanao Times","Subnational","1","A leader of the NPA was killed in an encounter with soldiers from the 39th Infantry Battalion in Barangay Batasan, Makilala town, Cotabato province on September 15, 2018."
"2018-09-15","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Caraga","Surigao del Sur","Bislig","Bislig","8.2152","126.3163","1","Philippine Star","National","1","The wife of a mayor was shot and killed by an unidentified assailant at Bislig town, Surigao del Sur province on September 15, 2018. Her husband believes that his political rivals could be behind the killing."
"2018-09-16","Explosions/Remote violence","Remote explosive/landmine/IED","AKP: Ansar al-Khilafah in the Philippines","","Civilians (Philippines)","","AKP: Ansar al-Khilaf","nan","Civilians (Philippin","nan","Soccsksargen","South Cotabato","General Santos","General Santos","6.1127","125.1716","1","Philippine Daily Inquirer; Philippine News Agency","National","0","On 16 September 2018, seven civilians were wounded by an IED set off by suspected militants of Ansar al-Khilafah in the Philippines at General Santos City, South Cotabato province."
"2018-09-16","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Misamis Oriental","Cagayan de Oro","Cagayan de Oro","8.4822","124.6472","1","Sunstar (Philippines)","National","1","A drug suspect was shot and killed during a police raid at Cagayan de Oro City, Misamis Oriental province on the weekend of September 16, 2018."
"2018-09-16","Strategic developments","Agreement","ASG: Abu Sayyaf","","Government of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Government of the Ph","nan","BARMM","Sulu","Indanan","Buanza","6.0258","120.9614","1","Manila Standard","National","0","Agreement: The Abu Sayyaf released three Indonesian hostages to the government in Barangay Buanza, Indanan town, Sulu province on September 16, 2018."
"2018-09-16","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-) Philippine Marine Corps","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Sultan Kudarat","Kalamansig","Sangay","6.445","124.0444","1","Sunstar (Philippines)","National","1","A marine from the Marine Battalion Landing Team 2 was killed during an encounter with suspected members of the NPA at Barangay Sangay, Kalamansig town, Sultan Kudarat province on September 16, 2018. Another marine was wounded."
"2018-09-16","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Philippine News Agency","National","1","A New People's Army (NPA) leader was killed in an encounter with soldiers from the Army's 3rd Infantry battalion in Barangay Baracatan, Davao City, Davao del Sur on September 16, 2018."
"2018-09-17","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Central Luzon","Nueva Ecija","Bongabon","Labi","15.6458","121.2681","1","Philippine Daily Inquirer","National","0","Ten alleged members of the NPA were repulsed after they assaulted the patrol base of the 70th Infantry Battalion at Barangay Labi, Bongabon town, Nueva Ecija province on September 17, 2018. There were no government casualties."
"2018-09-17","Explosions/Remote violence","Remote explosive/landmine/IED","BIFF: Bangsamoro Islamic Freedom Fighters","","","","BIFF: Bangsamoro Isl","nan","nan","nan","Soccsksargen","Cotabato","Midsayap","Midsayap","7.1908","124.5302","2","Manila Times","National","0","Suspected BIFF rebels set off an IED at a bar in Midsayap town, Cotabato province on September 17, 2018. No one was harmed."
"2018-09-17","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Government of the Philippines (2016-)","NPA: New People's Ar","nan","Civilians (Philippin","Government of the Ph","Bicol Region","Masbate","San Pascual","San Pedro","13.0581","123.0155","1","Philippine Daily Inquirer","National","1","A village councilor was shot and killed by alleged members of the NPA at Barangay San Pedro, San Pascual town, Masbate province on September 17, 2018."
"2018-09-17","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Albay","Santo Domingo","Santo Domingo","13.2353","123.7772","2","Philippine Daily Inquirer","National","2","Two suspected drug pushers were killed during a police raid in Santo Domingo town, Albay province on September 17, 2018."
"2018-09-17","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Armed Drug Suspects ","nan","Police Forces of the","Police Forces of the","Davao Region","Davao del Sur","Matanao","Matanao","6.6606","125.1676","2","Mindanao Times","Subnational","2","Two armed drug suspects were killed during a shootout with the police and PDEA agents at Matanao town, Davao del Sur province on September 17, 2018. A police officer was wounded in the shootout."
"2018-09-17","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","General Trias","General Trias","14.3333","120.9","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police operation at General Trias town, Cavite province on September 17, 2018."
"2018-09-17","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Dasmarinas","Dasmarinas","14.3294","120.9366","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police operation at Dasmarinas City, Cavite province on September 17, 2018."
"2018-09-17","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Western Visayas","Antique","San Jose de Buenavista","San Jose de Buenavista","10.745","121.9415","2","Philippine Star","National","1","A drug suspect was killed during a police operation at San Jose town, Antique province on September 17, 2018."
"2018-09-18","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Misamis Oriental","Claveria","Minalwang","8.6628","125.1906","1","Mindanao Goldstar Daily","Subnational","0","Three suspected members of the NPA attacked the patrol base of the 58th Infantry Battalion at Barangay Minalwang, Claveria town, Misamis Oriental province on September 18, 2018. No soldiers were wounded."
"2018-09-18","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","South Cotabato","General Santos","General Santos","6.1127","125.1716","1","Philippine News Agency","National","3","Three drug suspects were killed during a police operation at General Santos City, South Cotabato province on September 18, 2018."
"2018-09-18","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","San Jose","San Jose","15.7923","120.9894","1","Philippine Daily Inquirer","National","1","A drug suspect was shot and killed during a police raid at San Jose City, Nueva Ecija province on September 18, 2018."
