"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-06-22","Protests","Peaceful protest","Protesters (Philippines)","KABATAAN: Kabataan Partylist","","","Protesters (Philippi","KABATAAN: Kabataan P","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Bulatlat","National","0","Youth groups, including Kabataan Partylist, held a demonstration in front of the Commission on Higher Education office at Quezon City, Metro Manila on June 22, 2018. They criticized the government for supposedly limiting access to free college education. [size= no report]"
"2018-06-22","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Sur","Tinambac","Bagacay","13.7738","123.3027","1","Philippine Star","National","2","Two drug suspects were killed during a police raid at Barangay Bagacay, Tinambac town, Camarines Sur province on June 22."
"2018-06-22","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay 23-C, Davao City, Davao del Sur on June 22."
"2018-06-23","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-) Scout Ranger","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Bangkal","6.0666","121.0666","1","Philippine Star","National","0","Soldiers from the First Scout Ranger Battalion had an encounter with 40 Abu Sayyaf rebels at Barangay Bangkal, Patikul town, Sulu province on June 23. 8 soldiers were wounded. An indeterminate number of rebels was also wounded."
"2018-06-23","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Santa Cruz","Santa Cruz","14.2814","121.4161","2","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay Hugo Perez, Santa Cruz town, Laguna province on June 23."
"2018-06-23","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Journalists (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Journalists (Philipp","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","1","Philippine Star","National","1","A journalist was shot and killed by unidentified assailants at Cabanatuan City, Nueva Ecija on June 23."
"2018-06-23","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Journalists (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Journalists (Philipp","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","2","Philippine Star","National","1","A media worker was shot and killed by unidentified assailants at Barangay Cadayonan, Marawi City, Lanao del Sur on June 23."
"2018-06-23","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Batangas City","Batangas City","13.7567","121.0584","2","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay Tulo, Batangas City, Batangas province on June 23."
"2018-06-23","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Calabarzon","Batangas","Taysan","Bukal","13.7744","121.2288","1","Philippine Daily Inquirer","National","0","6 civilians were wounded by an explosion set off by unidentified assailants during a fiesta at Barangay Bukal, Nabunturan town, Davao de Oro province on June 23."
"2018-06-24","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Pandi","Pandi","14.865","120.9572","2","Philippine News Agency","National","1","A drug suspect was killed during a police raid at Pandi town, Bulacan province on June 24."
