"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2019-10-01","Strategic developments","Arrests","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Caloocan","Caloocan","14.6495","120.9678","1","Philippine Daily Inquirer","National","0","241 individuals, including up to 92 drug suspects, were arrested during a 'one-time big-time' police operation by the Metro Manila Northern Police District (NPD) in Caloocan on 1 October 2019."
"2019-10-01","Protests","Peaceful protest","Protesters (Philippines)","KMP: Kilusang Magbubukid ng Pilipinas; AMIHAN: National Federation of Peasant Women; Farmers (Philippines); Women (Philippines)","","","Protesters (Philippi","KMP: Kilusang Magbub","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer","National","0","On 1 October 2019, farmers belonging to KMP and AMIHAN staged a protest outside the Department of Agriculture in Quezon City to demand greater government support for farmers suffering from a freefall in rice prices. [size=no report]"
"2019-10-01","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Government of","Central Visayas","Cebu","Mandaue","Mandaue","10.3352","123.9397","1","Cebu Daily News","Subnational","1","A former village councilor was shot dead by unidentified motorcycle-riding assailants in Barangay Canduman, Mandaue City on 1 October 2019."
"2019-10-02","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Soccsksargen","South Cotabato","Polomolok","Koronadal Proper","6.2334","124.9936","1","Thai News Service","Regional","2","On 2 October 2019, two were killed while one was wounded in an attack ostensibly targeting a village councilor, carried out by unidentified assailants in Barangay Koronadal Proper, Polomolok, South Cotabato. The village councilor escaped the attack unscathed."
"2019-10-02","Strategic developments","Arrests","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Paranaque","Paranaque","14.479000000000001","121.0208","1","Philippine Daily Inquirer","National","0","25 drug suspects were arrested during a 'one-time big-time' police operation in Paranaque City on 1-3 October 2019. The police also confiscated drugs."
"2019-10-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Mindanao Times","Subnational","1","A drug suspect was killed during a police raid at Barangay Leon Garcia, Davao City on 2 October 2019."
"2019-10-03","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Central Visayas","Negros Oriental","Manjuyod","Bantolinao","9.6828","123.103","1","Cebu Daily News","Subnational","0","On 3 October 2019, NPA rebels and government forces exchanged gunfire in Barangay Bantolinao, Majuyod, Negros Oriental for 40 minutes. There were no reported casualties on either side, though the military reported that it retrieved a number of weapons and other items."
"2019-10-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-); Lawyers (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Northern Mindanao","Lanao del Norte","Iligan","Iligan","8.2289","124.2434","1","Mindanao Goldstar Daily; Philippine Daily Inquirer","Subnational-National","0","On 3 October 2019, a lawyer heading the City Environment Management Office in Iligan City, Lanao del Norte, survived an ambush attempted by an unidentified assailant."
"2019-10-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Misamis Oriental","Cagayan de Oro","Cagayan de Oro","8.4822","124.6472","1","Rappler; Philippine Daily Inquirer","National","3","Three drug suspects purportedly belonging to an organized gang were killed during a police raid at the Gran Europa subdivision in Barangay Lumbia, Cagayan de Oro City on 3 October 2019."
"2019-10-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Military Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Military Forces of t","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Thai News Service","Regional","0","On 3 October 2019, a soldier survived an ambush carried out by unidentified assailants along the junction of Notre Dame Avenue and Don Cesar Street in Cotabato City. Soldier assumed off-duty."
"2019-10-04","Violence against civilians","Abduction/forced disappearance","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","KMP: Kilusang Magbubukid ng Pilipinas; Farmers (Philippines); Government of the Philippines (2016-)","Military Forces of t","nan","Civilians (Philippin","KMP: Kilusang Magbub","Eastern Visayas","Northern Samar","Las Navas","San Francisco","12.304","125.1414","1","Manila Bulletin","National","0","On 4 October 2019, three farmers on their way to Brgy. San Francisco, Las Navas, Northern Samar were allegedly abducted and detained by government troops. One of the abducted farmers was also an organizer of the Kilusang Magbubukid ng Pilipinas, while the two others were also village watchmen."
"2019-10-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Rafael","Caingin","14.9724","120.9411","1","Philippine Star","National","2","Two drug suspects were killed during a police raid at Barangay Caingin, San Rafael, Bulacan on 4 October 2019."
"2019-10-04","Protests","Peaceful protest","Protesters (Philippines)","ACT: Alliance of Concerned Teachers; Teachers (Philippines)","","","Protesters (Philippi","ACT: Alliance of Con","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer; Manila Bulletin","National","0","On 4 October 2019, the eve of World Teachers' Day, the Alliance of Concerned Teachers staged a protest along Mendiola Street in San Miguel, Manila in order to call for higher wages for public school teachers and for greater government spending on social services in general. The demonstration in Mendiola was the focal point of the nationally-coordinated protest, which saw teachers across the country forming '30K' formations then taking to social media to dramatize their demand of P30,000 as entry-level pay. [size=no report]"
"2019-10-04","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Former RPA-ABB: Revolutionary Proletarian Army-Alex Boncayao Brigade","NPA: New People's Ar","nan","Civilians (Philippin","Former RPA-ABB: Revo","Western Visayas","Negros Occidental","Talisay","Talisay","10.7375","122.9666","1","Philippine News Agency","National","1","On 4 October 2019, a former leader of the Revolutionary Proletarian Army-Alex Boncayao Brigade (RPA-ABB) who had laid down his arms was shot dead by suspected NPA militants in Barangay Efigenio Lizares, Talisay City, Negros Occidental."
"2019-10-04","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Civilians (United Kingdom)","Unidentified Armed G","nan","Civilians (Philippin","Civilians (United Ki","Zamboanga Peninsula","Zamboanga del Sur","Tukuran","Alindahaw","7.8564","123.5634","1","Abante; Sunstar (Philippines); CNN; Rappler","National-International","0","On 4 October 2019, unidentified armed assailants abducted a British man and a Filipino woman in a resort in Alindahaw, Tukuran, Zamboanga del Sur."
"2019-10-04","Battles","Armed clash","MILF: Moro Islamic Liberation Front","","Dawlah Islamiyah","","MILF: Moro Islamic L","nan","Dawlah Islamiyah","nan","BARMM","Maguindanao","Shariff Saydona Mustapha","Shariff Saydona Mustapha","6.9667","124.5","2","Rappler; Philippine Daily Inquirer; ABS CBN","National","7","On 4 October 2019, 7 members of Moro Islamic Liberation Front (MILF) were killed during a firefight with Dawlah Islamiya militants that lasted half a day in Shariff Saydona Mustapha, Maguindanao. The MILF recently began decommissioning its weapons as part of the 2014 peace plan. In recent years, they have assisted the military in fighting Islamist groups in the region."
"2019-10-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Marikina","Marikina","14.6481","121.1133","1","Abante; Rappler; ABS CBN","National","1","On Oct 5, 2019, a drug suspect was killed while another was wounded in an encounter with the police at the intersection of Mount Vernon Street and Gil Fernando Avenue in Marikina City. The accused police officer had already accosted the victims earlier that night, accusing them of being drug users, and later shot at them when they coincidentally ran into each other again that same night."
"2019-10-05","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Pandag","Pandag","6.7524","124.8004","2","Sunstar (Philippines)","National","1","On 5 October 2019, a militant of the Bangsamoro Islamic Freedom Fights (BIFF) was killed in an encounter with government forces in Manlangit, Pandag, Maguindanao. The military retrieved grenades from the slain rebel."
"2019-10-06","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Negros Occidental","Himamaylan","Himamaylan","10.0988","122.8705","1","Negros Chronicle; Cebu Daily News; Abante; Philippine Star","National","2","On 6 October 2019, at least two NPA rebels were killed in a 30-minute firefight with soldiers from the 31st Division Reconnaissance Company of the 62nd Infantry Battalion in Sitio Bugo, Barangay Buenavista, Himamaylan City, Negros Occidental. Government troops recovered weapons and other items after the clash."
"2019-10-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","BARMM","Maguindanao","Sultan Kudarat","Gang","7.2748","124.2694","1","Philippine Daily Inquirer","National","1","On 6 October 2019, a police officer riding his motorcycle was gunned down by unidentified assailants, also on motorcycle, in Barangay Gang, Sultan Kudarat, Maguindanao. Police officer assumed off-duty."
"2019-10-06","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Talipao","Upper Sinumaan","6.0196","121.1218","1","CNN; Philippine News Agency","National-International","1","On 6 October 2019, an Abu Sayyaf militant was killed and another was arrested in a 20-minute firefight between about 30 rebels and government troops in Sitio Kan Pataw, Barangay Upper Sinumaan, Talipao, Sulu. The military also retrieved weapons."
"2019-10-06","Protests","Peaceful protest","Protesters (Philippines)","Christian Group (Philippines); Muslim Group (Philippines); Catholic Christian Group (Philippines); Hindu Group (Philippines); Students (Philippines)","","","Protesters (Philippi","Christian Group (Phi","nan","nan","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Philippine Information Agency","National","0","On 6 October 2019, Christian, Muslim and other religious groups staged a prayer rally at Malcolm Square in Baguio City in support of Mayor Benjamin Magalong, who has testified in Senate hearings regarding the involvement of high-ranking police officials in 'drug recycling,' i.e., the selling of confiscated drugs back in the black market by police officers (often called 'ninja cops'). The demonstrators belonged to such groups as the Baguio - Benguet Ecumenical Group, Assemblies of God, the United Church of Christ in the Philippines, the Indian Hindu Temple, the Roman Catholic Church, and the Muslim students of the Almaarif Educational Center. [size=hundreds]"
"2019-10-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Police Forces","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Philippine Daily Inquirer","National","1","On 6 October 2019, a former police officer was gunned down by unidentified assailants in a bar along Zamora Street in Barangay 95, Zone 11, Pasay City. Another person was wounded by a stray bullet."
"2019-10-06","Battles","Armed clash","Islamic State (Philippines)","","Military Forces of the Philippines (2016-)","","Islamic State (Phili","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Philippine Daily Inquirer","National","1","On 6 October 2019, a soldier was gunned down by unidentified assailant along a highway in Barangay Basak Malutlut, Marawi City. The Islamic State later claimed responsibility for the attack."
"2019-10-06","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Pandag","Malangit","6.7413","124.7909","1","ABS CBN; Manila Standard","National","1","On 6 October 2019, a BIFF militant was killed in an encounter with soldiers at a checkpoint in Barangay Malangit, Pandag, Maguindanao. Two hand grenades were also recovered from the militant."
