"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2017-06-03","Battles","Armed clash","Maute Group","","Military Forces of the Philippines (2016-)","","Maute Group","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Philippine Star; AP","National-International","3","The Philippine security forces continued their airstrikes, artillery fire and ground assaults on June 3 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. Government troops and civilian workers rescued 182 civilians on June 3 morning trapped in two separate areas in Marawi City but a militant sniper gunned down one of the civilians. According to government sources, the ongoing military operations left at least 178 people dead - 120 militants, 38 government security forces and 20 civilians. (3 fatalities have been recorded for June 3 but it is unclear when they occurred.)"
"2017-06-03","Riots","Mob violence","Rioters (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Rioters (Philippines","nan","Civilians (Philippin","Government of the Ph","Western Visayas","Iloilo","Maasin","Maasin","10.8925","122.4347","2","Philippine Star","National","0","A municipal mayor was hospitalized after a group of people beat him up for allegedly firing a gun in Maasin, Iloilo on June 3."
"2017-06-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Farmers (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Farmers (Philippines","Calabarzon","Batangas","Calatagan","Calatagan","13.8322","120.6321","2","Front Line Defenders; ProtectDefenders.eu; Philippine Daily Inquirer","Local partner-Other","1","A leader of farmers' group Task Force Baha Talibayog (TFBT) was shot and killed by unidentified gunmen in 3 Jun 2017, in Calatagan town, Batangas province."
"2017-06-04","Battles","Armed clash","Maute Group","","Military Forces of the Philippines (2016-)","","Maute Group","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Channel News Asia; Philippine Daily Inquirer","National-International","4","The Philippine security forces continued their airstrikes, artillery fire and ground assaults on June 4 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. A 4-hour ceasefire 'humanitarian' ceasefire for relief and rescue efforts was declared on June 4 morning. As of June 6, according to government sources, the ongoing military operations left at least 193 people dead - 134 militants, 39 government security forces and 20 civilians. (14 fatalities have been equally divided for each day from Jun 4 to June 6.)"
"2017-06-04","Battles","Armed clash","Maute Group","","Military Forces of the Philippines (2016-)","","Maute Group","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Saydona Mustapha","Tukanalipao","6.9311","124.505","1","Philippine Star","National","5","Four militants and a soldier were killed in a three-hour gunfight on June 4 in Barangay Tukanalipao in Mamasapano, Maguindanao. The 40th Infantry Battalion was patrolling in an open field when they were attacked by militant fighters. Government sources claimed that the militants belonged to Bangsomoro Islamic Freedom Fighters (BIFF) who in turn denied their involvement and claimed that the attackers were from the Maute group or Abu Sayyaf. The militants allegedly had planned to take over the detachment and raise the Islamic State flag there to create an impression that there is presence of IS forces in Maguindanao."
"2017-06-05","Battles","Armed clash","Maute Group","","Military Forces of the Philippines (2016-)","","Maute Group","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Anadolu Agency","International","5","The Philippine security forces continued their military operation on June 5 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. As of June 6, according to government sources, the ongoing military operations left at least 193 people dead - 134 militants, 39 government security forces and 20 civilians. (14 fatalities have been equally divided for each day from Jun 4 to June 6.)"
"2017-06-05","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","NCR","Metro Manila","Pasig","Pasig","14.5869","121.0614","1","Business Mirror (Philippines)","National","0","High-school students and youth organizations, led by Anakbayan, Kabataan Party-list group and League of Filipino Students, staged a camp-out protest at the Department of Education (DepEd) office in Pasig City, Manila against tuition fee hikes."
"2017-06-05","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Military Forces of t","nan","Soccsksargen","Sarangani","Alabel","Alabel","6.1017","125.2904","2","Manila Times","National","0","An unidentified armed group ambushed soldiers of the 27th Infantry Battalion in Sarangani province on June 5. One soldier was wounded."
"2017-06-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Cagayan Valley","Isabela","Reina Mercedes","Dangan","16.9941","121.7668","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug surrenderee was shot dead by motorcycle-riding men in Barangay Dangan, Reina Mercedes, Isabela on June 5."
"2017-06-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Marilao","Santa Rosa Primera","14.7799","120.9753","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot and killed in a raid (assumed police) in Barangay Santa Rosa Primera, Marilao town in Bulacan on June 5."
"2017-06-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Sur","Vigan","Vigan","17.5747","120.3869","2","Philippine Star","National","1","A drug surrenderee was shot dead by unidentified men along the provincial road in Barangay Pantay Fatima in Vigan City, Ilocos Sur on Monday on June 5."
"2017-06-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was shot and killed in a police raid in Barangay Dalampang, Cabanatuan town in Nueva Ecija on June 5."
"2017-06-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Cagayan Valley","Cagayan","Tuguegarao","Tuguegarao","17.6157","121.7228","1","Philippine Star","National","1","A drug suspect was shot dead by motorcycle-riding men in front of his ukay-ukay store along the highway in Barangay Ugac Sur, Tuguegarao, Cagayan on June 6."
"2017-06-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","RMN Networks; Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed during a police raid at Manila, Metro Manila on 06 Jun 2017."
"2017-06-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Caloocan","Caloocan","14.6495","120.9678","1","ABS CBN; Rappler","National","1","A drug suspect was abducted and shot dead by unidentified armed men claiming to be police officers at Caloocan City, Metro Manila on 6 June 2017. The minor was killed after learning he is the son of a drug suspect killed a week earlier during a police operation."
"2017-06-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Batangas City","Batangas City","13.7567","121.0584","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","4","Four drug suspects, including a police officer, were killed in a police raid in Barangay Bolboc, Batangas City on June 6, 2017. Victim assumed to be off-duty and unarmed at time of attack."
"2017-06-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","NCR","Metro Manila","Navotas","Navotas","14.6705","120.9407","1","EFE; Journal (Philippines); Foundation for Media Alternatives","Local partner-National","1","A civilian was killed in a vigilante-style attack by unidentified gunmen at Navotas, Metro Manila on 06 Jun 2017. The incident is being investigated if it is related to drugs."
"2017-06-06","Riots","Violent demonstration","Rioters (Philippines)","Prisoners (Philippines)","Rioters (Philippines)","Prisoners (Philippines)","Rioters (Philippines","Prisoners (Philippin","Rioters (Philippines","Prisoners (Philippin","NCR","Metro Manila","Taguig","Taguig","14.5333","121.0666","1","Philippine Daily Inquirer","National","2","A week-long power outage inside the Metro Manila District Jail at Camp Bagong Diwa in Taguig City led to rioting among inmates who demonstrated against the lack of electricity on June 6 night. Two inmates were killed while 17 were wounded."
"2017-06-06","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Ilocos Region","Pangasinan","San Carlos","San Carlos","15.9294","120.3486","1","Philippine Daily Inquirer","National","1","Gunmen shot and killed a policeman, and wounded another police officer who came to his aid on Tuesday (June 6) at San Carlos City in Pangasinan province. (The motive of the attack and the identity of the killers is unclear.)"
"2017-06-06","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","Central Luzon","Tarlac","Tarlac City","Tarlac City","15.4801","120.5979","1","Manila Times","National","0","Parents, students and their supporters staged a rally in Tarlac on June 6 protesting the alleged excessive and illegal fees imposed by officials of Tarlac National High School (TNHS) and anomalous spending of their organization's fund. Tuesday was the third day of a series of mass actions by the protesters."
"2017-06-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Plaridel","San Jose","14.8998","120.897","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug surrenderee was shot dead by masked men in his house in Barangay San Jose, Plaridel, Bulacan."
"2017-06-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Rodriguez","San Jose","14.7369","121.1292","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was shot and killed by undercover agents (assumed police) in Barangay San Jose, Rodriguez town in Rizal on June 6."
"2017-06-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Cagayan Valley","Cagayan","Lal-lo","Santa Maria","18.1346","121.9059","1","Philippine Star","National","1","A drug suspect was shot dead by motorcycle-riding men in Barangay Sta. Maria, Lal-lo area, Cagayan on June 6."
"2017-06-06","Strategic developments","Arrests","Maute Group","","Military Forces of the Philippines (2016-)","","Maute Group","nan","Military Forces of t","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Davao Today","Subnational","0","Arrests: The leader of the Maute Group, along with four other companions that include his daughter and second wife were arrested by security officials in a checkpoint at Sirawan, Toril in Davao City at around 10 am on June 6."
"2017-06-06","Battles","Armed clash","Maute Group","","Military Forces of the Philippines (2016-)","","Maute Group","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Anadolu Agency; Xinhua","International","5","The Philippine security forces continued their military operation on June 6 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. As of June 6, according to government sources, the ongoing military operations left at least 193 people dead - 134 militants, 39 government security forces and 20 civilians. (14 fatalities have been equally divided for each day from Jun 4 to June 6.)"
"2017-06-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cordova","Cordova","10.25","123.95","2","Foundation for Media Alternatives; Sunstar (Philippines)","Local partner-National","1","A drug suspect was killed during a police raid at Cordova, Cebu on 06 Jun 2017."
"2017-06-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Western Visayas","Iloilo","Iloilo City","Iloilo City","10.6969","122.5644","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect found dead hogtied with his face wrapped in packing tape near a drainage in Barangay Buhang, Molo district, Jaro of Iloilo City on June 8 morning."
"2017-06-07","Battles","Armed clash","Maute Group","","Military Forces of the Philippines (2016-)","","Maute Group","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Manila Times","National","2","The Philippine security forces continued their military operation on June 7 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. As of June 8 night, according to government sources, the ongoing military operations left at least 198 people dead - 138 militants, 40 government security forces and 20 civilians. (5 fatalities have been divided for the days of Jun 7 to June 8.)"
"2017-06-07","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Saydona Mustapha","Pusao","6.942","124.4638","1","Manila Times","National","10","Bangsomoro Islamic Freedom Fighters (BIFF) encountered troops of the Philippine Army's 601st Infantry Brigade in a 4-hours fire fight at Barangay Pusao, Shariff Saydona Mustapha in Maguindanao on June 7. Four BIFF members and six soldiers were allegedly killed."
"2017-06-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Cagayan Valley","Cagayan","Sanchez-Mira","Centro II","18.5334","121.2225","1","Philippine Star","National","1","A drug suspect was killed by suspected vigilantes in Barangay Centro 2, Sanchez Mira town in Cagayan on June 7."
"2017-06-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","CAR","Benguet","Mankayan","Colalo","16.9049","120.7889","1","Manila Times","National","0","New People's Army (NPA) guerrillas attacked the dam area of Lepanto Consolidated Mining Corp. (LCMC) at Cabatuan, Colalo, Mankayan, Benguet on June 7 night, burning the chemical and mineral laboratory owned by Xian Jinrui Lianliungang. The attack resulted in a fire fight between rebels and troopers from the Philippine Army's 54th Infantry Battalion that wounded a government soldier. The NPAs also detonated explosives destroying a newly constructed community police precinct, a backhoe owned by Barangay Chairman Ambino Padawi and a floating machine for processing copper owned by businessman Jian Lianlungang. A lime mixing plant and a bulldozer owned by Flores Construction were also blasted."
"2017-06-07","Battles","Armed clash","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Military Forces of the Philippines (2016-); Police Forces of the Philippines (2016-)","Maute Group","Drug Suspects (Philippines)","Police Forces of the","Military Forces of t","Maute Group","Drug Suspects (Phili","BARMM","Lanao del Sur","Malabang","Jose Abad Santos","7.608","124.0837","1","Philippine Star","National","1","A drug suspect, who was also associated with the Maute Group, was killed in a raid by the PDEA, police, and army in Barangay Jose Abad Santos, Malabang town in Lanao del Sur on June 7. His wife and three associates were arrested."
"2017-06-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Tarlac","Moncada","Tubectubang","15.7381","120.5673","1","Philippine Star","National","1","A drug suspect was killed during a raid (assumed police) in Barangay Tubectubang, Moncada town in Tarlac on June 7."
"2017-06-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Cagayan Valley","Isabela","Roxas","Bantug","17.1191","121.6145","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was shot and wounded by suspected vigilantes in Barangay Bantug, Roxas in Isabela the week prior to succumbing to his injuries on June 15."
"2017-06-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Antipolo","Antipolo","14.6257","121.1225","2","Foundation for Media Alternatives; Philippine Star","Local partner-National","3","3 drug suspects were killed by undercover police in an operation that began in Barangay San Isidro, Cainta town in Rizal and ended in Barangay Mayamot, Antipolo City on June 8 (3 fatalities coded across 2 events)."
"2017-06-08","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Bulatlat","National","0","Supporters from the contractual' labour centre and the Liga ng Manggagawa para sa Regular na Hanapbuhay (Liga) held a protest and put up a temporary camp in front of the National Labor Relations Commission (NLRC) in Manila on June 8, opposing their employers' bid to get an approval from government agencies to end their ongoing strike without resolving the issues that caused it. The strikers are demanding regularization on their jobs under their rightful employers."
"2017-06-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Women (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Plaridel","Santa Ines","14.8735","120.8604","1","Philippine Star","National","1","A drug suspect was killed by suspected vigilantes in sitio Patubig, Barangay Santa Ines, Plaridel town in Bulacan on June 8."
"2017-06-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Albay","Legazpi","Legazpi","13.1413","123.7407","1","Philippine News Agency; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed by undercover police in Barangay Sagpon, Daraga town in Legazpi on June 8."
"2017-06-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","2","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was killed in a police raid in Malolos town area in Bulacan at around June 8, 2017."
"2017-06-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Women (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Cavite City","Cavite City","14.4836","120.8987","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect and chairwoman was shot dead by unidentified men in Barangay 37A Caridad, Cavite City on June 8 afternoon."
"2017-06-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Cavite City","Cavite City","14.4836","120.8987","2","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was killed by anti-drug operatives (assumed police) in Barangay Wawa III in Cavite City on June 8."
"2017-06-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Bocaue","Batia","14.828","120.9385","1","Philippine Star","National","1","A drug suspect was killed by undercover police in Barangay Batia, Bocaue town in Bulacan on June 8."
"2017-06-08","Battles","Armed clash","Maute Group","","Military Forces of the Philippines (2016-)","","Maute Group","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Marawi","Marawi","8.0034","124.2839","1","Manila Times","National","3","The Philippine security forces continued their military operation on June 8 to flush out militants from parts of Marawi city occupied by a combined Maute and Abu Sayyaf force. As of June 8 night, according to government sources, the ongoing military operations left at least 198 people dead - 138 militants, 40 government security forces and 20 civilians. (5 fatalities have been divided for the days of Jun 7 to June 8.)"
"2017-06-08","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Police Forces of the","nan","Calabarzon","Batangas","Calatagan","Biga","13.9134","120.6463","1","Philippine Daily Inquirer","National","0","Four policemen were ambushed by alleged members of the New People's Army in the remote Sitio Salvacion, Barangay Biga of Giporlos town area, Eastern Samar, early on June 8. No one was hurt in the attack. Elements of the Eastern Samar Police Public Safety Company and the Regional Police Safety Management Battalion along with elements of the 14th Infantry Battalion of the Philippine Army have been hunting down the rebels."
"2017-06-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Cainta","San Juan","14.5843","121.1269","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect and policeman was shot dead in a vigilante-style attack by motorcycle-riding men in Barangay San Juan, Cainta, Rizal on June 8, 2017. Victim assumed to be off-duty and unarmed at time of attack."
"2017-06-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Bocaue","Turo","14.8083","120.9378","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a police raid in Barangay Turo, Bocaue town in Bulacan on June 8."
"2017-06-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Rafael","Libis","14.9565","120.9696","1","Philippine Star","National","1","A drug suspect was killed by undercover police in Barangay Libis, San Rafael town in Bulacan on June 8."
"2017-06-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","","Anti-Drug Vigilantes","nan","Civilians (Philippin","nan","NCR","Metro Manila","Navotas","Navotas","14.6705","120.9407","1","ABS CBN; Philippine Daily Inquirer; Rappler","National","1","A minor was abducted by unidentified armed men and killed at Navotas City, Metro Manila on 8 Jun 2017 and is believed to be a victim of extra judicial killings in President Rodrigo Duterte's 'war on drugs.'"
