"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2019-05-04","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Negros Occidental","Himamaylan","Himamaylan","10.0988","122.8705","1","Sunstar (Philippines)","National","0","Soldiers from the 62nd Infantry Battalion attacked NPA rebels at Barangay Buenavista, Himamaylan City, Negros Occidental province on May 4, 2019."
"2019-05-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Norte","Sindangan","La Roche San Miguel","8.2339","123.0017","1","Philippine Star","National","1","A village captain was killed by unidentified assailants at Barangay La Roche, Sindangan town, Zamboanga del Norte province on May 4, 2019."
"2019-05-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Daily Inquirer","National","1","A drug suspect was killed in a police raid at Barangay Bucal, Calamba City, Laguna province on May 4, 2019."
"2019-05-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Lucena","Lucena","13.9313","121.6172","1","Philippine Daily Inquirer","National","1","A drug suspect was killed in a police raid at Barangay Market View, Lucena City, Quezon province on May 4, 2019."
"2019-05-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-); PDP-Laban: Philippine Democratic Party-Power of the Nation","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Caraga","Surigao del Norte","San Benito","San Benito","9.9577","126.0069","1","Philippine Daily Inquirer","National","2","Two political officers of a mayor belonging to PDP Laban were killed by unidentified assailants at Barangay 2, San Benito town, Surigao del Norte province on May 4, 2019. Two other people, including one police officer, were wounded."
"2019-05-04","Explosions/Remote violence","Remote explosive/landmine/IED","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit; Civilians (Philippines)","NPA: New People's Ar","nan","Military Forces of t","Military Forces of t","Bicol Region","Camarines Sur","Libmanan","Malinao","13.6704","122.9902","1","Bicol Standard","Subnational","0","Two militiamen and a soldier from the 22nd Infantry Battalion were wounded by an IED set off by NPA rebels at Barangay Malinao, Libmanan town, Camarines Sur province on May 4, 2019. Four other civilians were also wounded."
"2019-05-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Central Visayas","Cebu","Mandaue","Mandaue","10.3352","123.9397","1","Sunstar (Philippines)","National","0","The house of a village captain was strafed by unidentified assailants at Barangay Ibabao-Estancia, Mandaue City, Cebu province on May 4, 2019."
"2019-05-04","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Sur","Pagadian","Pagadian","7.8257","123.43700000000001","1","Philippine Star","National","1","A village captain was killed by unidentified assailants at Pagadian City, Zamboanga del Sur province on May 4, 2019."
"2019-05-05","Explosions/Remote violence","Grenade","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Central Luzon","Nueva Ecija","Santa Rosa","Del Pilar","15.411","120.9568","1","Philippine Daily Inquirer","National","0","A village councilor was wounded by a grenade thrown by unidentified assailants at Barangay Del Pilar, Santa Rosa town, Nueva Ecija province on May 5, 2019."
"2019-05-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Eastern Visayas","Northern Samar","Las Navas","Tagan-ayan","12.27","125.0026","1","Philippine News Agency","National","1","An NPA rebel was killed, while others were reportedly wounded, during an attack by soldiers from the 20th Infantry Battalion at Barangay Tagan-ayan, Las Navas town, Northern Samar province on May 5, 2019."
"2019-05-05","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Kan Ague","6.0818","121.1037","1","Sunstar (Philippines)","National","1","An Abu Sayyaf rebel was killed in an attack by soldiers from the 32nd Infantry Battalion at Barangay Kan Ague, Patikul town, Sulu province on May 5, 2019. A soldier was wounded."
"2019-05-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","CAR","Abra","Pidigan","Pamutic","17.5652","120.5584","1","Sunstar (Philippines)","National","0","The house of a government official and a candidate for town councilor was strafed by unidentified assailants at Barangay Pamutic, Pidigan town, Abra province on May 6, 2019."
"2019-05-06","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-) Barangay Peace and Security Officer","","Unidentified Armed G","nan","Police Forces of the","nan","Zamboanga Peninsula","Zamboanga del Sur","Sominot","Picturan","7.977","123.404","1","Sunstar (Philippines)","National","2","A barangay peace and security officer and a village councilor were killed by unidentified assailants at Barangay Pictoran, Sominot town, Zamboanga del Sur province on May 6, 2019."
"2019-05-06","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Arakan","Malibatuan","7.279","125.1478","1","Philippine Daily Inquirer","National","0","NPA attacked soldiers in Barangay Malibatuan, Arakan town, Cotabato province on May 6, 2019."
"2019-05-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Bicol Region","Camarines Sur","Garchitorena","Toytoy","13.8321","123.6915","1","Philippine Daily Inquirer","National","0","A re-electionist mayor, along with his wife, running mate, and employee escaped unharmed after an attack by unidentified assailants at Barangay Toytoy, Garchitorena town, Camarines Sur province on May 6, 2019."
"2019-05-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-); Police Forces of the Philippines (2016-) Barangay Peacekeeping Action Team","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Soccsksargen","Sultan Kudarat","Tacurong","Tacurong","6.6925","124.6763","1","Philippine Daily Inquirer","National","2","A village chair and his unarmed aide, a member of the Barangay Peacekeeping Action Team, were ambushed and killed by unidentified assailants at Barangay Poblacion, Tacurong City, Sultan Kudarat province on May 6, 2019. Two other companions were wounded."
"2019-05-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Central Luzon","Bulacan","Hagonoy","San Sebastian","14.8294","120.7354","1","Philippine Star","National","1","One soldier was killed, while another was wounded, in an attack by NPA rebels at Barangay San Sebastian, Jones town, Isabela province on May 7, 2019."
"2019-05-07","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Former RPA-ABB: Revolutionary Proletarian Army-Alex Boncayao Brigade","NPA: New People's Ar","nan","Civilians (Philippin","Former RPA-ABB: Revo","Western Visayas","Negros Occidental","Kabankalan","Kabankalan","9.9839","122.8142","1","Philippine Star","National","2","Two residents of a resettlement village for former members of the Alex Boncayao Brigade were killed by alleged NPA rebels at Barangay Locotan, Kabankalan town, Negros Occidental province at around May 7, 2019. Three others were wounded."
"2019-05-07","Protests","Peaceful protest","Protesters (Philippines)","CPA: Cordillera Peoples Alliance","","","Protesters (Philippi","CPA: Cordillera Peop","nan","nan","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Philippine Daily Inquirer","National","0","The Cordillera Peoples Alliance held a protest at NEDA's office in Baguio City, Benguet province on May 7, 2019. They demanded the suspension of the Kaliwa dam project. [size=no report]"
"2019-05-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Cagayan Valley","Isabela","Jones","Jones","16.5571","121.7029","2","Philippine Star","National","3","One soldier was killed in an attack by NPA rebels at Jones town, Isabela province on May 8, 2019. Two rebels were also killed."
"2019-05-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Eastern Visayas","Leyte","San Isidro","Capinahan","11.4121","124.3559","1","Sunstar (Philippines)","National","1","A town administrator was killed by unidentified assailants at Barangay Capinahan, San Isidro town, Leyte province on May 8, 2019. His companion and a bystander were wounded."
"2019-05-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Eastern Visayas","Samar","Calbayog","Calbayog","12.0668","124.5962","1","Sunstar (Philippines)","National","0","Three village councilors had their houses were strafed by unidentified assailants at Calbayog City, Samar province on May 8, 2019."
"2019-05-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Eastern Visayas","Samar","Calbayog","Calbayog","12.0668","124.5962","1","Sunstar (Philippines)","National","1","A village councilor was killed by unidentified assailants at Barangay Cagbilwang, Calbayog City, Samar province on May 8, 2019."
"2019-05-09","Battles","Armed clash","PDP-Laban: Philippine Democratic Party-Power of the Nation","","Nacionalista Party","","PDP-Laban: Philippin","nan","Nacionalista Party","nan","Zamboanga Peninsula","Zamboanga del Sur","Molave","Madasigon","8.0901","123.4932","1","Philippine Star","National","1","A supporter of a PDP Laban mayoral candidate was killed, while another one was wounded, by a vice mayoral Nacionalista Party candidate at Barangay Madasigon, Molave town, Zamboanga del Sur province on May 9, 2019."
"2019-05-09","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Bukidnon","Manolo Fortich","Guilang-guilang","8.4521","125.0276","1","Sunstar (Philippines)","National","0","Soldiers from the 8th Infantry Battalion attacked suspected NPA rebels at Barangay Guilang-Guilang, Manolo Fortich town, Bukidnon province on May 9, 2019."
"2019-05-09","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Judges (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Judges (Philippines)","Zamboanga Peninsula","Zamboanga del Norte","Sindangan","Sindangan","8.2376","122.9974","2","Rappler","National","1","A judge of Liloy Regional Trial Court was killed by unidentified assailants at Sindangan town, Zamboanga del Norte province on May 9, 2019. One of the suspects is a driver of a former presiding judge of the Liloy RTC who was also a former NBI agent in the anti-graft division, believed to be responsible for the attack."
"2019-05-09","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Cagayan Valley","Cagayan","Santo Nino","Lipatan","17.8644","121.4444","1","Philippine Star","National","0","Soldiers of the 17th Infantry Battalion attacked NPA rebels at Barangay Lipatan, Santo Nino town, Cagayan province on May 9, 2019."
"2019-05-10","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Quezon","San Andres","Tala","13.4012","122.6216","1","Manila Bulletin","National","1","A village councilman was killed by unidentified assailants at Barangay Tala, San Andres town, Quezon province on May 10, 2019."
"2019-05-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Daily Inquirer","National","1","A drug suspect was killed in a police raid at Barangay Palingon, Calamba City, Laguna province on May 10, 2019."
"2019-05-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Provincial Mobile Force Company","NPA: New People's Ar","nan","Military Forces of t","Police Forces of the","Zamboanga Peninsula","Zamboanga Sibugay","Kabasalan","Tampilisan","7.8842","122.8575","1","Sunstar (Philippines)","National","0","A soldier was wounded in joint attacks by the 47th Infantry Battalion and police officers from the Provincial Mobile Force Company on NPA rebels at barangay New Tampilisan, Kabasalan town, Zamboanga Sibugay province on May 11, 2019."
"2019-05-11","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","Northern Mindanao","Lanao del Norte","Sapad","Panoloon","7.8634","123.8159","1","Philippine News Agency","National","1","A police officer was killed by unidentified assailants at Barangay Panoloon, Sapad town, Lanao del Norte province on May 11, 2019. He may have been killed by the family of a dead drug suspect who was killed in a police raid."
"2019-05-11","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","BARMM","Maguindanao","Datu Odin Sinsuat","Taviran","7.1171","124.2968","1","Philippine News Agency","National","0","A town treasurer and her driver were wounded by unidentified assailants at Barangay Taviran, Datu Odin Sinsuat town, Maguindanao province on May 11, 2019."
"2019-05-11","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Private Security Forces (Philippines)","PDP-Laban: Philippine Democratic Party-Power of the Nation","Unidentified Armed G","nan","Private Security For","PDP-Laban: Philippin","Mimaropa Region","Oriental Mindoro","Victoria","Villa Cerveza","13.1219","121.1998","1","Philippine Star","National","1","The security guard of a PDP Laban candidate for vice mayor was killed by unidentified assailants at Barangay Cerveza, Victoria town, Oriental Mindoro province on May 11, 2019."
"2019-05-11","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-) Barangay Peace and Security Officer","","Unidentified Armed G","nan","Police Forces of the","nan","Central Visayas","Bohol","Clarin","Candajec","9.9525","124.0198","1","Bohol Chronicle","Subnational","1","A Barangay Peace and Security Officer who supported the Padayon Bol-anon election coalition was killed by an unidentified armed assailant at Barangay Candajec, Clarin town, Bohol province on May 11, 2019."
"2019-05-11","Riots","Mob violence","Rioters (Philippines)","","Civilians (Philippines)","","Rioters (Philippines","nan","Civilians (Philippin","nan","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Philippine Star","National","0","Four civilians, including the brother of an NUP candidate for congress, were wounded when unidentified men attacked their car with a hammer at Barangay Muzon, San Jose del Monte City, Bulacan province on May 11, 2019."
