"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-08-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","CAR","Benguet","La Trinidad","Bayagan","16.4591","120.5786","1","Rappler","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men at Bayagan, La Trinidad, Benguet on 2 Aug 2018."
"2018-08-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Bucal","14.1877","121.1711","1","Philippine Star","National","1","A drug suspect was killed during a police raid in Barangay Bucal, Mendez town, Cavite province on August 2."
"2018-08-03","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Bicol Region","Masbate","Cawayan","Mactan","12.0905","123.7426","1","Philippine Daily Inquirer","National","3","Three soldiers from the 2nd Infantry Battalion were killed in an encounter with alleged NPA fighters at Barangay Mactan, Cawayan town, Masbate province on August 3."
"2018-08-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Former Government of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Pangasinan","Dagupan","Dagupan","16.0431","120.3332","1","Thai News Service","Regional","1","A drug suspect and former barangay councilman was shot dead in a vigilante-style attack by unidentified motorcycle-riding armed men at Barangay Gomez, Dagupan City, Pangasinan on 3 Aug 2018."
"2018-08-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Binan","Binan","14.3426","121.0807","1","Philippine Star","National","2","Two drug suspects were killed during a police raid at Barangay Langkiwa, Binan, Laguna on 3 Aug 2018."
"2018-08-03","Strategic developments","Non-violent transfer of territory","Military Forces of the Philippines (2016-)","","","","Military Forces of t","nan","nan","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Mindanao Times","Subnational","0","Soldiers from the 103rd Division Reconnaissance Company recovered an abandoned NPA encampment at Barangay Tambobong, Baguio District, Davao City on August 3."
"2018-08-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Meycauayan","Meycauayan","14.7369","120.9608","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay Bancal, Meycauayan City, Bulacan on 3 Aug 2018."
"2018-08-04","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Cagayan Valley","Isabela","Jones","Santo Domingo","16.5115","121.8673","1","Philippine Daily Inquirer","National","0","On 4 Aug 2018, in Barangay Santo Domingo, Jones, Isabela, an armed encounter occurred between the New People's Army (NPA) and the military (86th Infantry Battalion). The NPA fled and the military was able to seize the NPA camp which can accommodate 10 people."
"2018-08-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Malate, Manila, Metro Manila on 4 Aug 2018."
"2018-08-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Misamis Oriental","Balingasag","Balingasag","8.75","124.8333","2","Mindanao Goldstar Daily","Subnational","1","A drug suspect was killed during a police raid at Balingasag, Misamis Oriental around 4 Aug 2018."
"2018-08-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Pinamungahan","Poblacion","10.2705","123.5878","1","Sunstar (Philippines)","National","1","A drug suspect was killed during a police raid at Barangay Poblacion, Pinamungajan, Cebu on 4 Aug 2018."
"2018-08-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-) Highway Patrol Group","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Binangonan","Pantok","14.4953","121.1844","1","Philippine Star","National","2","Two drug suspects were killed during a police raid conducted by the Highway Patrol Group at Barangay Pantok, Binangonan, Rizal on 5 Aug 2018."
"2018-08-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Lucena","Lucena","13.9313","121.6172","1","Philippine Daily Inquirer; Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay Ibabang Iyam, Lucena, Quezon on 5 Aug 2018. One other was wounded."
"2018-08-05","Strategic developments","Disrupted weapons use","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Soccsksargen","Cotabato","Mlang","Poblacion","6.9437","124.8775","1","Philippine Daily Inquirer","National","0","Defusal: On 5 Aug 2018, in Barangay Poblacion, M'lang, North Cotabato, a bomb placed in front of a store on the national highway by unidentified armed men was deactivated by bomb experts."
"2018-08-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer; Philippine Star","National","2","Two drug suspects were killed during a police raid at Tondo and Paco, Manila, Metro Manila on 5 Aug 2018."
"2018-08-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Police Forces of the","NCR","Metro Manila","Malabon","Malabon","14.6665","120.9653","1","4Ps Business & Marketing","International","1","On 5 Aug 2018, in Malabon, Metro Manila, a police officer was shot dead by unidentified armed men while the former was leaving a cockpit arena. Police officer assumed to be off-duty."
"2018-08-05","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","Ilocos Region","Ilocos Sur","Candon","Candon","17.1947","120.4516","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a shootout with the police at Candon City, Ilocos Sur on 5 Aug 2018. One (1) policeman was shot at but was not hurt because he was wearing a bullet proof vest."
"2018-08-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Albay","Legazpi","Legazpi","13.1413","123.7407","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Legazpi City, Albay on 5 Aug 2018."
"2018-08-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Lucena","Lucena","13.9313","121.6172","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay Ibabang Dupay, Lucena, Quezon on 5 Aug 2018. Three others were arrested."
"2018-08-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Former Police Forces of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","4Ps Business & Marketing; Philippine Daily Inquirer","National-International","1","A drug suspect and retired policeman was shot dead in a vigilante-style attack by unidentified motorcycle-riding armed men at Malate, Manila, Metro Manila on 5 Aug 2018."
"2018-08-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","NPA: New People's Ar","nan","Military Forces of t","Military Forces of t","Caraga","Agusan del Sur","Esperanza","Oro","8.5836","125.6733","1","Mindanao Times; Philippine Star","Subnational-National","2","On 5 Aug 2018, in Barangay Oro, Esperanza, Agusan del Sur, an armed encounter occurred between the New People's Army (NPA) and the military with the Civilian Auxiliary Force Geographical Unit (CAFGU), leaving 2 NPAs killed."
"2018-08-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Misamis Oriental","Jasaan","Jasaan","8.6541","124.7555","2","Mindanao Goldstar Daily","Subnational","1","A drug suspect was killed during a police raid with the Misamis Oriental Drug Enforcement Unit at Jasaan, Misamis Oriental on 6 Aug 2018."
"2018-08-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Eastern Visayas","Leyte","Abuyog","Cadacan","10.7323","125.0072","1","Philippine News Agency; Philippine Daily Inquirer","National","3","On 6 Aug 2018, in Barangay Cadac-an, Abuyog, Leyte, unidentified armed men ambushed and shot at a Bureau of Corrections vehicle carrying a former prison chief and his companions. Three colleagues were killed; the prison chief was injured and survived the attack."
"2018-08-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Manila, Metro Manila on 6 Aug 2018."
"2018-08-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Indang","Mataas na Lupa","14.2273","120.8831","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Mataas na Lupa, Indang, Cavite on 6 Aug 2018."
"2018-08-06","Strategic developments","Disrupted weapons use","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-)","Unidentified Armed G","nan","Police Forces of the","Military Forces of t","Soccsksargen","Cotabato","Mlang","Bagontapay","6.8589","124.9089","1","Philippine Daily Inquirer","National","0","Defusal: On 6 Aug 2018, in Barangay Bagontapay, M'lang, North Cotabato, a bomb placed in front of the Arcylyn Store on the national highway by unidentified armed men was deactivated by police and military."
"2018-08-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Cavite City","Cavite City","14.4836","120.8987","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Cavite City, Cavite on 6 Aug 2018."
"2018-08-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Rappler","National","1","A drug suspect and cancer patient was detained during a police raid at Manila, Metro Manila on 2 Aug 2018. He died on 6 Aug due to shortness of breath. He was allegedly beaten to death by the police and also extorted money from him."
"2018-08-06","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","1","Philippine Daily Inquirer","National","0","On 6 Aug 2018, in Malolos City, Bulacan, students of the Bulacan State University gathered to express their support for workers of a condiments factory who are demanding from the management an improvement to their employment status. 12 high school students were suspended over violation of their school's rules."
"2018-08-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Bocaue","Bocaue","14.7983","120.9261","2","Thai News Service","Regional","1","A drug suspect was killed during a police raid at Bocaue, Bulacan around 6 Aug 2018."
"2018-08-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Pandi","Pandi","14.865","120.9572","2","Thai News Service","Regional","1","A drug suspect was killed during a police raid at Pandi, Bulacan around 6 Aug 2018."
"2018-08-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Meycauayan","Meycauayan","14.7369","120.9608","1","Thai News Service","Regional","1","A drug suspect was killed during a police raid at Meycauayan City, Bulacan around 6 Aug 2018."
"2018-08-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Civilians (Philippines)","Drug Suspects (Philippines); Former Police Forces of the Philippines (2016-)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Valenzuela","Valenzuela","14.7166","120.9666","1","4Ps Business & Marketing; Philippine Daily Inquirer","National-International","1","A drug suspect and retired policeman was killed during a raid by police and the Philippine Drug Enforcement Agency at Valenzuela City, Metro Manila on 6 Aug 2018."
"2018-08-06","Strategic developments","Disrupted weapons use","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-)","Unidentified Armed G","nan","Police Forces of the","Military Forces of t","Soccsksargen","Cotabato","Kidapawan","Kidapawan","7.0083","125.0894","1","Philippine Daily Inquirer; Manila Times","National","0","Defusal: On 6 Aug 2018, an unexploded live rifle grenade and MK-2 hand grenade left by unidentified armed men near the door of a mall in Kidapawan City, North Cotabato were recovered by police and army bomb experts. Police mentioned this has something to do with a conflict between 2 security agencies and not a terror group."
"2018-08-06","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","Central Luzon","Zambales","Olongapo","Olongapo","14.8341","120.2805","1","Philippine Daily Inquirer","National","0","On 6 Aug 2018, in Olongapo City, Zambales, around 500 protesters gathered in front of the City Hall to denounce the six-month suspension order issued by the Office of the Ombudsman against their current mayor."
"2018-08-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Bacoor","Bacoor","14.459000000000001","120.929","1","Sunstar (Philippines); Philippine Daily Inquirer","National","3","Three drug suspects were killed during separate police raids at Bacoor City, Cavite on 7 Aug 2018. 26 others were arrested."
"2018-08-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","La Union","Luna","Nalvo Sur","16.8379","120.3541","1","Philippine News Agency","National","1","A drug suspect was stabbed dead in a vigilante-style attack by unidentified armed men. His body was found in Barangay Nalvo Sur, Luna, La Union on 7 Aug 2018."
"2018-08-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Norte","Dingras","Bangay","18.0703","120.7007","1","Philippine News Agency","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed men. His body was found in Barangay Bangay (Parado), Dingras, Ilocos Norte on 7 Aug 2018."
"2018-08-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Tanza","Bagtas","14.3344","120.854","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Bagtas, Tanza, Cavite on 7 Aug 2018."
"2018-08-07","Riots","Violent demonstration","Rioters (Philippines)","","","","Rioters (Philippines","nan","nan","nan","Central Luzon","Zambales","Olongapo","Olongapo","14.8341","120.2805","1","Philippine Daily Inquirer","National","0","On 7 Aug 2018, in Olongapo City, Zambales, around 500 demonstrators gathered in front of the City Hall to denounce the six-month suspension order issued by the Office of the Ombudsman against their current mayor. The demonstrators also set up a barricade."
"2018-08-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Cagayan Valley","Isabela","Echague","San Miguel","16.6203","121.79299999999999","1","Philippine News Agency","National","0","On 7 Aug 2018, in Barangay San Miguel, Echague, Isabela, an armed encounter occurred between the New People's Army (NPA) and the military. The military recovered weapons and overran the NPA camp."
"2018-08-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","CAR","Benguet","Tuba","Tuba","16.317","120.5492","2","Sunstar (Philippines); Rappler","National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men. His body was found in Tuba, Benguet on 7 Aug 2018, with a placard, 'Ako'y Pusher. The Punisher' ('I'm a Pusher. The Punisher')."
"2018-08-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Cagayan Valley","Isabela","San Guillermo","Rizal","16.6787","121.9563","1","Philippine News Agency","National","1","On 7 Aug 2018, in Barangay Rizal, San Guillermo, Isabela, an armed encounter occurred between the New People's Army (NPA) and the military, leaving 1 NPA killed."
"2018-08-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Tagaytay City","Tagaytay City","14.1059","120.9337","1","Philippine Daily Inquirer","National","1","A drug suspect and suspected car thief was killed during a police raid at Tagaytay City, Cavite on 7 Aug 2018."
"2018-08-08","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Philippine Daily Inquirer; Sunstar (Philippines)","National","1","Two drug suspects were wounded during a shootout with the police at Pasay City, Metro Manila on 8 Aug 2018. Two (2) policemen were also wounded during the shootout."
"2018-08-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Philippine Daily Inquirer; Sunstar (Philippines)","National","1","A drug suspect was killed during a police raid at Pasay City, Metro Manila on 8 Aug 2018."
"2018-08-08","Strategic developments","Other","Civilians (Philippines)","Refugees/IDPs (Philippines); Lumad Ethnic Group (Philippines)","","","Civilians (Philippin","Refugees/IDPs (Phili","nan","nan","Caraga","Surigao del Sur","Lianga","Diatagon","8.6617","126.1145","1","Philippine Star","National","0","Displacement: Assumed on 8 Aug 2018, around 1,600 Lumad residents in Barangay Diatagon, Lianga, Surigao del Sur have returned to their homes following their evacuation from their communities in July (which served as a protest) due to the presence of military."
"2018-08-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Rise Up","Unidentified Armed G","nan","Civilians (Philippin","Rise Up","Central Visayas","Cebu","Lapu-Lapu","Lapu-Lapu","10.2841","123.9945","1","Sunstar (Philippines); ProtectDefenders.eu","Local partner-Other","1","On 8 Aug 2018, in Barangay Buaya, Lapu-Lapu City, Cebu, an activist of Rise Up, which campaigns against extrajudicial killings, was killed by unidentified assailants."
"2018-08-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Sampaloc, Manila, Metro Manila on 8 Aug 2018."
"2018-08-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Mimaropa Region","Palawan","Quezon","Quinlogan","9.0896","117.8064","1","Thai News Service; Philippine News Agency","National-Regional","0","On 8 Aug 2018, in Barangay Quinlogan, Quezon, Palawan, an armed encounter occurred between the New People's Army (NPA) and the Joint Task Group South (JTGS) military. 2 NPAs were arrested. Military also recovered weapons and overran the camp."
"2018-08-08","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a shootout with the police at Barangay 694, Manila, Metro Manila on 8 Aug 2018. 1 policeman was wounded during the shootout."
"2018-08-08","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","BIFF: Bangsamoro Isl","nan","Military Forces of t","Police Forces of the","Soccsksargen","Cotabato","Mlang","Sangat","6.9287","124.8874","1","Philippine Daily Inquirer; AP","National-International","2","On 8 Aug 2018, in Barangay Sangat, M'lang, North Cotabato town, a firefight occurred between 2 bomb couriers allegedly from the Bangsamoro Islamic Freedom Fighters (BIFF) and the police and military, killing 2 BIFFs. Troops were able to defuse the bomb."
"2018-08-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","CAR","Abra","Lagayan","Poblacion","17.7193","120.6906","1","Rappler","National","1","On 8 Aug 2018, in Poblacion, Lagayan, Abra, a municipal councilor was shot dead by unidentified armed men."
"2018-08-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Bukidnon","Impasugong","Bontongon","8.3041","125.0939","1","Sunstar (Philippines)","National","1","An NPA fighter was killed during an encounter with soldiers from the 403rd Infantry Battalion and Bukidnon Provincial Mobile Forces at Barangay Bontongon, Impasugong town, Bukidnon province on August 8. An indeterminate number of rebels were wounded."
"2018-08-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-) Special Weapons and Tactics","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Pangasinan","Urdaneta","Urdaneta","15.9761","120.5711","1","Philippine News Agency","National","3","Three drug suspects and members of a criminal gang were killed during a police raid conducted by the police Special Weapons and Tactics at Barangay Nancamaliran East, Urdaneta City, Pangasinan on 8 Aug 2018."
