"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2017-03-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Ilocos Region","Ilocos Sur","San Juan","San Juan","17.7422","120.4583","2","ABS CBN; Foundation for Media Alternatives","Local partner-National","1","A civilian was killed in a vigilante-style attack by unidentified motorcycle-riding assailants at San Juan, Ilocos Sur on 03 Mar 17. The incident is being investigated if it is related to drugs."
"2017-03-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","1","A barangay chairman of Barangay 200, Tondo was shot dead in an ambush by unidentified armed men in Tondo on March 3. The motive for the killing is unclear."
"2017-03-03","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Eastern Visayas","Samar","Catbalogan","Catbalogan","11.7752","124.8861","1","Philippine Daily Inquirer","National","0","An improvised explosive device hurt two minors in Catbalogan city, Samar on March 3. The IED was planted by unidentified men."
"2017-03-03","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Kan Ague","6.0818","121.1037","1","Anadolu Agency","International","0","Government troops encountered fleeing Abu Sayyaf militants at Barangay Kan Ague, Patikul area on March 3."
"2017-03-03","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Thai News Service","Regional","0","Militant groups held a protest assumed in Intramuros, Manila on March 3 to push the Labor Department to immediately sign the Department Order that will eradicate all forms of contractualization and strictly implement workers' regularization."
"2017-03-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Norte","Daet","Daet","14.1122","122.9553","2","Foundation for Media Alternatives; Bombo Radyo","Local partner-National","1","A drug suspect was killed during a police raid at Daet, Camarines Norte on 04 Mar 2017."
"2017-03-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Misamis Oriental","Tagoloan","Tagoloan","8.5395","124.7541","2","Foundation for Media Alternatives; Sunstar (Philippines)","Local partner-National","1","A drug suspect was killed during a police raid at Tagoloan, Misamis Oriental on 04 Mar 2017."
"2017-03-04","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","NPA: New People's Ar","nan","Military Forces of t","Police Forces of the","Northern Mindanao","Lanao del Norte","Kapatagan","Kapatagan","7.9003","123.7692","2","Philippine Daily Inquirer","National","1","An NPA rebel was killed by a joint team of police and military after he reportedly resisted arrest on March 4 in the town of Kapatagan, Lanao del Norte."
"2017-03-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed and another one wounded in a vigilante-style attack by unidentified men at Barangay Uno in Calamba City, Laguna early on March 5."
"2017-03-05","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Maimbung","Ipil","5.9216","121.0446","1","Philippine Daily Inquirer","National","5","Elite troops of the 64th Marine Company, Marine Special Operations Group encountered Abu Sayyaf militants at barnagay Ipil, Maimbung, Sulu on March 5 morning. Five militants were killed, including one of its leaders and rebel wives. This was the second encounter on March 5 in the wider Maimbung town area."
"2017-03-05","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Maimbung","Maimbung","5.9332","121.0249","2","Thai News Service","Regional","4","Elite troops of the 64th Marine Company, Marine Special Operations Group encountered Abu Sayyaf militants at Barangay Lumipad, Talipao, Maimbung area, Sulu on March 5 morning, killing four militants."
"2017-03-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Ilocos Region","Ilocos Norte","Laoag","Laoag","18.1978","120.5957","1","Philippine Star; Foundation for Media Alternatives; Northern Philippine Times","Local partner-National","1","A bus employee was killed in a vigilante-style attack by a gun-for-hire group at Laoag, Ilocos Norte on 05 Mar 2017."
"2017-03-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A parent of a drug personality was killed in a vigilante-style attack by unidentified assailants while the victim was sleeping at home at Quezon City, Metro Manila on 05 Mar 2017."
"2017-03-06","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Jolo","Jolo","6.0522","121.0022","2","Manila Times","National","0","Sporadic clashes between government soldiers and Abu Sayyaf militants were reported from Sulu province on March 6. No casualties reported."
"2017-03-06","Strategic developments","Change to group/activity","Police Forces of the Philippines (2016-)","","","","Police Forces of the","nan","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","3","Manila Times; Philippine Star","National","0","Security measures: On March 6, Philippines National Police launched the nationwide Oplan Tokhang 2, also known as Project Double Barrel: Reloaded, an aggressive anti-drug operation which saw the raiding of 81,603 houses. Up to 391,236 people were visited by authorities by April 7."
"2017-03-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Zamboanga Peninsula","Zamboanga del Sur","Lapuyan","Lapuyan","7.6379","123.1944","2","GMA News; Sunstar (Philippines); Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed during a police raid at Lapuyan, Zamboanga del Sur on 06 Mar 2017."
"2017-03-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Liloan","Liloan","10.3991","123.9992","2","Foundation for Media Alternatives; Sunstar (Philippines)","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by four unidentified gunmen at Liloan, Cebu on 06 Mar 2017."
"2017-03-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Norte","Labo","Labo","14.1532","122.8303","2","Foundation for Media Alternatives; Bombo Radyo","Local partner-National","1","A drug suspect was killed during a police raid at Labo, Camarines Norte on 06 Mar 2017."
"2017-03-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Western Visayas","Negros Occidental","Moises Padilla","Moises Padilla","10.2634","123.1149","2","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack by unidentified men in a remote Barangay in Moises Padilla town, Negros Occidental on March 6."
"2017-03-07","Battles","Armed clash","Maute Group","","Military Forces of the Philippines (2016-)","","Maute Group","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Poona Bayabao","Poona Bayabao","7.8488","124.34899999999999","1","Philippine Daily Inquirer","National","3","Three alleged members of the Maute Group were killed in a clash with government forces in Poona Bayabao, Lanao del Sur on March 7 morning."
"2017-03-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","3","3 drug suspects were shot dead by undercover police and PDEA during a sting in Barangay Mabolo, Malolos City, Bulacan, on March 7."
"2017-03-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","2","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","5","A total of 5 drug suspects were shot dead by police and PDEA in during 19 raids throughout Bulacan province on March 7. 21 drug suspects were also arrested."
"2017-03-07","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Poona Bayabao","Poona Bayabao","7.8488","124.34899999999999","2","Peninsula (Qatar)","International","0","Government troops encountered Abu Sayyaf militants in Poona Babayao, Lanao del Sur on March 7, allegedly injuring an Abu Sayyaf leader."
"2017-03-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Marilao","Saog","14.7618","120.9535","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified men along MacArthur highway at Barangay Saog, Marilao town, Bulacan on March 7."
"2017-03-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Santa Maria","Poblacion","14.8223","120.9649","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified men at Barangay Poblacion, Sta Maria, Bulacan on March 7."
"2017-03-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Obando","Catanghalan","14.6912","120.9531","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified men at Barangay Catanghalan in Obando, Bulacan on March 7."
"2017-03-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","NPA: New People's Ar","nan","Military Forces of t","Military Forces of t","Bicol Region","Camarines Sur","Goa","Tabgon","13.7856","123.3937","1","Philippine Daily Inquirer","National","0","A government militiaman was slightly wounded in an encounter between government forces from the Army's 83rd Infantry Battalion and suspected New People's Army (NPA) rebels at Barangay Tabogon, Goa town area, Camarines Sur province on March 7."
"2017-03-07","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Calabarzon","Quezon","San Andres","Mabunga","13.3179","122.6111","1","Philippine Daily Inquirer","National","4","Government troops encountered NPA rebels at Sitio Umagos, Barangay Mabunga, San Andres town, Quezon province on March 7 afternoon, killing at least 4 rebels. One rebel was arrested during pursuit operations following the encounter."
"2017-03-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-)","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","Military Forces of t","Civilians (Philippin","Drug Suspects (Phili","BARMM","Lanao del Sur","Maguing","Maguing","7.8983","124.39299999999999","2","Philippine Star; Foundation for Media Alternatives","Local partner-National","2","2 drug suspects were shot dead by joint police and military during a raid in Maguing town, Lanao del Sur, on March 7. Their minor daughter was injured in the shooting and taken to hospital."
"2017-03-08","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Prisoners (Philippines)","NPA: New People's Ar","nan","Civilians (Philippin","Prisoners (Philippin","Zamboanga Peninsula","Zamboanga del Sur","Pagadian","Pagadian","7.8257","123.43700000000001","1","Manila Times","National","3","Suspected New People's Army (NPA) rebels executed three men whom they accused of murdering four people in Dampalan village, Pagadian City, Zamboanga del Sur assumed between March 6 to March 9."
"2017-03-08","Protests","Peaceful protest","Protesters (Philippines)","Students (Philippines); Catholic Christian Group (Philippines)","","","Protesters (Philippi","Students (Philippine","nan","nan","Bicol Region","Camarines Sur","Naga","Naga","13.6191","123.1813","1","Philippine Daily Inquirer","National","0","Three Catholic schools staged a 30-minute noise barrage in Naga City, Camarines Sur on March 8, in protest against approval of the death penalty bill at the House of Representatives. 4,000 students and faculty members participated."
"2017-03-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","Police Forces of the","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bataan","Dinalupihan","San Benito","14.8515","120.4269","1","Manila Times; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot dead by undercover police and PDEA during a sting in Barangay San Benito, Dinalupihan, Bataan, on March 8."
"2017-03-08","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","Civilians (Philippines)","Farmers (Philippines); Fishermen (Philippines)","Military Forces of t","Police Forces of the","Civilians (Philippin","Farmers (Philippines","BARMM","Basilan","Tabuan-Lasa","Tabuan-Lasa","6.3481","121.9716","2","Bulatlat; Front Line Defenders; ProtectDefenders.eu","Local partner-Other","4","Four civilians--a farmer activist, a fisherman, and 2 children--were killed during a joint police and military raid at Tapiantana Island in Tabuan Lasa town, Basilan on 8 Mar 2017. The military claimed that 4 ASG members were killed during an encounter with the ASG. Karapatan, however, claims it to be a case of extrajudicial killings by suspected state agents."
"2017-03-08","Protests","Peaceful protest","Protesters (Philippines)","Women (Philippines)","","","Protesters (Philippi","Women (Philippines)","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Indo-Asian News Service","Regional","0","A large crowd of protesters of a Left-wing feminist group marched in Manila on March 8 on the occasion of the International Women's Day and burnt the US flag with President Donald Trump's face printed on it."
"2017-03-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Calumpit","Poblacion","14.9172","120.7671","1","Philippine Star","National","1","A drug suspect was killed in a vigilante-style attack by unidentified men at Barangay Poblacion in Calumpit town, Bulacan on March 8."
"2017-03-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Caraga","Surigao del Norte","Alegria","Budlingin","9.493","125.6202","1","Philippine Daily Inquirer","National","1","Government troops allegedly encountered New People's Army rebels at Barangay Budlingin, Alegria, Surigao del Norte on March 8, leaving one soldier dead and another one injured. However, NPA sources claim that the encounter was the result of a misencounter between two groups of soldiers."
"2017-03-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; ABS CBN","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants at Quezon City, Metro Manila on 08 Mar 2017."
"2017-03-08","Explosions/Remote violence","Remote explosive/landmine/IED","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Aguak","Timbangan","6.8713","124.4794","1","Philippine Daily Inquirer","National","0","Bangsamoro Islamic Freedom Fighters (BIFF) militants set off an improvised explosive device (IED) at Barangay Timbangan, Datu Salibo on March 8, injuring a soldier."
"2017-03-08","Battles","Armed clash","NPA: New People's Army","","Police Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Police Forces of the","nan","Davao Region","Davao del Sur","Bansalan","Sibayan","6.8868","125.2448","1","Business Mirror (Philippines)","National","4","Four Davao del Sur policemen were killed in an ambush staged by communist New People's Army at the outskirts Barangay Sibayan, Bansalan town, Davao del Sur on March 8 morning."
"2017-03-09","Protests","Peaceful protest","Protesters (Philippines)","KADAMAY: Kalipunan ng Damayang Mahihirap","","","Protesters (Philippi","KADAMAY: Kalipunan n","nan","nan","Central Luzon","Bulacan","Pandi","Pandi","14.865","120.9572","2","Philippine Daily Inquirer","National","0","Members of Kadamay (Kalipunan ng Damayan Mahihirap) started occupied houses inside government housing projects in Barangay Masuso, Pandi Residence 2 in Barangay Mapulang Lupa, Villa Louise in Barangay Cacarong Matanda and Padre Pio in Barangay Cacarong Bata, all in Pandi town, Bulacan on March 9, to protest the way socialized housing is distributed."
"2017-03-09","Protests","Peaceful protest","Protesters (Philippines)","Kalipunan ng Damayang Mahihirap (Kadamay)","","","Protesters (Philippi","Kalipunan ng Damayan","nan","nan","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Philippine Daily Inquirer","National","0","Members of Kadamay (Kalipunan ng Damayan Mahihirap) started occupied houses inside government housing projects in San Jose Heights in the City of San Jose del Monte, Bulacan on March 9, to protest the way socialized housing is distributed."
"2017-03-09","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","GMA News; Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","2","Two drug suspects were killed in vigilante-style attacks by unidentified assailants at Quezon City, Metro Manila on 09 Mar 2017."
"2017-03-10","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Sambulawan","6.9994","124.4875","1","Philippine Daily Inquirer","National","0","Bangsamoro Islamic Freedom Fighters (BIFF) attacked an Army detachment of 57th Infantry Battalion at Barangay Sambolawan, Datu Salibo town on March 10. One soldier was injured after the militants set off an improvised explosive device (IED)."
"2017-03-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Pampanga","San Fernando","San Fernando","15.0342","120.6844","3","Foundation for Media Alternatives; Philippine News Agency","Local partner-National","3","Between March 6th and the morning of March 15th, a total of 16 drugs suspects were killed by police in Central Luzon region. Fatalities coded as 3 here, since 13 of the total fatalities are represented in other events in Central Luzon during that period (Bulacan province, Mabolo, San Benito, San Fernando, Tampac Primero)."
"2017-03-10","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer; Foundation for Media Alternatives; GMA News","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants at Quezon City, Metro Manila on 10 Mar 2017."
"2017-03-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Danao","Danao","10.54","123.9403","1","Foundation for Media Alternatives; Sunstar (Philippines)","Local partner-National","1","A drug suspect was killed during a police raid at Danao, Cebu on 10 Mar 2017."
"2017-03-10","Violence against civilians","Abduction/forced disappearance","ASG: Abu Sayyaf","","Civilians (Philippines)","Teachers (Philippines)","ASG: Abu Sayyaf","nan","Civilians (Philippin","Teachers (Philippine","BARMM","Sulu","Maimbung","Maimbung","5.9332","121.0249","2","Peninsula (Qatar)","International","0","Abu Sayyaf militants abducted a teacher of the Jolo National High School on his way home towards Maimbung town area on March 10."
"2017-03-10","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Saudi-Ampatuan","Datu Saudi-Ampatuan","6.9572","124.4444","2","Philippine Daily Inquirer","National","0","From 10-12 March, Bangsamoro Islamic Freedom Fighters (BIFF) launched a series of 'pocket offensives' against government troops in Datu Saudi Ampatuan town area, Maguindanao."
"2017-03-11","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Saudi-Ampatuan","Datu Saudi-Ampatuan","6.9572","124.4444","2","Philippine Daily Inquirer","National","0","From 10-12 March, Bangsamoro Islamic Freedom Fighters (BIFF) launched a series of 'pocket offensives' against government troops in Datu Saudi Ampatuan town area, Maguindanao."
"2017-03-11","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Daily Inquirer","National","1","A councillor of Zamboanga del Sur was shot dead by unidentified gunmen on C. M. Recto, Manila on March 11. The motive for the killing is still under investigation."
"2017-03-11","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants at Manila, Metro Manila on 11 Mar 2017."
"2017-03-11","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Naga","Naga","10.209","123.758","1","Foundation for Media Alternatives; Philippine Star; Sunstar (Philippines)","Local partner-National","1","A drug suspect was killed during a police raid at Naga, Cebu on 11 Mar 2017."
