"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2017-01-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Antipolo","Antipolo","14.6257","121.1225","2","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was shot dead by undercover police during a sting in Antipolo City area, Rizal, on January 4."
"2017-01-04","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-) Civilian Volunteer Organization","ASG: Abu Sayyaf","nan","Military Forces of t","Police Forces of the","BARMM","Basilan","Sumisip","Sapah Bulak","6.4783","122.0675","1","Business Mirror (Philippines)","National","1","On 04 January, government troops of the 64nd Infantry Battalion and members of the Civilian Volunteer Organization encountered a group of an Abu Sayyaf sub leader at Barangay Sapah Bulak, Sumisip, Basilan on January 4 morning. The troops killed the leader and recovered an assault rifle. Government troops launched pursuit efforts."
"2017-01-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was shot dead by police during a sting in Barangay Graceville in San Jose del Monte City, Bulacan, on Jan 4."
"2017-01-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Dasmarinas","Dasmarinas","14.3294","120.9366","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot dead by police in Barangay San Agustin, Dasmariaas City, Cavite on Jan 4."
"2017-01-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Taguig","Taguig","14.5333","121.0666","1","Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants at Taguig, Metro Manila on 04 Jan 2017."
"2017-01-04","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Soccsksargen","Cotabato","Kidapawan","Kidapawan","7.0083","125.0894","1","Business Mirror (Philippines)","National","1","About 100 heavily armed men, whose affiliation is undetermined, attacked a prison at Barangay Amas in Kidapawan City and freed at least 158 inmates, including members of the BIFF. One jail guard was killed during the attack. No group has claimed responsibility for the attack but the region is home to various Muslim rebel groups."
"2017-01-04","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Northern Mindanao","Misamis Oriental","Cagayan de Oro","Cagayan de Oro","8.4822","124.6472","1","Philippine Daily Inquirer","National","0","44 traffic personnel in Cagayan de Oro City, Misamis Oriental conducted a half-day protest on January 4 as they expressed dismay over the still unsolved killing of a fellow traffic officer on December 30."
"2017-01-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pateros","Pateros","14.5462","121.0697","2","Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed in a vigilante-style attack by unidentified assailants at Pateros, Metro Manila on 04 Jan 2017."
"2017-01-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","2","Two drug suspects were shot and killed during a police raid at Quezon City, Metro Manila on January 4, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-04","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Caloocan","Caloocan","14.6495","120.9678","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot and killed during a police raid at Caloocan City, Metro Manila on January 4, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Cagayan Valley","Isabela","Mallig","Mallig","17.2128","121.6107","2","Philippine Star","National","1","A drug suspect was shot dead by suspected vigilantes in Barangay San Jose Norte 3, Mallig area, Isabela on January 4."
"2017-01-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Ildefonso","Gabihan","15.0598","121.0652","1","Philippine Star","National","1","A drug suspect was shot dead by suspected vigilantes in Barangay Gabihan in San Ildefonso town area at around 8:35 am on January 4. A placard identifying the fatality as a drug pusher was found near his body."
"2017-01-05","Battles","Armed clash","AKP: Ansar al-Khilafah in the Philippines","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","AKP: Ansar al-Khilaf","nan","Military Forces of t","Police Forces of the","Soccsksargen","Sarangani","Kiamba","Kiamba","6.0204","124.64200000000001","2","Manila Times","National","1","On 05 January, Philippine security forces (soldiers and police commandos) killed a founder and leader of Ansar Al-Khilafah Philippines (AKP), and arrested three other militants at a beach resort Barangay Kitagas, Kiamba town in the southern province of Sarangani shortly after midnight on January 5."
"2017-01-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Rafael","Caingin","14.9724","120.9411","1","Philippine Star","National","1","A drug suspect was shot dead by suspected vigilantes in Barangay Caingin in San Rafael, Bulacan on January 5."
"2017-01-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","San Pedro","San Pedro","14.3595","121.0473","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were shot and killed during a police raid at San Pedro town, Laguna province on January 5, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","4","Four drug suspects were shot and killed during a police raid at Quezon City, Metro Manila on January 5, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were shot and killed during a police raid at Pasay City, Metro Manila on January 5, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Norzagaray","Norzagaray","14.9109","121.0493","2","Manila Times; Foundation for Media Alternatives","Local partner-National","1","A total of 6 drug suspects were killed during police raids between the night of the Jan 5 and the morning of the Jan 6 in the Malolos, Bocaue, and Norzagaray cities of Bulacan. Fatalities split across three events."
"2017-01-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Bocaue","Bocaue","14.7983","120.9261","2","Foundation for Media Alternatives; Manila Times","Local partner-National","3","A total of 6 drug suspects were killed during police raids between the night of the Jan 5 and the morning of the Jan 6 in the Malolos, Bocaue, and Norzagaray cities of Bulacan. Fatalities split across three events, with at least three fatalities in Bocaue."
"2017-01-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Navotas","Navotas","14.6705","120.9407","1","Philippine Daily Inquirer","National","1","An unidentified drug suspect was shot and killed in a vigilante-style attack by unidentified assailants at Navotas City, Metro Manila on January 5, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-05","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Lumad Ethnic Group (Philippines); Farmers (Philippines)","Military Forces of t","nan","Civilians (Philippin","Lumad Ethnic Group (","Soccsksargen","South Cotabato","Koronadal","Koronadal","6.502999999999999","124.8469","1","ProtectDefenders.eu; Davao Today; Front Line Defenders","Local partner-Other","1","A farmer activist, T'boli (Lumad), and municipal tribal chieftain was shot dead by unidentified men in Koronadal City, South Cotabato on January 5. The motive is still unclear. Karapatan claims it to be a extrajudicial killings by suspected state agents."
"2017-01-05","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Malolos","Malolos","14.8443","120.8104","2","Manila Times; Foundation for Media Alternatives","Local partner-National","2","A total of 6 drug suspects were killed during police raids between the night of the Jan 5 and the morning of the Jan 6 in the Malolos, Bocaue, and Norzagaray cities of Bulacan. Fatalities split across three events."
"2017-01-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Rizal","Binangonan","Binangonan","14.4646","121.1929","2","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was shot and killed during a police raid at Binangonan town, Rizal province on January 6, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Eastern Visayas","Southern Leyte","Macrohon","Macrohon","10.0797","124.943","2","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was shot and killed during a police raid at Macrohon town, Southern Leyte province on January 6, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former NPA: New People's Army","Unidentified Armed G","nan","Civilians (Philippin","Former NPA: New Peop","Bicol Region","Masbate","Aroroy","Luy-a","12.4215","123.4107","1","Philippine Star","National","1","A security guard and former New People's Army rebel was shot dead by unidentified motorcycle-riding men at Barangay Luy-a in Aroroy on January 6."
"2017-01-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by five unidentified gunmen wearing face masks at Quezon City, Metro Manila on 06 Jan 2017."
"2017-01-06","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Quezon","Candelaria","Candelaria","13.9311","121.4233","2","Philippine Star","National","1","The village chairman of Barangay Balagbag Espeleta was shot dead by unidentified motorcycle-riding men assumed in Caldelaria, Quezon on January 6."
"2017-01-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Eastern Visayas","Leyte","Ormoc","Ormoc","11.0063","124.6075","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot and killed in a vigilante-style attack by unidentified assailants at Ormoc town, Leyte province on January 6, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Eastern Visayas","Leyte","Ormoc","Ormoc","11.0063","124.6075","1","Philippine Star","National","1","A drug suspect was shot dead by suspected vigilantes in Ormoc city, Leyte, on January 6."
"2017-01-06","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot and killed during a police raid at Quezon City, Metro Manila on January 6, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Consolacion","Consolacion","10.3766","123.9573","2","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot and killed in a vigilante-style attack by unidentified assailants at Consolacion town, Cebu province on January 7, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Teachers (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Teachers (Philippine","Ilocos Region","Ilocos Sur","Vigan","Vigan","17.5747","120.3869","1","GCPEA","Other","1","On 7 January 2017, a university instructor was gunned down by unidentified motorcycle-riding assailants in San Ramon, Vigan, Ilocos Sur."
"2017-01-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","2","Two drug suspects were shot and killed during a police raid at Quezon City, Metro Manila on January 7, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Zambales","Olongapo","Olongapo","14.8341","120.2805","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was shot and killed during a police raid at Olongapo City, Zambales province on January 7, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-07","Strategic developments","Arrests","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Muslim Group (Philippines)","Police Forces of the","nan","Civilians (Philippin","Muslim Group (Philip","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Star","National","0","Arrests: Policemen raided the Islamic Centre in Quiapo, Manila early on January 7 morning and brought around 80 men, including seven minors, to the Manila Police District (MPD) headquarters, following reports of threats to the Feast of the Black Nazarene."
"2017-01-07","Battles","Armed clash","AKP: Ansar al-Khilafah in the Philippines","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","AKP: Ansar al-Khilaf","nan","Military Forces of t","Police Forces of the","Soccsksargen","Sarangani","Maasim","Daliao","5.8611","124.9533","1","Channel News Asia","International","2","07 January. Philippine security forces on Saturday (Jan 7) killed a foreign national and his Filipino female companion who were suspected of being connected to the militant Ansar Al-Khilafah Philippines (AKP) when they resisted arrest and attempted to throw a grenade while a police and military team was conducting a manhunt in Barangay Daliao in Maasim, Sarangani province."
"2017-01-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were shot and killed during a police raid at Quezon City, Metro Manila on January 8, 2017 as reported in the Philippine Daily Inquirer Kill List."
"2017-01-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Paombong","Santo Nino","14.8426","120.7931","1","Philippine Star","National","1","A drug suspect was shot dead by undercover police during a sting in Barangay Santo Nino in Paombong town, Bulacan, on Jan 8."
"2017-01-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Santa Maria","Caypombo","14.8475","120.98100000000001","1","Philippine Star","National","1","A drug suspect was shot dead by undercover police during a sting in Barangay Caypombo, Santa Maria, Bulacan, on January 8."
"2017-01-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Caloocan","Caloocan","14.6495","120.9678","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed during a police raid at Barangay 154 in Bagong Barrio, Caloocan City, Metro Manila on 8 Jan 2017."
"2017-01-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Marilao","Lias","14.7668","120.9758","1","Philippine Star","National","1","A drug suspect was shot dead by suspected vigilantes in Barangay Lias, Marilao, Bulacan, on Jan 8."
