"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2016-10-01","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Ilocos Region","Pangasinan","San Quintin","Cabalaoangan","15.9734","120.8119","1","Philippine Daily Inquirer","National","1","A barangay captain was shot dead by an unidentified assailant in Barangay Cabalaoangan, San Quintin, Pangasinan on 1 Oct 2016."
"2016-10-01","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Caloocan","Caloocan","14.6495","120.9678","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed in a vigilante-style attack by unidentified assailants who barged in the drug suspect's house at Caloocan, Metro Manila on 01 Oct 16."
"2016-10-01","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Manila Times; Foundation for Media Alternatives","Local partner-National","6","Six drug suspects were killed during a police raid at Pandacan; Tondo; and Binondo Manila, Metro Manila on 1 Oct 2016."
"2016-10-01","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Makati","Makati","14.5502","121.0326","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Makati City, Metro Manila on 1 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-01","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Mandaluyong","Mandaluyong","14.5832","121.0409","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Mandaluyong City, Metro Manila on 1 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-01","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Cordova","Cordova","10.25","123.95","2","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed during a police raid at Cordova town, Cebu on 1 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-01","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines); Former Police Forces of the Philippines (2016-)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","3","Three drug suspects, including a former policeman were killed during a police raid at Quezon City, Metro Manila on 1 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-01","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Batangas","Laurel","Laurel","14.0543","120.9085","2","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed during a police raid at Laurel town, Batangas on 1 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-01","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Bicol Region","Albay","Libon","Libon","13.2667","123.3833","2","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A husband of a village captain and father of a drug group leader was killed by unidentified armed men at Libon town, Albay on 1 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-01","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pateros","Pateros","14.5462","121.0697","2","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed in a vigilante-style attack by unidentified armed men at Pateros, Metro Manila on 1 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-01","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Quezon","Quezon","15.5512","120.8147","2","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Quezon town, Nueva Ecija on 1 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-01","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Pasay City, Metro Manila on 1 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","San Juan","San Juan","14.599","121.0372","2","Manila Times","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed assailants and found dead in Barangay Kabayanan, San Juan City, Metro Manila on 2 Oct 2016."
"2016-10-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Star","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed assailants along Mayapa Road, Barangay Mayapa, Calamba City, Laguna on 2 Oct 2016."
"2016-10-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Western Visayas","Iloilo","Iloilo City","Iloilo City","10.6969","122.5644","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed during a police raid in Barangay Rizal-Estazuela, Iloilo City on 2 Oct 2016."
"2016-10-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Caraga","Agusan del Norte","Butuan","Butuan","8.9491","125.5436","1","Philippine Star","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed assailants near Barangay Tandang Sora, Butuan City, Agusan del Norte on 2 Oct 2016. His companion was wounded."
"2016-10-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Women (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","La Union","Agoo","San Nicholas East","16.3215","120.3557","1","Philippine Star","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed assailants in Barangay San Nicholas East, Agoo, La Union on 2 Oct 2016."
"2016-10-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men at Pasay City, Metro Manila on 2 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Foundation for Media Alternatives; Philippine Daily Inquirer","Local partner-National","1","A drug suspect was killed during a police raid at Quezon City, Metro Manila on 2 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Bacoor","Bacoor","14.459000000000001","120.929","1","Philippine Daily Inquirer","National","1","A drug suspect (unknown) was killed in a vigilante-style attack by unidentified armed men at Bacoor City, Cavite on 2 Oct 2016 as reported in the Philippine Daily Inquirer Kill List."
"2016-10-02","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Makati","Makati","14.5502","121.0326","1","Foundation for Media Alternatives; Manila Times","Local partner-National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed assailants in Barangay West Rembo, Makati City, Metro Manila on 2 Oct 2016."
"2016-10-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Caraga","Agusan del Norte","Butuan","Butuan","8.9491","125.5436","1","Philippine Star","National","1","A drug suspect was shot dead in a vigilante-style attack by unidentified armed assailants in Barangay Diego Silang, Butuan City, Agusan del Norte on 3 Oct 2016."
"2016-10-03","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Davao Region","Davao Oriental","Mati","Mati","6.955","126.2165","1","Philippine Daily Inquirer","National","1","A police officer was shot dead by an unidentified assailant in Mati City, Davao Oriental on 3 Oct 2016. A passer-by was wounded."
"2016-10-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","Philippine Star","National","1","A drug suspect was killed during a police raid in Barangay Poblacion, San Pedro City, Laguna on 3 Oct 2016."
"2016-10-03","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Paranaque","Paranaque","14.479000000000001","121.0208","1","Foundation for Media Alternatives; Manila Times","Local partner-National","2","Two drug suspects were shot dead in a vigilante-style attack by unidentified armed assailants in Barangay San Martin De Porres, Paranaque, Metro Manila on 3 Oct 2016."
