"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-02-01","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Central Luzon","Bulacan","Meycauayan","Meycauayan","14.7369","120.9608","1","Philippine Star","National","0","Two city councilors and their driver were wounded during an ambush by unidentified armed men in Barangay Malhacan, Meycauayan on February 1."
"2018-02-01","Violence against civilians","Attack","ASG: Abu Sayyaf","","Civilians (Philippines)","","ASG: Abu Sayyaf","nan","Civilians (Philippin","nan","BARMM","Sulu","Patikul","Latih","6.0359","121.0442","1","Philippine Star","National","2","Two military informants were killed by Abu Sayyaf rebels in Barangay Latih, Patikul, Sulu on February 1. They provided intelligence against the Abu Sayyaf. 4 bystanders were wounded."
"2018-02-01","Strategic developments","Disrupted weapons use","Police Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","","Police Forces of the","nan","ASG: Abu Sayyaf","nan","Zamboanga Peninsula","Basilan","Isabela City","Isabela City","6.704","121.9711","1","Manila Times","National","0","Defusal: Police officers recovered and disarmed an improvised explosive device allegedly planted by Abu Sayyaf rebels in front of the house of a government engineer in Isabela City, Basilan on February 1."
"2018-02-01","Battles","Armed clash","ASG: Abu Sayyaf","","Police Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-)","ASG: Abu Sayyaf","nan","Police Forces of the","Military Forces of t","BARMM","Lanao del Sur","Pualas","Pualas","7.8079","124.0559","2","Philippine Star","National","0","The police and soldiers from the 55th Infantry Battalion were ambushed by suspected Abu Sayyaf rebels at border of the Barangays Bolinsong and Ingud in Pualas, Lanao del Sur on February 1. There were no casualties."
"2018-02-01","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Camarines Sur","Calabanga","Calabanga","13.7164","123.2813","2","Foundation for Media Alternatives; Philippine Star; Bombo Radyo; Bicol Standard","Local partner-National","1","A drug suspect was killed during a police raid at Calabanga, Camarines Sur on 01 Feb 2018."
"2018-02-01","Battles","Armed clash","ASG: Abu Sayyaf","","Police Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Police Forces of the","nan","BARMM","Basilan","Lantawan","Lantawan","6.625","121.8642","2","Manila Times","National","0","Suspected Abu Sayyaf rebels ambushed a police patrol car in Lantawan town area, Basilan on February 1. There were no casualties."
"2018-02-02","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Ilocos Region","Pangasinan","Alcala","Laoac","15.83","120.5044","1","Philippine Star","National","1","A former village chairman was killed by unidentified armed men at a bridge in Barangay Laoac, Alcala town, Pangasinan on February 2."
"2018-02-02","Explosions/Remote violence","Remote explosive/landmine/IED","ASG: Abu Sayyaf","","Civilians (Philippines)","","ASG: Abu Sayyaf","nan","Civilians (Philippin","nan","Zamboanga Peninsula","Basilan","Isabela City","Isabela City","6.704","121.9711","1","Manila Times","National","0","Suspected Abu Sayyaf rebels bombed the house of district engineer Soler Undug in Isabela City, Basilan on 2 February. They were trying to extort him. There were no casualties."
"2018-02-02","Strategic developments","Arrests","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","NPA: New People's Ar","nan","Military Forces of t","Police Forces of the","Caraga","Agusan del Norte","Butuan","Butuan","8.9491","125.5436","1","Manila Times","National","0","Arrests: The alleged finance officer of the New People's Army was arrested by the military and the police in Butuan City, Agusan del Norte on February 2."
"2018-02-04","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Armed Drug Suspects (Philippines)","","Police Forces of the","nan","Armed Drug Suspects ","nan","Central Visayas","Cebu","San Fernando","San Fernando","10.1624","123.7076","2","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed during a shootout with the police in San Fernando, Cebu on 4 February. 1 police was wounded during the shootout."
