"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-11-06","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Western Visayas","Negros Occidental","Escalante","Escalante","10.8353","123.5548","1","Sunstar (Philippines)","National","1","A drug suspect was shot and killed in a vigilante-style attack by unidentified assailants at Barangay Balintawak, Escalante City, Negros Occidental province on November 6, 2018."
"2018-11-06","Violence against civilians","Attack","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","","Civilians (Philippines)","Lawyers (Philippines); NUPL: National Union of Peoples' Lawyers; Labour Group (Philippines)","Military Forces of t","nan","Civilians (Philippin","Lawyers (Philippines","Western Visayas","Negros Occidental","Kabankalan","Kabankalan","9.9839","122.8142","1","Front Line Defenders; Philippine Daily Inquirer; ProtectDefenders.eu","Local partner-Other","1","A prominent human rights lawyer and Secretary General of the NUPL local chapter was killed by suspected auxiliary forces (assumed CAFGU) at Barangay 5, Kabankalan City, Negros Occidental on 6 Nov 2018 as reported by human rights group Karapatan. He had been helping the families of 9 sugar cane farmers killed in Sagay city on 20 October 2018."
"2018-11-07","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Lumad Ethnic Group (Philippines); Farmers (Philippines)","NPA: New People's Ar","nan","Civilians (Philippin","Lumad Ethnic Group (","Caraga","Agusan del Norte","Buenavista","Simbalan","8.7581","125.2808","1","Sunstar (Philippines)","National","3","Three Lumad farmers were found dead by alleged members of the NPA at a farm in Barangay Simbalan, Buenavista town, Agusan del Norte province on November 7, 2018."
"2018-11-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","Philippine Daily Inquirer","National","2","Two drug suspects were killed in different police raids at San Pablo City, Laguna province on November 7, 2018."
"2018-11-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Star","National","1","A police officer accused of having links to the drug trade was killed in a vigilante-style attack by unidentified assailants at Quezon City, Metro Manila on November 7, 2018. Victim assumed to be off-duty and unarmed at time of attack"
"2018-11-07","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","NCR","Metro Manila","Valenzuela","Valenzuela","14.7166","120.9666","1","Philippine Daily Inquirer","National","1","A government employee was killed by unidentified assailants at Valenzuela City, Metro Manila province on November 7, 2018. The employee's wife was wounded."
"2018-11-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Misamis Oriental","Cagayan de Oro","Cagayan de Oro","8.4822","124.6472","1","Sunstar (Philippines)","National","1","A drug suspect was killed during a police raid at Cagayan de Oro City, Misamis Oriental province on November 7, 2018."
"2018-11-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Cagayan Valley","Isabela","Quezon","Quezon","17.3141","121.6037","2","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Quezon town, Isabela province on November 7, 2018."
"2018-11-07","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Barangay Turbina, Calamba City, Laguna province on November 7, 2018."
"2018-11-07","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","Calabarzon","Laguna","Nagcarlan","Yukos","14.136","121.4085","1","Philippine Daily Inquirer","National","2","Two drug suspects were killed during a police raid in Barangay Yucos, Nagcarlan town, Laguna province on November 7, 2018. One police officer was wounded."
"2018-11-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Los Banos","Timugan","14.1758","121.2228","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Timugan, Los Banos City, Laguna province on November 8, 2018."
"2018-11-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Binan","Binan","14.3426","121.0807","1","Philippine Daily Inquirer","National","0","A drug suspect was shot and wounded during a police raid at Barangay Canlalay, Binan City, Laguna province on November 8, 2018."
"2018-11-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Santa Cruz","Santo Angel Norte","14.2982","121.4049","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Santo Angel Norte, Santa Cruz town, Laguna province on November 8, 2018."
"2018-11-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Cabuyao","Cabuyao","14.2726","121.1262","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid in Barangay Banlic, Cabuyao town, Laguna province on November 8, 2018."
"2018-11-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Parian, Calamba City, Laguna province on November 8, 2018."
"2018-11-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Bay","Dila","14.1717","121.2925","1","Philippine Daily Inquirer","National","1","A drug suspect was killed during a police raid at Barangay Dila, Bay town, Laguna province on November 8, 2018."
"2018-11-09","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","General Mariano Alvarez","San Jose","14.3226","121.045","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay San Jose, General Mariano Alvarez town, Cavite province on November 9, 2018."
"2018-11-09","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","Mimaropa Region","Palawan","Puerto Princesa","Puerto Princesa","9.7391","118.7352","1","Philippine Star","National","1","A drug suspect was killed during a shootout with police officers at Barangay Santa Lourdes, Puerto Princesa town, Palawan province on November 9, 2018. A police officer was wounded."
"2018-11-09","Strategic developments","Agreement","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Zamboanga Peninsula","Zamboanga del Sur","Bayog","Bayog","7.8667","123.0667","2","Philippine Star","National","0","Agreement: 119 members and supporters of the NPA surrendered to the 44th Infantry Battallion at Bayog town, Zamboanga del Sur province on November 9, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Kawit","Kawit","14.4443","120.9016","2","Manila Bulletin","National","2","Two drug suspects were killed during a police raid in Kawit town, Cavite province on November 10, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Kawit","Tabon I","14.4354","120.9077","1","Philippine Star","National","1","A drug suspect was killed during a police raid in Barangay Tabon 1, Kawit town, Cavite province on November 10, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","Manila Bulletin","National","3","Three drug suspects were killed during a police raid at San Pablo City, Laguna province on November 10, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","General Trias","General Trias","14.3333","120.9","1","Philippine Star","National","1","A drug suspect was killed during a police raid at General Trias town, Cavite province on November 10, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","San Pablo","San Pablo","14.0683","121.3256","1","Philippine Star","National","3","Three drug suspects were killed during a police raid in Barangay San Ignacio, San Pablo City, Laguna province on either November 10 or 9, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","San Pedro","San Pedro","14.3595","121.0473","1","Philippine Star","National","1","A drug suspect was killed during a police raid in Barangay Nueva, San Pedro town, Laguna province on either November 9 or 10, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-) Barangay Peace and Security Officer","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Dasmarinas","Dasmarinas","14.3294","120.9366","1","Philippine Star","National","1","A drug suspect and village watchman was shot and killed during a police raid at Barangay Sampaloc, Dasmarinas City, Cavite province on November 10, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Tanza","Paradahan II","14.3223","120.8654","1","Philippine Star","National","1","A drug suspect was killed during a police raid at Barangay Paradahan 2, Tanza town, Cavite province on November 10, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Kawit","Gahak","14.4409","120.9057","1","Philippine Star","National","1","A drug suspect was killed during a police raid in Barangay Gahak, Kawit town, Cavite province on November 10, 2018."
"2018-11-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","Muzon","14.8047","121.0267","1","Philippine Star","National","3","Three drug suspects were killed during a police raid in Barangay Muzon, Naic town, Cavite province on the weekend of November 10, 2018."
"2018-11-11","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Former Government of the Philippines (2016-)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Caraga","Surigao del Norte","General Luna","Tawin-tawin","9.8037","126.1416","1","Philippine Star","National","1","A former village chairman suspected of drug peddling was killed in a vigilante-style attack by unidentified assailants at Barangay Tawin-Tawin, General Luna town, Surigao del Norte province on November 11, 2018."
"2018-11-11","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Calabarzon","Batangas","Balayan","Lanatan","13.9572","120.7274","1","Philippine Star","National","1","A police officer was shot and killed by unidentified assailants at Barangay Lanatan, Balayan town, Batangas province on November 11, 2018."
"2018-11-11","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","BARMM","Lanao del Sur","Tagoloan II","Tagoloan II","8.0833","124.45","2","Sunstar (Philippines)","National","1","A member of the NPA was killed during an encounter with the 65th Infantry Battalion at Tagoloan II town area, Lanao del Sur province over the weekend (coded for November 11, 2018)."
"2018-11-11","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine Star","National","1","A village councilor was shot and killed by unidentified assailants at Barangay Rosary Heights 7, Cotabato City, Maguindanao province on November 11, 2018."
"2018-11-11","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines); Police Forces of the Philippines (2016-) Barangay Peace and Security Officer","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Cagayan Valley","Quirino","Cabarroguis","Villa Pena","16.4541","121.5359","1","Philippine Star","National","1","A village watchman accused of drug dealing was stabbed and killed in a vigilante-style attack by unidentified assailants at Barangay Villa Pena, Cabarroguis town, Quirino province on November 11, 2018."
"2018-11-12","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Quezon","Tayabas","Tayabas","14.0259","121.5929","1","Philippine Daily Inquirer","National","1","A drug suspect was killed in a vigilante-style attack by unidentified assailants at Tayabas City, Quezon province on November 12, 2018."
"2018-11-12","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Central Luzon","Aurora","Maria Aurora","Villa Aurora","15.6781","121.3361","1","Philippine News Agency","National","1","A soldier from the 91st Infantry Battalion died during an encounter with members of the NPA at Barangay Villa Aurora, Maria Aurora town, Aurora province on November 12, 2018."
"2018-11-12","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Cagayan Valley","Isabela","Burgos","Cullalabo San Antonio","17.0832","121.7225","1","Philippine Star","National","1","A village councilor was shot and killed by unidentified assailants at Barangay San Antonio, Burgos town, Isabela province on November 12, 2018."
"2018-11-12","Violence against civilians","Abduction/forced disappearance","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Teachers (Philippines); RMP: Rural Missionaries of the Philippines; Christian Group (Philippines)","Military Forces of t","nan","Civilians (Philippin","Teachers (Philippine","BARMM","Lanao del Sur","Tagoloan II","Tagoloan II","8.0833","124.45","2","Sunstar (Philippines); Karapatan","Other-National","0","Four teachers affiliated with RMP were allegedly abducted by the military at Barangay Durongan, Tagoloan 2, Lanao del Sur province sometime on 12 Nov 2018 according to human rights group Karapatan."
"2018-11-14","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Police Forces of the","nan","Ilocos Region","La Union","San Juan","San Juan","16.6667","120.3667","2","Philippine Star","National","0","Two police officers were wounded during an encounter with unidentified assailants at San Juan town, La Union province on November 14, 2018. The assailants were accused of killing the vice-mayor of Balaonan and his aide earlier that day in Balaonan town, La Union province."
"2018-11-14","Strategic developments","Disrupted weapons use","Police Forces of the Philippines (2016-)","","NPA: New People's Army","","Police Forces of the","nan","NPA: New People's Ar","nan","Western Visayas","Negros Occidental","Sagay City","Sagay City","10.9447","123.4241","1","Philippine Star","National","0","Weapons seizure: Police officers seized firearms and explosives from the NPA at Barangay Poblacion 1, Sagay City, Negros Occidental province on November 14, 2018."
"2018-11-14","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Central Luzon","Nueva Ecija","Pantabangan","Pantabangan","15.8113","121.1443","2","Philippine News Agency","National","0","An undetermined number of NPA members were wounded during an encounter with the 91st Infantry Battalion in Pantabangan town area, Nueva Ecija province on November 14, 2018."
"2018-11-14","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Philippine Star","National","1","A drug suspect was killed during a shootout with police at Tondo, Manila, Metro Manila on November 14, 2018. A police officer was allegedly shot in his bulletproof vest, while a bystander was allegedly shot by one of the drug suspects. Another bystander was hit by the runaway vehicle."
"2018-11-14","Explosions/Remote violence","Grenade","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Soccsksargen","Cotabato","Pikit","Poblacion","7.0488","124.6677","1","Philippine Daily Inquirer","National","0","Two civilians were wounded by a grenade thrown by unidentified assailants at Barangay Poblacion, Pikit town, Cotabato province on the week of November 14, 2018."
"2018-11-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Valenzuela","Valenzuela","14.7166","120.9666","1","Philippine Star","National","1","A drug suspect was killed in a police raid at Valenzuela City, Metro Manila on November 14, 2018."
"2018-11-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Daily Tribune (Philippines)","National","1","A drug suspect was killed during a police raid at Tondo, Manila, Metro Manila on November 14, 2018."
"2018-11-14","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Government of the Philippines (2016-); Women (Philippines)","Police Forces of the","nan","Civilians (Philippin","Government of the Ph","Ilocos Region","La Union","Balaoan","Balaoan","16.8219","120.4045","1","Philippine Daily Inquirer","National","2","A vice mayor and his aide were killed by two suspected police officers from the intelligence division and regional police office at Balaoan town, La Union province on November 14, 2018. The vice-mayor's daughter, a mayor, was wounded. The suspects wore ball caps and masks during the incident."
"2018-11-14","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine Star","National","0","Three civilians, including a village councilor, were wounded in an attack by unidentified assailants at Barangay Rosary Heights 7, Cotabato City, Maguindanao province on November 14, 2018."
"2018-11-15","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine News Agency","National","1","A drug suspect was killed during a police raid in Barangay Rosary Heights 8, Cotabato City, Maguindanao province on November 15, 2018."
"2018-11-15","Battles","Armed clash","Police Forces of the Philippines (2016-)","","Private Security Forces (Philippines)","Armed Drug Suspects (Philippines)","Police Forces of the","nan","Private Security For","Armed Drug Suspects ","Central Luzon","Bulacan","Pulilan","Pulilan","14.9016","120.8491","2","Rappler","National","1","A drug suspect and security guard was killed during a police raid at Pulilan, Bulacan on 15 Nov 2018."
"2018-11-15","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Calabarzon","Batangas","Lipa","Lipa","13.9411","121.1631","1","Philippine News Agency","National","1","A village chairman was shot and killed by unidentified assailants in Lipa City, Batangas province sometime during November 2018."
"2018-11-16","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Government of","Ilocos Region","Pangasinan","Bayambang","Zone II","15.8104","120.4642","1","Philippine Star","National","1","An ex-town councilor planning to retake his office in the 2019 election was killed by unidentified assailants at Barangay Zone 2, Bayambang town, Pangasinan province on November 16, 2018. A bystander was wounded."
"2018-11-16","Battles","Armed clash","ASG: Abu Sayyaf","","Military Forces of the Philippines (2016-)","","ASG: Abu Sayyaf","nan","Military Forces of t","nan","BARMM","Sulu","Patikul","Liang","6.0689","121.0333","1","ABS CBN","National","5","Five soldiers were killed during an encounter with Abu Sayyaf rebels at Barangay Liang, Patikul town, Sulu province on November 16, 2018. Twenty-three soldiers were wounded."
"2018-11-16","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Negros Occidental","Escalante","Escalante","10.8353","123.5548","1","Philippine Star","National","2","Two members of the NPA were killed during an encounter with soldiers from the 303rd Infantry Battalion at Barangay Washington, Escalante town, Negros Occidental province on November 16, 2018."
"2018-11-16","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Northern Mindanao","Lanao del Norte","Kauswagan","Kauswagan","8.1916","124.0847","2","Sunstar (Philippines)","National","1","A drug suspect was killed during a police raid in Kauswagan town, Lanao del Norte province on November 16, 2018."
"2018-11-17","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Lumad Ethnic Group (Philippines); Teachers (Philippines); Farmers (Philippines)","Military Forces of t","nan","Civilians (Philippin","Lumad Ethnic Group (","Northern Mindanao","Bukidnon","Kitaotao","Kitaotao","7.6397","125.0088","2","ProtectDefenders.eu; Front Line Defenders; Sunstar (Philippines)","Local partner-Other","1","A Lumad teacher, farmer, and member of Tinananon Kulamanon Lumadnong Panaghiusa (TIKULPA) was killed by a suspected agents of the military at his home in Kitaotao town, Bukidnon province on 17 Nov 2018 as reported by human rights group Karapatan. There were reports that the military had been harassing him."
