"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2020-08-07","Violence against civilians","Attack","Dawlah Islamiyah","","Civilians (Philippines)","","Dawlah Islamiyah","nan","Civilians (Philippin","nan","Soccsksargen","South Cotabato","Polomolok","Silway 8","6.1881","125.0828","1","Manila Bulletin","National","1","On 7 August 2020, a civilian was killed after being attacked by a suspected Dawlah Islamiyah militant who robbed him of his motorcycle in Barangay Silway 8 (Polomolok, South Cotabato, Soccsksargen)."
"2020-08-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Iloilo","Janiuay","Atimonan","11.0438","122.3464","1","Sunstar (Philippines)","National","0","On 8 August 2020, the NPA and the military engaged in a firefight in Barangay Atimonan (Janiuay, Iloilo, Western Visayas). There were no reported casualties on both sides."
"2020-08-08","Battles","Armed clash","MNLF: Moro National Liberation Front","","MNLF: Moro National Liberation Front","","MNLF: Moro National ","nan","MNLF: Moro National ","nan","BARMM","Sulu","Patikul","Patikul","6.0891","121.1052","1","Manila Bulletin","National","2","On 8 August 2020, two MNLF fighters were killed while five were wounded in an hour-long firefight between two MNLF factions - one group under MNLF founding chair Nur Misuari, and another the MNLF Anti-Kidnapping and Terrorism Task Force (MNLF-AKTF) organized by MNLF chair Yusop Jikiri - in Patikul, Sulu. The MNLF-AKTF accused the Misuari group of 'coddling' Abu Sayyaf militants."
"2020-08-08","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Ilocos Region","Ilocos Sur","Santa Lucia","Suagayan","17.1441","120.4483","1","CNN; Manila Bulletin","National-International","7","On 8 August 2020, five NPA militants, a government soldier, and a civilian were killed during a firefight between the NPA and the military in Barangay Suagayan, Santa Lucia, Ilocos Sur. Five more government soldiers, two more civilians and an undetermined number of rebels were also wounded. The military also reported retrieving weapons from the rebels."
"2020-08-08","Battles","Armed clash","Dawlah Islamiyah","","Military Forces of the Philippines (2016-)","","Dawlah Islamiyah","nan","Military Forces of t","nan","Soccsksargen","South Cotabato","Polomolok","Lumakil","6.2107","125.0336","1","Philippine Star; Philippine Daily Inquirer; Philippine News Agency","National","4","On 8 August 2020, four suspected IS-inspired Dawlah Islamiyah militants (BIFF militants in some reports) were killed while another was wounded and arrested in a firefight between Dawlah Islamiyah and the military in Barangay Lumakil, Polomolok, South Cotabato."
"2020-08-08","Violence against civilians","Attack","Military Forces of the Philippines (2016-)","","Civilians (Philippines)","Farmers (Philippines)","Military Forces of t","nan","Civilians (Philippin","Farmers (Philippines","Eastern Samar","Leyte","Calubian","Enage","11.5116","124.3418","1","Philippine Daily Inquirer","National","1","On 8 August 2020, a farmer was shot dead by suspected military elements in Barangay Enage, Calubian, Leyte. The motive for the attack was unclear."
"2020-08-08","Strategic developments","Disrupted weapons use","Military Forces of the Philippines (2016-)","","NPA: New People's Army","","Military Forces of t","nan","NPA: New People's Ar","nan","Soccsksargen","Sultan Kudarat","Senator Ninoy Aquino","Kiadsam","6.4399","124.3052","1","Philippine News Agency","National","0","On 8 August 2020, the military recovered an NPA arms cache containing IEDs, anti-personnel mines, and other bomb-making materials in Barangay Kiadsam, Senator Ninoy Aquino, Sultan Kudarat."
"2020-08-08","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Zamboanga Peninsula","Zamboanga del Norte","Gutalac","San Roque","8.0363","122.4113","1","Philippine Star; Sunstar (Philippines)","National","0","On 8 August 2020, a vice mayor was left unscathed in an attack by unidentified assailants in Barangay San Roque, Gutalac, Zamboanga del Norte. The motive for the attack was unclear."
"2020-08-09","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Police Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Police Forces","Calabarzon","Batangas","Santo Tomas","San Vicente","14.0977","121.1824","1","Philippine Star","National","1","On 9 August 2020, a former police officer who went absent without official leave (AWOL) was shot dead by unidentified assailants in Barangay San Vicente, Santo Tomas, Batangas. The motive for the attack was unclear."
"2020-08-09","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Police Forces of the Philippines (2016-)","NPA: New People's Ar","nan","Civilians (Philippin","Police Forces of the","Caraga","Surigao del Norte","Sison","San Isidro","9.6467","125.4949","2","Philippine News Agency; Philippine Star; Manila Bulletin","National","1","Around 9 August 2020 (between 31 July to 18 August), a police officer was killed by suspected NPA militants after being abducted in Barangay San Isidro (Sison, Surigao del Norte, Caraga) on 31 July. The police officer is assumed to have been abducted while off-duty. The police officer's lifeless body was found in Barangay Matin-ao (Mainit, Surigao del Norte, Caraga) on 18 August. The exact date and place of the killing are unclear."
"2020-08-10","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Anakpawis; CPP-NPA-NDF: Communist Party of the Philippines-New People's Army-National Democratic Front; KMP: Kilusang Magbubukid ng Pilipinas; Farmers (Philippines)","Police Forces of the","nan","Civilians (Philippin","Anakpawis; CPP-NPA-N","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Star; Philippine News Agency; Bulatlat; Amnesty International; ABS CBN; Philippine Daily Inquirer; CNN; Manila Bulletin; Karapatan","Other-National","2","On 10 August 2020, the national chairperson of Anakpawis - who also served as deputy secretary-general of farmer group KMP and as peace consultant and negotiator for the National Democratic Front (NDF) in peace talks with the government - was killed by suspected police elements at his home in Novaliches, Quezon City. His neighbor was also killed in the attack. The Anakpawis chair's cadaver bore marks of torture, as well as gunshot and stab wounds. The police seized the cadaver from the wake before releasing it a few days later. Anakpawis and other leftist and human rights groups, as well as the NDF blamed the government for the killing. The government denied involvement, and the police said robbery or a personal grudge was the likely motive for the attack."
"2020-08-11","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","Guiguinto","Daungan","14.8539","120.8855","1","Philippine Star","National","1","On 11 August 2020, a drug suspect was killed during a police raid in Barangay Daungan, Guiguinto, Bulacan. Police said they recovered shabu (crystal meth) from the slain suspect."
"2020-08-11","Violence against civilians","Attack","Police Forces of the Philippines (2016-) Philippine Drug Enforcement Agency","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","BARMM","Maguindanao","Cotabato City","Cotabato City","7.2236","124.2463","1","Philippine News Agency","National","1","On 11 August 2020, a drug suspect was killed during a raid by Philippine Drug Enforcement Agency (PDEA) operatives in Barangay Poblacion 8, Cotabato City, Maguindanao. PDEA said the operatives recovered shabu (crystal meth) from the slain suspect."
"2020-08-11","Protests","Peaceful protest","Protesters (Philippines)","Anakpawis; Bayan Muna; KABATAAN: Kabataan Partylist","","","Protesters (Philippi","Anakpawis; Bayan Mun","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Manila Bulletin; GMA News","National","0","On 11 August 2020, demonstrators led by Anakpawis and allied groups such as Bayan Muna and KABATAAN staged a protest at the Commission on Human Rights grounds in Quezon City to condemn the killing of the Anakpawis national chairperson on 10 August. The demonstrators blamed State forces for the killing. [size=no report]"
"2020-08-11","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","Zamboanga Peninsula","Zamboanga del Sur","Zamboanga City","Zamboanga City","6.9102","122.0738","1","Manila Bulletin; Manila Times; Philippine News Agency","National","4","On 11 August 2020, four drug suspects were killed during a shootout with the police in Barangay Recodo, Zamboanga City, Zamboanga del Sur. A police officer was wounded during the shootout. All four slain suspects were part of the same family, who the police reported to be involved in gun-for-hire and illegal drug activities."
"2020-08-12","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Labour Group (Philippines)","Unidentified Armed G","nan","Civilians (Philippin","Labour Group (Philip","Central Luzon","Pampanga","Arayat","Matamo","15.1385","120.8044","1","Sunstar (Philippines)","National","0","On 12 August 2020, a vice mayor's staff member was abducted by unidentified assailants at the boundary of Barangays Matamo and Cupang in Arayat, Pampanga. The vice mayor believed that the abduction was politically motivated."
"2020-08-12","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Munoz","Bantug","15.7214","120.9205","1","Philippine News Agency; Punto; Philippine Daily Inquirer","Subnational-National","1","On 12 August 2020, a drug suspect was killed during a police raid in Barangay Bantug, Munoz, Nueva Ecija. Police said they recovered shabu (crystal meth) from the slain suspect."
"2020-08-13","Battles","Armed clash","Dawlah Islamiyah","","Police Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-)","Dawlah Islamiyah","nan","Police Forces of the","Military Forces of t","Soccsksargen","South Cotabato","Polomolok","Crossing Palkan","6.2618","125.0053","1","Manila Bulletin","National","1","On 13 August 2020, a suspected Dawlah Islamiyah militant was killed in an encounter with police and military operatives in Barangay Crossing Palkan (Polomolok, South Cotabato, Soccsksargen)."
"2020-08-13","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Misamis Oriental","Gingoog City","Gingoog City","8.8333","125.1167","1","Philippine News Agency; Manila Bulletin; Mindanao Goldstar Daily","Subnational-National","1","On 13 August 2020, a suspected NPA militant was killed during a firefight between the NPA and the military in Barangay Bal-ason, Gingoog City (Misamis Oriental, Northern Mindanao). The military reported no casualties and said it recovered weapons and other items from the rebels."
"2020-08-13","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines); Former Police Forces of the Philippines (2016-)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Visayas","Cebu","Minglanilla","Tungkil","10.2537","123.8126","1","CNN; Manila Bulletin; Philippine Star","National-International","2","On 13 August 2020, two drug suspects - including a former police officer - were killed during a police raid in Barangay Tungkil, Minglanilla, Cebu. Police said they recovered shabu (crystal meth) from the slain suspects. Police added that the slain ex-police officer was a crime group leader and was on Philippine President Rodrigo Duterte's 'narco list' of prominent personalities allegedly connected to the drug trade, which has been publicly released on multiple occasions since 2016."
"2020-08-13","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Negros Occidental","Moises Padilla","Quintin Remo","10.2671","123.1165","1","Panay News; Sunstar (Philippines)","Subnational-National","0","On 13 August 2020, the NPA and the military engaged in a 15-minute firefight in Barangay Quintin Remo, Moises Padilla, Negros Occidental. The military reported no casualties, while it said that there might have been NPA casualties as evidenced by bloodstains in the area."
"2020-08-14","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Ilocos Region","Ilocos Sur","Gregorio del Pilar","Gregorio del Pilar","17.1481","120.6109","2","Philippine Information Agency","National","0","On 14 August 2020, the NPA and the military engaged in a firefight at the boundary of Gregorio del Pilar and San Emilio towns (Ilocos Sur, Ilocos Region). There were no reported casualties on both sides, though the military reported retrieving weapons and other items from the rebels."
"2020-08-14","Protests","Peaceful protest","Protesters (Philippines)","Anakpawis","","","Protesters (Philippi","Anakpawis","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Kodao Productions; Abante","National","0","On 14 August 2020, demonstrators led by Anakpawis and allied groups staged a protest at the Commission on Human Rights grounds in Quezon City to condemn the killing of the Anakpawis national chairperson on 10 August. The demonstrators blamed State forces for the killing. [size=no report]"
"2020-08-14","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Central Visayas","Negros Oriental","Guihulngan","Guihulngan","10.1214","123.2742","1","Philippine News Agency; Manila Bulletin; Philippine Daily Inquirer; ABS CBN; Panay News","National","1","On 14 August 2020, an NPA militant was killed while two government soldiers were wounded during consecutive firefights between the NPA and the military in Barangay Sandayao (Guihulngan, Negros Oriental, Central Visayas). Another NPA member was arrested, while two minors were rescued from the NPA, according to the military. The military received air support from helicopter gunships, and also reported retrieving weapons from the rebels."
"2020-08-15","Strategic developments","Agreement","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Police Forces of the Philippines (2016-)","NPA: New People's Ar","nan","Military Forces of t","Police Forces of the","Central Luzon","Aurora","Casiguran","Cozo","16.237000000000002","122.1593","1","Philippine News Agency","National","0","On 15 August 2020, six NPA members and 76 alleged NPA supporters surrendered to military and police officials during a formal ceremony in Barangay Cozo (Casiguran, Aurora, Central Luzon). The former NPA members and supporters pledged allegiance to the government."
"2020-08-15","Protests","Peaceful protest","Protesters (Philippines)","Former NPA: New People's Army; Military Forces of the Philippines (2016-)","","","Protesters (Philippi","Former NPA: New Peop","nan","nan","Central Luzon","Aurora","Casiguran","Cozo","16.237000000000002","122.1593","1","Philippine News Agency","National","0","On 15 August 2020, 82 former members and supporters of the NPA staged a demonstration for peace in Barangay Cozo (Casiguran, Aurora, Central Luzon), immediately following their surrender and pledge of allegiance to the government. The demonstration was joined and presided over by military officials. [size=82]"
